Date,AUD,CAD,CHF,CYP,CZK,DKK,EEK,EUR,GBP,HKD,HUF,ISK,JPY,KRW,LTL,LVL,MTL,NOK,NZD,PLN,ROL,SEK,SGD,SIT,SKK,TRL,ZAR,BGN,TRY,CNY,HRK,IDR,MYR,PHP,RUB,THB,RON,BRL,MXN,INR,ILS
1999-06-09,1.5149,1.4677,1.5319,0.55645,35.954,7.1547,15.067,0.96293,0.62484,7.7574,239.71,74.444,121.32,1178.1,4.0018,0.59721,0.40674,7.8888,1.8824,3.9817,15779.0,8.5734,1.7127,187.84,43.868,411220.0,6.0866,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1999-06-10,1.5075,1.4727,1.5205,0.55243,35.627,7.0995,14.95,0.95547,0.62326,7.7579,238.48,74.088,118.94,1165.9,4.0011,0.59517,0.40455,7.8464,1.8697,3.9576,15759.0,8.531,1.7124,186.43,43.566,410360.0,6.1162,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1999-06-11,1.5117,1.4698,1.5225,0.55197,35.605,7.094,14.939,0.95475,0.62421,7.7579,238.5,74.04,118.87,1167.2,4.0015,0.59462,0.40443,7.8289,1.8686,3.9293,15790.0,8.4991,1.7143,186.1,43.731,410600.0,6.1355,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1999-06-14,1.5081,1.4582,1.5247,0.55207,35.485,7.0941,14.939,0.95475,0.62116,7.7566,238.52,73.878,118.47,1167.3,3.9982,0.59376,0.40414,7.8256,1.854,3.9331,15772.0,8.4767,1.7115,186.25,43.628,411350.0,6.1177,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1999-06-15,1.5105,1.4596,1.5284,0.55396,35.503,7.1191,14.992,0.95813,0.6202,7.7562,239.41,74.217,120.17,1169.9,3.9989,0.59605,0.40471,7.838,1.8642,3.941,15740.0,8.4823,1.7131,187.0,43.741,413000.0,6.085,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1999-06-16,1.5141,1.4633,1.534,0.55617,35.655,7.1499,15.057,0.96228,0.62558,7.7585,240.38,74.528,120.54,1165.6,3.9996,0.59767,0.40695,7.8801,1.8694,3.9374,15754.0,8.5287,1.7107,188.66,43.732,414290.0,6.098,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1999-06-17,1.5229,1.4633,1.5412,0.55853,35.817,7.1824,15.125,0.96665,0.62929,7.7546,240.76,74.123,120.25,1164.0,3.9975,0.59865,0.40986,7.8961,1.8851,3.9272,15761.0,8.5162,1.7049,189.48,43.641,415340.0,6.1294,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1999-06-18,1.5174,1.4551,1.5451,0.55877,35.796,7.187,15.132,0.96712,0.62679,7.7563,241.03,74.014,119.89,1166.6,3.9989,0.59903,0.40774,7.883,1.8674,3.9195,15825.0,8.5053,1.7019,189.5,43.907,416050.0,6.08,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1999-06-21,1.5313,1.4647,1.5373,0.55612,35.519,7.1536,15.063,0.96265,0.6263,7.7555,240.23,73.883,119.87,1163.0,3.9971,0.59732,0.40672,7.8331,1.8786,3.9154,15825.0,8.4217,1.7048,188.67,43.744,414770.0,5.965,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1999-06-22,1.5286,1.4623,1.5443,0.55879,35.645,7.1881,15.134,0.96721,0.62927,7.7608,241.15,74.736,122.16,1166.2,4.0017,0.60054,0.4099,7.8383,1.8875,3.9034,15872.0,8.4433,1.7097,188.76,43.986,417960.0,6.0221,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1999-06-23,1.5366,1.4715,1.5468,0.56023,35.715,7.2068,15.172,0.96965,0.63008,7.7599,241.57,74.605,121.79,1159.3,4.0,0.60089,0.40871,7.844,1.8927,3.9153,15713.0,8.4025,1.7,190.44,44.022,418770.0,5.9909,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1999-06-24,1.5262,1.4693,1.5535,0.5619,35.841,7.2295,15.221,0.97276,0.63337,7.7731,241.8,74.611,122.13,1164.8,4.0078,0.60282,0.41031,7.8852,1.8802,3.9244,15767.0,8.4791,1.7049,190.5,44.059,419990.0,6.0168,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1999-06-25,1.5185,1.4693,1.548,0.5598,35.81,7.2009,15.16,0.9689,0.63298,7.7641,241.72,74.334,122.13,1158.2,4.0034,0.60227,0.40732,7.8578,1.8647,3.92,15683.0,8.4599,1.7024,189.74,43.891,418890.0,6.0334,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1999-06-28,1.5078,1.4702,1.5316,0.55463,35.402,7.1169,14.983,0.95758,0.6299,7.7589,239.92,73.983,121.42,1155.0,4.0009,0.59877,0.40582,7.8071,1.8645,3.9153,15740.0,8.3857,1.7021,190.11,43.526,418600.0,6.0417,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1999-06-29,1.5192,1.4673,1.5398,0.55631,35.46,7.1551,15.063,0.96265,0.63188,7.758,240.65,74.259,121.26,1156.3,4.0002,0.60002,0.40749,7.8278,1.8702,3.9339,15838.0,8.4275,1.7045,187.88,43.76,419890.0,6.0615,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1999-06-30,1.5221,1.4722,1.545,0.55751,35.394,7.1732,15.097,0.96488,0.63142,7.7557,241.09,74.17,120.9,1156.9,4.0001,0.60044,0.40785,7.8358,1.8818,3.9293,15904.0,8.4412,1.7038,189.12,43.768,420620.0,6.055,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1999-07-01,1.5103,1.4777,1.5525,0.55935,35.261,7.198,15.15,0.96824,0.63546,7.7572,241.71,74.584,120.86,1157.5,4.0013,0.60147,0.4116,7.8471,1.8788,3.9291,15868.0,8.4692,1.7,189.97,43.887,421120.0,6.0632,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1999-07-02,1.4942,1.4648,1.563,0.56294,35.241,7.2443,15.245,0.97428,0.63348,7.7566,242.89,74.669,120.93,1164.4,4.0001,0.60181,0.41037,7.8775,1.8671,3.9208,15820.0,8.4972,1.6981,191.43,43.949,422650.0,6.0035,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1999-07-05,1.4986,1.4711,1.5682,0.56378,35.332,7.2603,15.279,0.97647,0.63451,7.7636,243.26,74.817,121.01,1165.0,4.0021,0.60346,0.41168,7.8908,1.8789,3.9207,15891.0,8.4958,1.6999,191.9,44.121,423690.0,6.0436,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1999-07-06,1.5022,1.4645,1.5691,0.56428,35.367,7.2667,15.292,0.97733,0.63438,7.7608,243.43,74.844,122.34,1163.7,4.0006,0.60409,0.41106,7.887,1.8889,3.9176,15833.0,8.5042,1.6976,192.03,44.145,425390.0,6.0187,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1999-07-07,1.4944,1.466,1.5693,0.56482,35.365,7.2744,15.309,0.97838,0.63732,7.7608,243.59,74.954,122.17,1168.0,4.0014,0.60464,0.41209,7.8901,1.8828,3.9196,15892.0,8.5134,1.6996,192.26,44.158,426010.0,6.0164,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1999-07-08,1.5082,1.4692,1.5686,0.56506,35.414,7.274,15.307,0.97828,0.64205,7.76,243.65,74.995,122.06,1172.1,3.9992,0.60565,0.41244,7.9109,1.9073,3.9066,15859.0,8.5062,1.6958,192.39,44.155,426100.0,6.0366,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1999-07-09,1.5068,1.4699,1.5742,0.56691,35.59,7.3029,15.367,0.98213,0.6427,7.7586,243.91,75.349,122.49,1180.4,3.9981,0.60725,0.41338,7.9503,1.9117,3.9,15865.0,8.5352,1.6977,192.94,44.573,427200.0,6.06,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1999-07-12,1.4983,1.4703,1.5744,0.56566,35.603,7.2879,15.334,0.98001,0.64455,7.7572,244.2,75.333,122.17,1186.6,3.9991,0.60692,0.41298,7.9523,1.8941,3.9055,15826.0,8.5334,1.6987,192.49,44.329,427080.0,6.0774,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1999-07-13,1.5109,1.4784,1.5875,0.56996,35.829,7.3457,15.455,0.98775,0.64471,7.7629,245.63,75.741,122.3,1183.6,4.0014,0.60846,0.41812,8.0082,1.907,3.9209,15983.0,8.6102,1.6995,193.9,44.594,430640.0,6.1623,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1999-07-14,1.5114,1.4826,1.5743,0.5667,35.826,7.3033,15.366,0.98203,0.64205,7.7593,244.6,75.42,121.6,1175.4,4.0006,0.60748,0.4098,7.9697,1.911,3.9271,15768.0,8.5746,1.7007,193.41,44.402,430030.0,6.1342,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1999-07-15,1.5155,1.4866,1.5778,0.56763,36.077,7.3137,15.388,0.98348,0.64152,7.7708,244.85,75.531,120.94,1177.1,4.0065,0.60838,0.41041,8.0075,1.9138,3.9236,15792.0,8.6054,1.7032,193.8,44.468,430660.0,6.1433,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1999-07-16,1.5131,1.4811,1.5739,0.56592,36.029,7.2907,15.339,0.9803,0.63847,7.7593,244.43,75.238,120.62,1182.9,4.0006,0.60602,0.41172,8.0075,1.9129,3.9028,15925.0,8.6045,1.699,193.21,44.065,430600.0,6.1525,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1999-07-19,1.5153,1.4836,1.5741,0.5658,35.996,7.2898,15.337,0.9802,0.63801,7.7626,244.48,75.181,120.71,1184.0,4.0025,0.60655,0.41168,7.9661,1.9084,3.8931,15903.0,8.564,1.7064,193.15,44.118,432310.0,6.1387,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1999-07-20,1.5216,1.4905,1.5836,0.56873,36.126,7.3311,15.422,0.98561,0.64173,7.7594,245.43,75.37,119.85,1187.5,4.0011,0.60723,0.41415,7.982,1.9121,3.8976,15955.0,8.5881,1.703,194.2,44.328,433520.0,6.156,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1999-07-21,1.5334,1.4896,1.5406,0.55511,35.082,7.1459,15.031,0.96061,0.63573,7.7559,241.04,74.236,118.24,1192.3,4.0005,0.60096,0.40759,7.829,1.9108,3.8458,16003.0,8.3742,1.6977,189.33,43.28,429040.0,6.1489,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1999-07-22,1.5518,1.4965,1.535,0.55264,35.111,7.1118,14.956,0.95584,0.63592,7.7609,240.25,74.24,118.72,1202.2,4.0018,0.60065,0.40011,7.8981,1.9139,3.847,15950.0,8.377,1.6973,188.43,43.101,428720.0,6.12,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1999-07-23,1.5429,1.5026,1.5304,0.55081,35.006,7.0891,14.903,0.95247,0.63263,7.7627,239.85,74.074,118.16,1208.6,4.001,0.59901,0.39823,7.8779,1.8876,3.8478,15899.0,8.3622,1.7012,187.64,42.88,428440.0,6.0815,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1999-07-26,1.5411,1.5072,1.5294,0.55097,34.853,7.0901,14.908,0.95274,0.63205,7.7617,239.89,73.828,116.2,1208.5,4.0014,0.59775,0.40511,7.8497,1.8845,3.8396,15955.0,8.3603,1.698,187.77,42.612,429750.0,6.1165,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1999-07-27,1.5408,1.5146,1.5018,0.54113,34.252,6.9569,14.626,0.93475,0.62918,7.7646,237.06,73.088,115.72,1209.3,4.0041,0.59376,0.39708,7.7968,1.8923,3.8043,15915.0,8.2445,1.6836,184.13,41.829,426750.0,6.135,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1999-07-28,1.5508,1.5092,1.5056,0.54459,34.53,7.0051,14.724,0.941,0.62859,7.7616,237.9,73.304,116.94,1203.6,4.0014,0.59518,0.4019,7.8362,1.9095,3.8155,15950.0,8.286,1.6881,185.45,42.083,428450.0,6.134,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1999-07-29,1.5529,1.513,1.5077,0.54541,34.712,7.0208,14.757,0.94313,0.63029,7.7638,238.34,73.357,116.15,1198.2,4.0028,0.59502,0.40357,7.8728,1.9126,3.8317,16046.0,8.3127,1.6795,185.99,42.107,428600.0,6.1589,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1999-07-30,1.5407,1.5088,1.4962,0.54208,34.316,6.9699,14.651,0.93633,0.62406,7.7603,237.21,73.146,115.34,1203.9,4.0006,0.59223,0.39738,7.8218,1.8953,3.8352,15904.0,8.2285,1.6892,184.86,41.921,428250.0,6.128,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1999-08-02,1.534,1.5054,1.4939,0.54143,34.285,6.9596,14.632,0.9351,0.61698,7.7631,237.1,72.751,115.2,1203.7,4.0016,0.59117,0.39892,7.7936,1.8859,3.86,16053.0,8.2041,1.6853,184.66,41.815,429460.0,6.151,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1999-08-03,1.5416,1.509,1.4968,0.54278,34.33,6.9784,14.671,0.93765,0.618,7.7597,237.52,72.789,114.28,1199.6,3.9997,0.59062,0.39972,7.7618,1.8989,3.9015,16052.0,8.2114,1.6789,185.09,42.055,430260.0,6.2025,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1999-08-04,1.5306,1.4978,1.5025,0.54377,34.432,6.9918,14.699,0.93941,0.61888,7.7647,237.92,72.879,115.26,1198.3,4.0023,0.59286,0.40085,7.7501,1.8924,3.9659,16087.0,8.2189,1.684,185.4,41.977,431270.0,6.2196,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1999-08-05,1.5175,1.4974,1.487,0.53825,33.819,6.9152,14.54,0.92928,0.61583,7.7626,235.93,72.428,114.66,1200.4,4.0008,0.58972,0.39532,7.7158,1.8632,3.9276,16065.0,8.1363,1.6776,183.28,41.532,429440.0,6.1667,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1999-08-06,1.5243,1.4922,1.4814,0.53681,33.695,6.8974,14.5,0.9267,0.61811,7.7622,235.82,72.44,114.33,1201.5,4.0009,0.58947,0.39709,7.7004,1.8766,3.9623,16092.0,8.1336,1.6759,182.86,41.388,429410.0,6.162,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1999-08-09,1.5325,1.4998,1.4915,0.53921,33.899,6.931,14.569,0.9311,0.61918,7.7639,236.64,72.672,114.65,1200.7,4.002,0.59069,0.39823,7.7398,1.8905,3.9494,16035.0,8.1899,1.6665,183.0,41.592,431830.0,6.1785,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1999-08-10,1.5366,1.4999,1.494,0.54081,34.033,6.9525,14.617,0.93414,0.62261,7.7624,237.24,72.844,115.25,1198.4,4.0013,0.59206,0.39654,7.7193,1.8966,3.9546,16029.0,8.2036,1.6664,184.18,41.801,432800.0,6.1671,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1999-08-11,1.5345,1.5022,1.4905,0.53942,33.875,6.9318,14.573,0.93136,0.61982,7.7668,236.74,72.646,114.79,1199.7,4.0037,0.59104,0.39713,7.7065,1.8901,3.9471,16003.0,8.2062,1.6651,183.78,41.686,432630.0,6.1665,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1999-08-12,1.5423,1.4929,1.502,0.54269,34.147,6.9734,14.667,0.93738,0.62083,7.7612,237.8,72.657,115.22,1201.5,4.0009,0.59196,0.39679,7.7226,1.8921,3.9409,16065.0,8.2462,1.6716,185.01,41.956,434440.0,6.148,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1999-08-13,1.5407,1.4867,1.5062,0.54409,34.228,6.9896,14.709,0.94003,0.62173,7.7638,238.47,72.918,115.86,1205.2,4.0012,0.59325,0.40073,7.7331,1.8888,3.9237,16060.0,8.2473,1.6763,185.51,42.07,435350.0,6.13,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1999-08-16,1.5359,1.4836,1.5014,0.54267,34.072,6.9711,14.669,0.93747,0.62051,7.7665,238.11,72.72,114.76,1207.4,4.0026,0.59201,0.3988,7.743,1.8862,3.9309,16047.0,8.2427,1.6744,184.93,42.023,436360.0,6.0934,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1999-08-17,1.5336,1.4789,1.5181,0.54822,34.333,7.0459,14.827,0.9476,0.62399,7.7626,239.87,72.984,114.92,1202.8,4.0,0.59282,0.40282,7.7897,1.8839,3.9564,16091.0,8.3081,1.6702,186.79,42.399,438690.0,6.1156,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1999-08-18,1.5429,1.4795,1.521,0.54942,34.338,7.064,14.864,0.94994,0.62544,7.7627,240.3,73.212,114.32,1205.4,3.9996,0.59352,0.39878,7.7885,1.9041,3.9589,16082.0,8.2996,1.6816,187.18,42.358,439950.0,6.1038,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1999-08-19,1.5547,1.4837,1.5229,0.54997,34.443,7.0708,14.878,0.95084,0.62337,7.7669,240.7,73.139,113.06,1203.0,4.0009,0.59323,0.40373,7.804,1.8995,3.9571,16090.0,8.3123,1.6767,187.65,42.324,440410.0,6.1209,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1999-08-20,1.5736,1.488,1.5211,0.54997,34.544,7.0706,14.878,0.95084,0.62337,7.7645,240.69,72.882,111.27,1199.0,4.0012,0.5918,0.40344,7.8012,1.8853,3.9637,16095.0,8.3184,1.6756,187.19,42.389,440970.0,6.13,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1999-08-23,1.5715,1.4972,1.4976,0.5427,34.113,6.9717,14.669,0.93747,0.61779,7.6553,238.31,71.857,111.71,1182.2,3.945,0.58348,0.39777,7.7313,1.8839,3.9653,15869.0,8.2282,1.652,184.5,41.792,434770.0,6.0438,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1999-08-24,1.5688,1.4966,1.506,0.5457,34.359,7.0105,14.753,0.94286,0.6204,7.7649,239.31,72.553,111.29,1197.4,4.0013,0.58967,0.40109,7.78,1.8795,3.9664,16112.0,8.2604,1.6805,185.56,42.051,440470.0,6.0834,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1999-08-25,1.5661,1.4969,1.5229,0.55017,34.502,7.0713,14.885,0.95129,0.62557,7.767,240.83,73.012,111.7,1198.8,4.0027,0.59237,0.39916,7.8363,1.8979,3.9775,16138.0,8.2967,1.6901,187.05,42.309,443340.0,6.0964,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1999-08-26,1.5827,1.493,1.5346,0.55411,34.851,7.1248,14.998,0.9585,0.62992,7.7636,242.15,73.363,110.9,1191.4,4.0013,0.59302,0.39998,7.9014,1.9406,3.9778,16150.0,8.3226,1.691,188.43,42.588,445300.0,6.105,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1999-08-27,1.5824,1.5019,1.5327,0.55409,34.938,7.112,14.97,0.95675,0.62897,7.7612,241.97,73.594,111.35,1189.8,3.9993,0.5929,0.39925,7.9645,1.9421,3.9837,16140.0,8.3362,1.6906,187.94,42.331,445090.0,6.0899,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1999-08-30,1.5778,1.4946,1.5324,0.55323,35.017,7.1134,14.973,0.95694,0.63043,7.7653,242.05,73.55,111.66,1182.6,4.0019,0.59349,0.40593,7.9373,1.9465,3.9858,16195.0,8.3187,1.6877,188.19,42.292,447320.0,6.0937,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1999-08-31,1.5784,1.4872,1.5323,0.55302,35.01,7.1107,14.967,0.95657,0.62962,7.764,242.0,73.484,111.06,1184.0,4.0011,0.59288,0.40568,7.9391,1.9474,3.9956,16220.0,8.337,1.6874,187.99,42.275,447370.0,6.093,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1999-09-01,1.5666,1.4899,1.513,0.54705,34.591,7.0315,14.799,0.94581,0.62281,7.7659,240.13,72.742,109.27,1179.9,3.9994,0.58839,0.40197,7.8308,1.9331,3.9803,16209.0,8.22,1.6823,185.94,41.593,445560.0,6.0817,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1999-09-02,1.5687,1.4936,1.508,0.54531,34.564,7.0051,14.743,0.94224,0.62122,7.7644,239.57,72.534,109.3,1184.6,4.0009,0.58777,0.39744,7.7994,1.9444,3.9709,16227.0,8.1984,1.6831,185.23,41.457,444600.0,6.063,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1999-09-03,1.553,1.4892,1.4998,0.5429,34.451,6.9732,14.675,0.93791,0.62193,7.7652,239.79,72.425,108.95,1190.0,4.0002,0.58685,0.39927,7.8044,1.9212,4.0293,16190.0,8.1589,1.6846,184.36,41.272,444680.0,6.0311,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1999-09-06,1.5499,1.4967,1.4949,0.54198,34.354,6.9646,14.648,0.93615,0.62104,7.7637,239.52,72.327,109.83,1191.0,3.9998,0.58725,0.39665,7.8071,1.9296,4.0304,16287.0,8.16,1.6874,183.97,41.112,446190.0,6.025,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1999-09-07,1.5524,1.4903,1.5082,0.54631,34.49,7.0208,14.77,0.94393,0.62365,7.7639,241.88,72.607,109.78,1192.2,4.0001,0.58882,0.40532,7.8205,1.9349,4.0605,16446.0,8.1707,1.6886,185.46,41.391,448090.0,6.0851,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1999-09-08,1.5515,1.4888,1.5134,0.54751,34.574,7.0386,14.81,0.94652,0.62243,7.7672,241.48,72.788,111.16,1193.8,4.0018,0.59044,0.40227,7.8301,1.906,4.1086,16284.0,8.1685,1.6936,185.99,41.53,449320.0,6.0385,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1999-09-09,1.5406,1.49,1.5069,0.54512,34.596,7.0071,14.743,0.94224,0.61585,7.765,240.31,72.468,110.7,1194.7,4.0016,0.58805,0.40083,7.7495,1.8943,4.0987,16334.0,8.1193,1.6943,185.17,41.569,448880.0,6.0884,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1999-09-10,1.5372,1.4852,1.5108,0.54626,34.564,7.0206,14.772,0.94411,0.6149,7.7653,240.68,72.441,108.91,1190.4,3.9996,0.58695,0.40219,7.7625,1.8944,4.0535,16363.0,8.1311,1.6885,185.45,41.513,449970.0,6.0981,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1999-09-13,1.5346,1.4808,1.5233,0.54981,34.708,7.067,14.874,0.95057,0.61435,7.766,241.93,72.614,109.32,1192.6,4.0002,0.58783,0.40475,7.8175,1.8769,4.0105,16447.0,8.182,1.6916,186.69,41.733,451170.0,6.1266,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1999-09-14,1.5249,1.4736,1.5525,0.5586,35.344,7.1878,15.13,0.96693,0.61951,7.7661,245.63,73.216,106.22,1190.7,4.0006,0.58838,0.4065,7.9013,1.8739,4.0753,16343.0,8.2977,1.6846,189.95,42.459,457290.0,6.0715,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1999-09-15,1.5273,1.4703,1.5485,0.55755,35.032,7.174,15.1,0.96506,0.6242,7.765,244.81,73.306,106.4,1193.2,3.9998,0.58879,0.40687,7.8952,1.8855,4.144,16347.0,8.2957,1.6887,189.57,42.438,457380.0,6.079,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1999-09-16,1.5416,1.478,1.5461,0.55727,35.092,7.1677,15.09,0.96441,0.6232,7.767,245.51,73.257,104.1,1192.1,4.0028,0.58646,0.40611,7.9362,1.9103,4.1526,16346.0,8.3176,1.6878,189.61,42.388,457280.0,6.0874,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1999-09-17,1.5453,1.4774,1.5457,0.5572,35.027,7.1658,15.086,0.96413,0.61859,7.7645,245.64,73.207,104.2,1198.6,4.0013,0.58581,0.4058,7.9208,1.908,4.1453,16367.0,8.3282,1.6931,189.27,42.372,458550.0,6.14,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1999-09-20,1.5402,1.4697,1.5434,0.55586,35.022,7.1485,15.05,0.96182,0.61777,7.7624,245.58,73.156,106.43,1202.6,3.9996,0.58584,0.40502,7.8999,1.9003,4.1177,16373.0,8.2928,1.6929,188.96,42.117,459620.0,6.102,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1999-09-21,1.5537,1.4764,1.5423,0.55548,34.938,7.1421,15.037,0.96098,0.61599,7.7649,245.06,72.862,107.71,1200.4,4.0002,0.58716,0.40477,7.8637,1.9151,4.0931,16377.0,8.2438,1.6985,188.65,42.068,460000.0,6.0865,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1999-09-22,1.5482,1.4754,1.5449,0.55644,34.961,7.1544,15.063,0.96265,0.61446,7.767,245.0,72.69,104.66,1202.4,4.0005,0.585,0.40479,7.874,1.9044,4.1009,16375.0,8.2566,1.699,189.09,42.019,460980.0,6.0734,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1999-09-23,1.535,1.4701,1.5248,0.55029,34.541,7.0716,14.889,0.95157,0.61119,7.7678,242.93,72.233,104.18,1207.5,3.9992,0.58226,0.40194,7.8238,1.9008,4.0915,16377.0,8.2101,1.7067,186.98,41.46,459390.0,6.0636,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1999-09-24,1.5459,1.4708,1.5378,0.55427,34.511,7.125,15.002,0.95877,0.61266,7.7694,245.05,72.493,103.98,1208.4,4.0004,0.58399,0.40393,7.8437,1.9143,4.1052,16394.0,8.2392,1.7156,187.98,41.709,461480.0,6.0709,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1999-09-27,1.5369,1.473,1.5275,0.55193,34.317,7.0934,14.936,0.95456,0.60844,7.7642,244.36,72.232,104.43,1211.9,3.9971,0.58343,0.40235,7.8193,1.9333,4.0891,16391.0,8.2298,1.7087,187.3,41.273,463050.0,6.04,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1999-09-28,1.5284,1.4689,1.5382,0.55512,34.447,7.1356,15.025,0.96025,0.60755,7.7688,244.83,72.585,105.31,1210.8,3.9998,0.58527,0.3986,7.8687,1.9307,4.0985,16422.0,8.273,1.7041,188.23,41.471,464160.0,6.0035,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1999-09-29,1.5333,1.4628,1.5285,0.55153,34.068,7.0901,14.926,0.95393,0.60689,7.7701,244.33,72.26,106.18,1217.9,4.0003,0.58466,0.40179,7.7964,1.9486,4.1197,16451.0,8.2295,1.7162,186.97,41.316,463380.0,5.9711,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1999-09-30,1.5235,1.4621,1.515,0.5476,33.71,7.0368,14.813,0.9467,0.60873,7.7672,243.2,72.006,106.84,1217.4,3.9987,0.58269,0.39705,7.7734,1.9391,4.1108,16453.0,8.2131,1.7089,185.45,40.996,462510.0,5.99,?,?,?,?,?,?,?,?,?,?,?,?,?,?
