AUD,CAD,CHF,CZK,DKK,EUR,GBP,HKD,HUF,JPY,KRW,NOK,NZD,PLN,SEK,SGD,ZAR,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
1.766,1.5217,1.4825,29.335,7.4802,1.007,0.64703,7.7997,255.39,118.15,1182.3,7.3610000000000015,2.0327,4.2168,9.2497,1.7569,10.03,,,,,,,,,,,,,,,,,
1.7584,1.5189,1.4871,29.257,7.5045,1.0103,0.6461899999999999,7.7999,254.83,117.9,1169.4,7.3712,2.0321,4.1837,9.3354,1.7512,10.008,,,,,,,,,,,,,,,,,
1.7954,1.5251,1.4918,29.763,7.5517,1.0167,0.64854,7.7998,253.25,117.35,1179.4,7.4065,2.0811,4.1648,9.4304,1.7527,10.084,,,,,,,,,,,,,,,,,
1.7874,1.5257,1.487,29.714,7.5238,1.0129,0.64641,7.7999,249.7,117.11,1172.8,7.4233,2.0683,4.1794,9.3467,1.7481,10.02,,,,,,,,,,,,,,,,,
1.7796,1.5334,1.4659,29.29,7.4111,0.99761,0.63976,7.7999,245.96,115.94,1166.6,7.3394,2.0469,4.1843,9.2179,1.739,10.026,,,,,,,,,,,,,,,,,
1.7828,1.5379,1.4491,29.135,7.3356,0.98746,0.63573,7.7998,244.45,115.71,1161.8,7.28,2.0544,4.172,9.1873,1.7348,10.087,,,,,,,,,,,,,,,,,
1.8028,1.5413,1.4567,29.524,7.3826,0.99364,0.6391100000000001,7.8,244.8,116.64,1171.8,7.3306,2.0717,4.1069,9.2641,1.7401,10.09,,,,,,,,,,,,,,,,,
1.812,1.5413,1.4558,29.556,7.3893,0.99423,0.6390899999999999,7.8,243.44,117.02,1164.8,7.3384,2.0779,4.0548,9.2245,1.7431,10.062,,,,,,,,,,,,,,,,,
1.8008,1.5339,1.4424,29.565,7.3246,0.98561,0.63375,7.7999,241.28,116.05,1160.6,7.331,2.0625,4.0407,9.2317,1.7317,9.93,,,,,,,,,,,,,,,,,
1.8087,1.5463,1.4435,30.052,7.3688,0.99147,0.63563,7.7999,242.81,116.33,1155.6,7.4182,2.0642,4.0174,9.3986,1.7339,10.013,,,,,,,,,,,,,,,,,
1.8396,1.5767,1.4681,30.454,7.5006,1.0091,0.63865,7.7999,246.96,117.43,1163.1,7.6165,2.0952,4.0938,9.5505,1.7447,10.104,,,,,,,,,,,,,,,,,
1.8653,1.5877,1.4641,30.524,7.4981,1.0086,0.63853,7.7999,248.46,116.71,1165.1,7.6132,2.1584,4.12,9.6269,1.7458,10.229,,,,,,,,,,,,,,,,,
1.8469,1.5691,1.4474,30.298,7.4233,0.9986,0.6351100000000001,7.7999,244.11,116.64,1160.9,7.5364,2.1421,4.0776,9.405,1.7445,10.185,,,,,,,,,,,,,,,,,
1.8533,1.5709,1.449,30.647,7.428,0.9992,0.6331899999999999,7.7999,244.85,117.46,1180.4,7.557,2.1538,4.0887,9.4346,1.7573,10.165,,,,,,,,,,,,,,,,,
1.8545,1.581,1.4794,30.98,7.5683,1.0182,0.6399600000000001,7.7998,248.91,119.56,1190.0,7.6418,2.1454,4.1396,9.4308,1.764,10.179,,,,,,,,,,,,,,,,,
1.8358,1.5715,1.4824,30.75,7.5562,1.0168,0.6399600000000001,7.7999,248.5,119.61,1183.1,7.6309,2.1213,4.1487,9.3782,1.7632,10.176,,,,,,,,,,,,,,,,,
1.8282,1.5767,1.4869,31.003,7.5939,1.0222,0.63999,7.7999,250.64,120.02,1178.0,7.5917,2.1249,4.1833,9.4496,1.7637,10.17,,,,,,,,,,,,,,,,,
1.8567,1.5841,1.4862,31.022,7.6118,1.0246,0.64283,7.7999,250.97,119.82,1177.8,7.6322,2.1592,4.1926,9.5497,1.7639,10.273,,,,,,,,,,,,,,,,,
1.8512,1.589,1.4691,30.913,7.5251,1.0129,0.6376,7.7999,249.13,119.13,1179.3,7.6041,2.1489,4.2014,9.5956,1.7519,10.211,,,,,,,,,,,,,,,,,
1.8633,1.5866,1.4785,31.001,7.5536,1.0167,0.6402,7.7999,249.14,119.05,1192.5,7.6535,2.165,4.178,9.6046,1.7558,10.458,,,,,,,,,,,,,,,,,
1.8981,1.5983,1.5013,31.307,7.6659,1.0321,0.64805,7.8,251.91,120.88,1204.0,7.7407,2.2195,4.1908,9.6568,1.7723,10.682,,,,,,,,,,,,,,,,,
1.8773,1.579,1.5044,31.663,7.6589,1.0311,0.65075,7.8,252.11,120.53,1203.5,7.7418,2.2082,4.1854,9.6025,1.7703,10.486,,,,,,,,,,,,,,,,,
1.8698,1.5719999999999998,1.5093,31.716,7.6676,1.0323,0.6539699999999999,7.7998,252.55,120.7,1201.7,7.7196,2.198,4.1889,9.5959,1.7678,10.459,,,,,,,,,,,,,,,,,
1.8659,1.5716,1.4994,31.836,7.6346,1.0279,0.6532,7.7999,250.96,120.43,1198.5,7.6714,2.1848,4.2035,9.5714,1.7667,10.457,,,,,,,,,,,,,,,,,
1.849,1.5714,1.4947,31.734,7.5949,1.0225,0.6529699999999999,7.8001,250.19,119.15,1200.0,7.6339,2.1583,4.1848,9.4908,1.7578,10.463,,,,,,,,,,,,,,,,,
1.8591,1.5752,1.4944,31.935,7.5801,1.0205,0.6522100000000001,7.7999,250.14,118.93,1199.5,7.6023,2.1679,4.1856,9.4489,1.7597,10.579,,,,,,,,,,,,,,,,,
1.8578,1.565,1.4808,31.843000000000004,7.5356,1.0145,0.64868,7.7998,250.25,116.57,1186.0,7.5561,2.1639,4.1682,9.42,1.745,10.575,,,,,,,,,,,,,,,,,
1.8481,1.56,1.496,32.021,7.597,1.0228,0.65265,7.8008,251.39,117.44,1186.0,7.5984,2.153,4.1743,9.4255,1.7475,10.633,,,,,,,,,,,,,,,,,
1.8341,1.5588,1.4906,31.718000000000004,7.5587,1.0178,0.6517,7.7999,250.84,117.42,1183.9,7.5053,2.1515,4.1843,9.4001,1.7467,10.661,,,,,,,,,,,,,,,,,
1.8388,1.5562,1.4974,31.595,7.5789,1.0205,0.65109,7.7999,251.5,118.53,1193.0,7.5334,2.1421,4.1675,9.411,1.7494,10.595,,,,,,,,,,,,,,,,,
1.8321,1.5714,1.5006,31.327,7.5846,1.0212,0.65523,7.7999,250.86,118.77,1190.0,7.5112,2.1319,4.1568,9.3939,1.7488,10.632,,,,,,,,,,,,,,,,,
1.8336,1.5681,1.505,31.569000000000006,7.6079,1.0244,0.65622,7.7998,250.61,118.63,1192.0,7.5369,2.1353,4.1507,9.3906,1.7499,10.93,,,,,,,,,,,,,,,,,
1.8513,1.5582,1.5037,31.766,7.6012,1.0235,0.65455,7.7999,250.67,118.98,1188.7,7.5701,2.155,4.1864,9.3675,1.7546,10.916,,,,,,,,,,,,,,,,,
1.8397,1.5577,1.5184,31.835,7.6573,1.0312,0.65835,7.7999,252.47,119.93,1197.5,7.6379,2.1388,4.1953,9.4874,1.7575,10.888,,,,,,,,,,,,,,,,,
1.8395,1.5562,1.5152,31.534,7.6541,1.0308,0.65787,7.7998,252.96,119.71,1205.0,7.6173,2.1397,4.18,9.414,1.758,10.812,,,,,,,,,,,,,,,,,
1.8074,1.5504,1.5037,31.402,7.597,1.0231,0.6548,7.7999,251.74,118.13,1194.8,7.5512,2.1206,4.1665,9.3452,1.7519,10.651,,,,,,,,,,,,,,,,,
1.8097,1.5554,1.4966,31.21,7.5568,1.0177,0.65072,7.8,250.37,118.07,1195.0,7.5117,2.1189,4.1584,9.3044,1.7480000000000002,10.566,,,,,,,,,,,,,,,,,
1.8114,1.5585,1.4937,31.038,7.542999999999998,1.016,0.6484800000000001,7.7999,249.42,117.89,1195.6,7.5124,2.1315,4.1437,9.3046,1.7495,10.656,,,,,,,,,,,,,,,,,
1.8102,1.5575,1.4944,30.961,7.5513,1.017,0.64599,7.8,249.36,118.33,1196.0,7.5069,2.1326,4.1412,9.3289,1.7487,10.51,,,,,,,,,,,,,,,,,
1.8127,1.558,1.4982,30.806,7.5609,1.0182,0.64586,7.7999,249.09,118.2,1197.2,7.5272,2.1272,4.1325,9.3985,1.7494,10.59,,,,,,,,,,,,,,,,,
1.818,1.5530000000000002,1.4831,30.632,7.4935,1.0091,0.64208,7.7999,247.41,117.29,1195.5,7.505,2.1246,4.1264,9.3678,1.7473,10.692,,,,,,,,,,,,,,,,,
1.8359,1.5526,1.4724,30.555,7.4659,1.0053,0.63879,7.7998,247.36,117.67,1190.1,7.4822,2.1453,4.1167,9.3938,1.7463,10.724,,,,,,,,,,,,,,,,,
1.8366,1.5730000000000002,1.4619,30.403,7.4455,1.0025,0.63699,7.8,245.8,117.63,1186.0,7.4,2.1429,4.1372,9.3184,1.745,10.576,,,,,,,,,,,,,,,,,
1.8373,1.5687,1.4711,30.437,7.4871,1.0083,0.63778,7.8,246.9,118.29,1191.0,7.4143,2.134,4.1614,9.3018,1.7483,10.574000000000002,,,,,,,,,,,,,,,,,
1.8312,1.5612,1.4883,30.659,7.5821,1.021,0.6419199999999999,7.8002,249.08,119.25,1191.8,7.5128,2.1342,4.1735,9.3975,1.7512,10.511,,,,,,,,,,,,,,,,,
1.8186,1.5692,1.4962,30.638,7.6089,1.0246,0.64355,7.8002,249.23,119.3,1193.0,7.5727,2.1224,4.1499,9.4349,1.7535,10.525,,,,,,,,,,,,,,,,,
1.8285,1.5782,1.5001,30.559,7.617000000000001,1.0257,0.64253,7.8,249.86,119.94,1197.5,7.569,2.1294,4.155,9.4035,1.7559,10.637,,,,,,,,,,,,,,,,,
1.8085,1.5809,1.5021,30.596,7.6106,1.0249,0.64303,7.7995,249.57,120.09,1196.4,7.5546,2.1051,4.1741,9.4046,1.7595,10.632,,,,,,,,,,,,,,,,,
1.8138,1.5822,1.4963,30.69,7.5701,1.0194,0.64077,7.7992,248.53,120.22,1198.7,7.5015,2.1035,4.1621,9.4266,1.7657,10.541,,,,,,,,,,,,,,,,,
1.8271,1.5819,1.5165,31.34,7.6697,1.0327,0.64856,7.7994,251.42,122.17,1215.0,7.5818,2.1275,4.1851,9.4015,1.781,10.675,,,,,,,,,,,,,,,,,
1.8326,1.5771,1.5252,31.485,7.6975,1.0364,0.65261,7.7995,252.12,122.96,1218.7,7.6236,2.1349,4.1745,9.4287,1.7814,10.649,,,,,,,,,,,,,,,,,
1.8266,1.5866,1.5105,31.064,7.6389999999999985,1.0283,0.64946,7.7996,250.55,121.85,1208.0,7.5728,2.1247,4.1689,9.3862,1.7736,10.648,,,,,,,,,,,,,,,,,
1.8115,1.5708,1.4956,30.67,7.5698,1.019,0.64337,7.7996,247.55,121.1,1204.3,7.4633,2.1031,4.1321,9.2679,1.7694,10.545,,,,,,,,,,,,,,,,,
1.8303,1.5733,1.4977,30.61,7.5896,1.0215,0.64688,7.7997,248.34,123.25,1205.0,7.5199,2.1218,4.1386,9.2888,1.7793,10.515,,,,,,,,,,,,,,,,,
1.8291,1.5736,1.4888,30.732,7.5574,1.0172,0.64276,7.7999,247.33,123.12,1220.5,7.4814,2.1221,4.1324,9.2137,1.7757,10.630999999999998,,,,,,,,,,,,,,,,,
1.8404,1.589,1.4882,30.822,7.557,1.0175,0.6421399999999999,7.7999,247.78,123.14,1218.5,7.4491,2.1271,4.1431,9.2481,1.7786,10.68,,,,,,,,,,,,,,,,,
1.8333,1.5858,1.4988,31.089,7.6013,1.0234,0.6418,7.7996,249.67,122.8,1225.5,7.4859,2.1223,4.1459,9.3169,1.784,10.672,,,,,,,,,,,,,,,,,
1.8396,1.5783,1.4949,30.953000000000007,7.5823,1.0208,0.64047,7.7997,248.74,122.72,1223.6,7.4745,2.1377,4.136,9.3075,1.784,10.537,,,,,,,,,,,,,,,,,
1.8354,1.5757,1.4997,30.987,7.5954,1.0226,0.6424,7.7999,248.6,122.52,1222.9,7.4982,2.1216,4.1558,9.3118,1.7783,10.541,,,,,,,,,,,,,,,,,
1.8358,1.5787,1.4818,30.715,7.5329,1.0142,0.63844,7.7997,247.26,121.37,1222.0,7.4457,2.1233,4.1507,9.2815,1.7791,10.556,,,,,,,,,,,,,,,,,
1.8441,1.5859,1.4779,30.813,7.5321,1.0141,0.63655,7.7994,246.7,122.37,1227.7,7.4181,2.1292,4.1386,9.2364,1.7862,10.495,,,,,,,,,,,,,,,,,
1.837,1.5817,1.4849,30.872,7.5521,1.0168,0.63843,7.7996,247.69,122.97,1225.4,7.4245,2.108,4.1448,9.2222,1.7851,10.408,,,,,,,,,,,,,,,,,
1.8381,1.5908,1.4759,30.701,7.5117,1.0111,0.6366,7.7998,246.29,122.82,1225.4,7.3938,2.1019,4.1444,9.1972,1.785,10.376,,,,,,,,,,,,,,,,,
1.8271,1.5879,1.4818,30.748,7.5302,1.0137,0.63761,7.7997,247.39,122.77,1227.9,7.404,2.0936,4.1495,9.215,1.7803,10.415,,,,,,,,,,,,,,,,,
1.8181,1.5914,1.4907,30.88,7.5727,1.0196,0.63876,7.7998,249.32,124.23,1235.7,7.4312,2.0665,4.1582,9.2698,1.7922,10.425,,,,,,,,,,,,,,,,,
1.8243,1.5908,1.497,30.957,7.5791,1.0204,0.63939,7.7996,250.02,124.21,1242.0,7.4245,2.0736,4.1636,9.3434,1.789,10.468,,,,,,,,,,,,,,,,,
1.8265,1.5965,1.4944,31.231,7.5683,1.019,0.64377,7.7997,250.61,124.2,1241.5,7.3996,2.0849,4.1699,9.3296,1.7888,10.49,,,,,,,,,,,,,,,,,
1.8226,1.5918,1.4811,31.005,7.5225,1.0127,0.6397,7.7998,248.19,123.63,1252.8,7.3975,2.0831,4.122,9.2881,1.7937,10.47,,,,,,,,,,,,,,,,,
1.8242,1.5875,1.4848,31.176,7.5371,1.0145,0.64127,7.7999,248.48,124.31,1255.4,7.3887,2.0813,4.1292,9.2432,1.7947,10.425999999999998,,,,,,,,,,,,,,,,,
1.8295,1.5849,1.481,31.138,7.5246,1.0129,0.6403300000000001,7.7998,248.35,124.15,1254.0,7.3752,2.0881,4.1257,9.212,1.8012,10.432,,,,,,,,,,,,,,,,,
1.8296,1.5832,1.4956,31.371,7.5731,1.0194,0.64322,7.7996,250.02,124.93,1255.0,7.4388,2.0861,4.1335,9.2452,1.8073,10.454,,,,,,,,,,,,,,,,,
1.827,1.5871,1.4946,31.518,7.5627,1.018,0.64318,7.7992,249.76,124.06,1241.9,7.4412,2.0854,4.1413,9.2315,1.7901,10.42,,,,,,,,,,,,,,,,,
1.8171,1.5764,1.5025,31.563,7.6115,1.0243,0.64186,7.7994,251.36,124.29,1235.0,7.5919,2.0766,4.1565,9.3155,1.7795,10.326,,,,,,,,,,,,,,,,,
1.8146,1.5721,1.5082,31.416,7.6320000000000014,1.0272,0.6454,7.7991,251.58,125.15,1239.0,7.603,2.0768,4.1726,9.3436,1.79,10.323,,,,,,,,,,,,,,,,,
1.8071,1.5696,1.5073,31.34,7.6212,1.0259,0.6462899999999999,7.7989,248.75,124.67,1235.0,7.5892,2.072,4.1462,9.3022,1.7808,10.273,,,,,,,,,,,,,,,,,
1.8062,1.5633,1.5042,31.303,7.608,1.0238,0.6465,7.798999999999999,248.0,125.23,1237.3,7.6106,2.0685,4.1257,9.3253,1.7859,10.238,,,,,,,,,,,,,,,,,
1.8075,1.5684,1.4999,31.516,7.603,1.023,0.64583,7.798999999999999,247.4,123.96,1226.9,7.5719,2.0614,4.1176,9.3504,1.777,10.205,,,,,,,,,,,,,,,,,
1.8015,1.5631,1.507,31.703000000000007,7.6307,1.0269,0.64644,7.798999999999999,248.45,124.34,1226.9,7.5724,2.0540000000000003,4.0977,9.3808,1.7806,10.164,,,,,,,,,,,,,,,,,
1.7999,1.5648,1.5019,31.676,7.6119,1.0243,0.64386,7.7988,246.97,124.15,1226.6,7.5366,2.0542,4.0602,9.3502,1.7757,10.126,,,,,,,,,,,,,,,,,
1.7959,1.5636,1.5064,31.727,7.6261,1.0262,0.6463800000000001,7.798999999999999,247.73,124.71,1228.5,7.5639,2.0483,4.0619,9.3197,1.7816,10.072,,,,,,,,,,,,,,,,,
1.7901,1.561,1.4926,31.485,7.5683,1.0183,0.64226,7.7992,245.91,123.43,1222.4,7.5265,2.0494,4.0477,9.2725,1.7706,10.043,,,,,,,,,,,,,,,,,
1.8057,1.5639,1.491,31.453000000000007,7.5647,1.0178,0.64295,7.7995,245.58,122.8,1226.8,7.5216,2.0672,4.0497,9.2452,1.769,10.079,,,,,,,,,,,,,,,,,
1.8059,1.5662,1.4835,31.202,7.5344,1.0138,0.64132,7.7993,244.66,122.71,1221.7,7.4665,2.0686,4.0325,9.2153,1.7675,9.9835,,,,,,,,,,,,,,,,,
1.7962,1.5571,1.4644,30.927,7.4515,1.0026,0.63846,7.7996,242.03,121.9,1225.0,7.3877,2.0418,4.0036,9.1125,1.7638,9.97,,,,,,,,,,,,,,,,,
1.7826,1.557,1.4715,30.89,7.4742,1.0056,0.6426,7.7994,242.46,122.54,1219.0,7.412000000000001,2.0208,3.9956,9.1939,1.7642,9.8835,,,,,,,,,,,,,,,,,
1.7772,1.5564,1.4578,30.874,7.4148,0.99761,0.63976,7.798999999999999,240.56,121.66,1217.0,7.3539,2.0103,3.9762,9.1204,1.7558,9.9044,,,,,,,,,,,,,,,,,
1.7836,1.5577,1.4699,30.931,7.4653,1.0045,0.6422899999999999,7.7994,240.73,122.39,1225.0,7.3928,2.019,3.9816,9.1688,1.7619999999999998,9.91,,,,,,,,,,,,,,,,,
1.7735,1.5516,1.4622,30.878,7.4201,0.9987,0.63757,7.7992,238.84,121.82,1209.7,7.345,2.0095,3.9521,9.1274,1.7674,9.866,,,,,,,,,,,,,,,,,
1.7672,1.5585,1.4478,30.633000000000006,7.3505,0.98941,0.63075,7.7992,236.5,120.66,1200.0,7.2544,2.0084,3.9296,9.0249,1.7619,9.7649,,,,,,,,,,,,,,,,,
1.785,1.5707,1.445,30.318,7.336,0.98756,0.62907,7.7993,235.25,119.4,1200.7,7.2067,2.0245,3.8849,8.9838,1.76,9.8104,,,,,,,,,,,,,,,,,
1.7808,1.5717,1.4499,30.439,7.3679999999999986,0.99197,0.63069,7.7996,236.6,119.64,1206.0,7.2438,2.0246,3.9146,9.0103,1.7648,9.859,,,,,,,,,,,,,,,,,
1.7862,1.5792,1.4533,30.515,7.376,0.99325,0.63002,7.7995,236.89,119.98,1201.8,7.2716,2.0204,3.9311,9.0115,1.7651,9.8387,,,,,,,,,,,,,,,,,
1.7766,1.5761,1.4513,30.409,7.3566,0.99059,0.62952,7.7999,235.62,119.71,1204.2,7.2457,2.0015,3.9301,9.0117,1.7576,9.7949,,,,,,,,,,,,,,,,,
1.7754,1.5823,1.4622,30.484,7.4048,0.99711,0.63436,7.7996,236.61,120.7,1200.8,7.2814,2.0014,3.9329,9.0572,1.7634,9.67,,,,,,,,,,,,,,,,,
1.778,1.5831,1.4581,30.385,7.3783,0.99354,0.6332800000000001,7.7996,235.5,121.19,1201.8,7.2663,2.011,3.9099,9.0139,1.7638,9.585,,,,,,,,,,,,,,,,,
1.7766,1.5902,1.45,30.169,7.3357,0.98765,0.62943,7.7993,233.7,121.23,1201.0,7.2365,2.0074,3.8851,8.9603,1.7628,9.571,,,,,,,,,,,,,,,,,
1.7881,1.5836,1.4647,30.525,7.4122,0.9981,0.6351899999999999,7.7996,237.22,122.44,1209.0,7.3171,2.0186,3.9277,9.0608,1.7704,9.6652,,,,,,,,,,,,,,,,,
1.7785,1.5797,1.4637,30.57,7.4009,0.99661,0.63345,7.7993,236.73,122.33,1204.8,7.2907,1.9864,3.9401,9.0326,1.7673,9.6649,,,,,,,,,,,,,,,,,
1.7745,1.5799,1.4683,30.592,7.409,0.99761,0.63198,7.7989,236.41,122.59,1204.4,7.287000000000001,1.9867,3.9321,8.9965,1.7688,9.5,,,,,,,,,,,,,,,,,
1.7862,1.5747,1.4887,30.977,7.4977,1.0096,0.63867,7.7986,239.25,123.01,1217.5,7.3741,2.0046,3.9622,9.0981,1.7736,9.3875,,,,,,,,,,,,,,,,,
1.7859,1.5714,1.487,31.088,7.4937,1.0091,0.64026,7.7985,238.19,122.02,1198.6,7.33,2.0067,4.0007,9.1175,1.7663,9.1415,,,,,,,,,,,,,,,,,
1.796,1.5743,1.4866,31.176,7.4809,1.0074,0.6460199999999999,7.7985,238.5,121.46,1187.5,7.3285,2.0271,3.9762,9.1274,1.7625,9.2037,,,,,,,,,,,,,,,,,
1.7924,1.5738,1.4844,31.097,7.4755,1.0066,0.64375,7.7986,239.53,122.18,1207.8,7.3364,2.0231,4.0059,9.1256,1.7619,9.241,,,,,,,,,,,,,,,,,
1.7886,1.5701,1.4862,31.084,7.4807,1.0074,0.6442,7.7986,239.47,122.45,1196.2,7.3355,2.0137,4.0153,9.1118,1.7656,9.2955,,,,,,,,,,,,,,,,,
1.788,1.5565,1.4967,31.223000000000006,7.5231,1.0131,0.64654,7.7987,239.95,124.75,1200.0,7.3574,2.001,4.0036,9.1248,1.7712,9.245,,,,,,,,,,,,,,,,,
1.7886,1.5567,1.477,31.032,7.4509,1.0033,0.63951,7.7985,238.17,124.49,1217.4,7.2991,2.004,3.9831,9.0664,1.77,9.2912,,,,,,,,,,,,,,,,,
1.7822,1.5579,1.4695,31.079,7.4129999999999985,0.9982,0.63556,7.7985,236.78,124.53,1216.4,7.2524,1.9976,3.9838,9.038,1.7703,9.2211,,,,,,,,,,,,,,,,,
1.7829,1.5592,1.474,30.921,7.4331,1.0009,0.63697,7.7985,236.36,125.29,1220.5,7.2811,1.9948,4.0003,9.0664,1.7753,9.1211,,,,,,,,,,,,,,,,,
1.7836,1.5582,1.4708,30.996,7.4216,0.9994,0.63732,7.7985,236.44,124.95,1220.5,7.2596,1.9964,3.9896,9.0471,1.7741,9.1238,,,,,,,,,,,,,,,,,
1.7762,1.5607,1.4601,30.794,7.3583,0.99079,0.63341,7.7987,234.18,122.51,1207.5,7.2407,1.9867,3.956,8.982000000000003,1.7646,9.1565,,,,,,,,,,,,,,,,,
1.7749,1.5595,1.4574,30.792,7.3458,0.98902,0.63456,7.7988,233.91,123.29,1211.9,7.2476,1.9788,3.9477,9.0095,1.7644,8.9965,,,,,,,,,,,,,,,,,
1.7836,1.5589,1.4642,30.843000000000004,7.377000000000002,0.99334,0.63634,7.798999999999999,234.49,123.35,1212.9,7.2951,1.9907,3.9436,9.0091,1.7618,8.9099,,,,,,,,,,,,,,,,,
1.7666,1.5533,1.4541,30.704,7.3126,0.98464,0.63381,7.7993,232.3,122.64,1207.5,7.2223,1.9658,3.912,8.9671,1.7571,8.9125,,,,,,,,,,,,,,,,,
1.766,1.5548,1.4449,30.558000000000003,7.265,0.97838,0.63056,7.7986,230.58,121.77,1204.5,7.171,1.9515,3.8893,8.9233,1.7479,8.8138,,,,,,,,,,,,,,,,,
1.7695,1.5628,1.4463,30.608,7.2718,0.97924,0.62926,7.7986,230.76,121.07,1203.2,7.1582,1.9497,3.8848,8.9393,1.7502,8.7255,,,,,,,,,,,,,,,,,
1.76,1.5569,1.4293,30.423,7.2061,0.97021,0.6253,7.7986,228.13,120.69,1190.5,7.0772,1.9275,3.8794,8.8231,1.7453,8.725,,,,,,,,,,,,,,,,,
1.7695,1.551,1.4319,30.493,7.2513,0.97656,0.62529,7.7979,229.72,121.44,1201.5,7.1416,1.9404,3.9014,8.877,1.7469,9.022,,,,,,,,,,,,,,,,,
1.7682,1.5541,1.4246,30.454,7.2277,0.97343,0.6232800000000001,7.797999999999999,229.13,120.58,1201.5,7.0914,1.9374,3.8878,8.8553,1.7442,8.9675,,,,,,,,,,,,,,,,,
1.7694,1.5504,1.4255,30.49,7.2405,0.97513,0.6239899999999999,7.7978,230.11,120.71,1201.0,7.1058,1.9376,3.882,8.8713,1.7452,8.95,,,,,,,,,,,,,,,,,
1.7788,1.5524,1.418,30.5,7.2229,0.97257,0.62692,7.7985,229.28,119.97,1201.6,7.0896,1.9387,3.8733,8.8874,1.7395,8.86,,,,,,,,,,,,,,,,,
1.7737,1.5517,1.412,30.355,7.2126,0.97125,0.6281100000000001,7.7987,228.84,120.22,1200.7,7.0671,1.9367,3.8649,8.87,1.7407,8.8279,,,,,,,,,,,,,,,,,
1.7737,1.5517,1.412,30.355,7.2126,0.97125,0.6281100000000001,7.7987,228.84,120.22,1200.7,7.0671,1.9367,3.8649,8.87,1.7407,8.8279,,,,,,,,,,,,,,,,,
1.7737,1.5517,1.412,30.355,7.2126,0.97125,0.6281100000000001,7.7987,228.84,120.22,1200.7,7.0671,1.9367,3.8649,8.87,1.7407,8.8279,,,,,,,,,,,,,,,,,
1.7778,1.5684,1.4039,30.204,7.1576,0.96376,0.62452,7.7988,227.19,119.94,1197.8,7.0412,1.9285,3.8473,8.8232,1.7395,8.7925,,,,,,,,,,,,,,,,,
1.7765,1.5718,1.3959,30.214,7.1273,0.95951,0.62368,7.7989,226.4,119.24,1197.0,6.978,1.92,3.8385,8.7851,1.736,8.6155,,,,,,,,,,,,,,,,,
1.7694,1.5781,1.385,30.111,7.0838,0.95356,0.62029,7.7983,225.32,118.61,1186.0,6.9377,1.9047,3.8343,8.7278,1.7354,8.591000000000001,,,,,,,,,,,,,,,,,
1.7694,1.5781,1.385,30.111,7.0838,0.95356,0.62029,7.7983,225.32,118.61,1186.0,6.9377,1.9047,3.8343,8.7278,1.7354,8.591000000000001,,,,,,,,,,,,,,,,,
1.7762,1.5721,1.3908,30.241,7.1101,0.9573,0.62416,7.7968,225.71,119.09,1193.0,6.9567,1.9091,3.834,8.7373,1.7411,8.4949,,,,,,,,,,,,,,,,,
1.7744,1.5651,1.4006,30.139,7.1481,0.96228,0.62548,7.798999999999999,226.58,119.86,1197.0,6.962999999999999,1.9072,3.8361,8.7625,1.7448,8.4555,,,,,,,,,,,,,,,,,
1.743,1.5621,1.3885,29.866,7.0823,0.95347,0.61928,7.7991,224.5,118.61,1189.0,6.905,1.8817,3.8182,8.6683,1.7363,8.42,,,,,,,,,,,,,,,,,
1.742,1.5594,1.3971,30.034,7.1257,0.95923,0.62312,7.7992,225.72,119.73,1183.0,6.942,1.883,3.8331,8.6974,1.7415,8.5525,,,,,,,,,,,,,,,,,
1.7473,1.5641,1.4056,30.266,7.1592,0.96367,0.6259,7.7996,226.75,120.36,1184.0,6.9601,1.8904,3.8552,8.7407,1.7444,8.66,,,,,,,,,,,,,,,,,
1.7295,1.5581,1.3893,30.026,7.0712,0.95175,0.62149,7.7992,223.77,119.12,1178.5,6.8768,1.8735,3.8277,8.6714,1.7364,8.5525,,,,,,,,,,,,,,,,,
1.724,1.5505,1.3903,30.266,7.0732,0.95211,0.62211,7.7992,223.83,119.7,1178.8,6.9047,1.8672,3.8222,8.7008,1.7386,8.5328,,,,,,,,,,,,,,,,,
1.7167,1.5402,1.3852,30.197,7.0428,0.94796,0.62262,7.798999999999999,222.71,119.2,1176.0,6.9101,1.8586,3.8148,8.6949,1.7379,8.5525,,,,,,,,,,,,,,,,,
1.7127,1.5412,1.3825,30.031,7.0242,0.94545,0.62239,7.7991,222.12,118.22,1171.0,6.9287,1.854,3.7981,8.6702,1.733,8.7513,,,,,,,,,,,,,,,,,
1.7123,1.5423,1.3905,30.277,7.0597,0.95003,0.62626,7.7991,223.17,118.25,1175.4,6.9371,1.864,3.8186,8.7137,1.7338,8.785,,,,,,,,,,,,,,,,,
1.7066,1.5335,1.3845,29.812,7.0355,0.94661,0.62334,7.7989,222.19,118.08,1171.0,6.8781,1.8421,3.7947,8.6899,1.7326,8.8185,,,,,,,,,,,,,,,,,
1.6909999999999998,1.5306,1.3704,29.502,6.9793,0.93879,0.6179100000000001,7.7988,231.13,117.67,1173.4,6.8288,1.8135,3.8192,8.6134,1.7337,8.8481,,,,,,,,,,,,,,,,,
1.6949,1.5364,1.3713,29.379,6.9774,0.9387,0.62283,7.7989,229.33,118.24,1174.3,6.8694,1.8177,3.8141,8.6331,1.7323,8.8435,,,,,,,,,,,,,,,,,
