Date,SGD,YTD
2002-05-08,1.8085,1.8206
2002-05-09,1.8086,1.8249
2002-05-10,1.8115,1.8217
2002-05-13,1.806,1.816
2002-05-14,1.8047,1.812
2002-05-15,1.8053,1.8173
2002-05-16,1.8074,1.819
2002-05-17,1.8017,1.813
2002-05-20,1.7953,1.809
2002-05-21,1.7925,1.81
2002-05-22,1.7919999999999998,1.8113
2002-05-23,1.7932,1.8115
2002-05-24,1.8033,1.8052
2002-05-27,1.8008,1.8033
2002-05-28,1.798,1.8095
2002-05-29,1.7936,1.812
2002-05-30,1.7912,1.8065
2002-05-31,1.784,1.8093
2002-06-03,1.7852,1.8097
2002-06-04,1.787,1.8096
2002-06-05,1.7839,1.8143
2002-06-06,1.795,1.811
2002-06-07,1.7990000000000002,1.812
2002-06-10,1.7932,1.8096
2002-06-11,1.793,1.8103
2002-06-12,1.7912,1.8125
2002-06-13,1.7878,1.8163
2002-06-14,1.784,1.8167
2002-06-17,1.7873,1.8172
2002-06-18,1.7894,1.8115
2002-06-19,1.7924,1.8166
2002-06-20,1.786,1.8175
2002-06-21,1.7791,1.821
2002-06-24,1.7733,1.8219
2002-06-25,1.7658,1.8208
2002-06-26,1.7713,1.8188
2002-06-27,1.7612,1.82
2002-06-28,1.7674,1.821
2002-07-01,1.763,1.8234
2002-07-02,1.7663,1.8221
2002-07-03,1.7731,1.8224
2002-07-04,1.7712,1.8225
2002-07-05,1.7679,1.8235
2002-07-08,1.7715,1.825
2002-07-09,1.763,1.8275
2002-07-10,1.7569,1.8294
2002-07-11,1.7512,1.8341
2002-07-12,1.7527,1.8353
2002-07-15,1.7481,1.8335
2002-07-16,1.739,1.836
2002-07-17,1.7348,1.8367
2002-07-18,1.7401,1.8338
2002-07-19,1.7431,1.8311
2002-07-22,1.7317,1.8255
2002-07-23,1.7339,1.8238
2002-07-24,1.7447,1.8247
2002-07-25,1.7458,1.819
2002-07-26,1.7445,1.8184
2002-07-29,1.7573,1.8052
2002-07-30,1.764,1.7985
2002-07-31,1.7632,1.8024
2002-08-01,1.7637,1.8037
2002-08-02,1.7639,1.8031
2002-08-05,1.7519,1.7825
2002-08-06,1.7558,1.7784
2002-08-07,1.7723,1.7818
2002-08-08,1.7703,1.7855
2002-08-09,1.7678,1.774
2002-08-12,1.7667,1.7758
2002-08-13,1.7578,1.759
2002-08-14,1.7597,1.7554
2002-08-15,1.745,1.7605
2002-08-16,1.7475,1.7448
2002-08-19,1.7467,1.7442
2002-08-20,1.7494,1.755
2002-08-21,1.7488,1.7576
2002-08-22,1.7499,1.7499
2002-08-23,1.7546,1.7523
2002-08-26,1.7575,1.7552
2002-08-27,1.758,1.7515
2002-08-28,1.7519,1.7485
2002-08-29,1.7480000000000002,1.7512
2002-08-30,1.7495,1.746
2002-09-02,1.7487,1.75
2002-09-03,1.7494,1.7404
2002-09-04,1.7473,1.7396
2002-09-05,1.7463,1.7455
2002-09-06,1.745,1.7476
2002-09-09,1.7483,1.7523
2002-09-10,1.7512,1.7535
2002-09-11,1.7535,1.749
2002-09-12,1.7559,1.755
2002-09-13,1.7595,1.7369
2002-09-16,1.7657,1.74
2002-09-17,1.781,1.7333
2002-09-18,1.7814,1.7328
2002-09-19,1.7736,1.7358
2002-09-20,1.7694,1.741
2002-09-23,1.7793,1.737
2002-09-24,1.7757,1.7415
2002-09-25,1.7786,1.7595
2002-09-26,1.784,1.769
2002-09-27,1.784,1.7667
2002-09-30,1.7783,1.766
2002-10-01,1.7791,1.7657
2002-10-02,1.7862,1.7672
2002-10-03,1.7851,1.7767
2002-10-04,1.785,1.7799
2002-10-07,1.7803,1.7783
2002-10-08,1.7922,1.7882
2002-10-09,1.789,1.7943
2002-10-10,1.7888,1.8044
2002-10-11,1.7937,1.8112
2002-10-14,1.7947,1.8205
2002-10-15,1.8012,1.8164
2002-10-16,1.8073,1.8105
2002-10-17,1.7901,1.8199
2002-10-18,1.7795,1.8173
2002-10-21,1.79,1.813
2002-10-22,1.7808,1.8223
2002-10-23,1.7859,1.8274
2002-10-24,1.777,1.826
2002-10-25,1.7806,1.8294
2002-10-28,1.7757,1.8264
2002-10-29,1.7816,1.8289
2002-10-30,1.7706,1.832
2002-10-31,1.769,1.8222
2002-11-01,1.7675,1.8223
2002-11-04,1.7638,1.8277
2002-11-05,1.7642,1.8299
2002-11-06,1.7558,1.8218
2002-11-07,1.7619999999999998,1.8196
2002-11-08,1.7674,1.8145
2002-11-11,1.7619,1.8156
2002-11-12,1.76,1.8244
2002-11-13,1.7648,1.824
2002-11-14,1.7651,1.825
2002-11-15,1.7576,1.8263
2002-11-18,1.7634,1.8326
2002-11-19,1.7638,1.836
2002-11-20,1.7628,1.8429
2002-11-21,1.7704,1.837
2002-11-22,1.7673,1.8369
2002-11-25,1.7688,1.842
2002-11-26,1.7736,1.8381
2002-11-27,1.7663,1.833
2002-11-28,1.7625,1.8348
2002-11-29,1.7619,1.8331
2002-12-02,1.7656,1.8291
2002-12-03,1.7712,1.8316
2002-12-04,1.77,1.8339
2002-12-05,1.7703,1.836
2002-12-06,1.7753,1.8359
2002-12-09,1.7741,1.8335
2002-12-10,1.7646,1.8319
2002-12-11,1.7644,1.834
2002-12-12,1.7618,1.8299
2002-12-13,1.7571,1.8305
2002-12-16,1.7479,1.829
2002-12-17,1.7502,1.8337
2002-12-18,1.7453,1.8379
2002-12-19,1.7469,1.8392
2002-12-20,1.7442,1.8344
2002-12-23,1.7452,1.8355
2002-12-24,1.7395,1.8388
2002-12-25,1.7407,1.8392
2002-12-26,1.7407,1.8392
2002-12-27,1.7407,1.8392
2002-12-30,1.7395,1.8542
2002-12-31,1.736,1.8502
2003-01-01,1.7354,1.8502
2003-01-02,1.7354,1.8502
2003-01-03,1.7411,1.8518
2003-01-06,1.7448,1.8492
2003-01-07,1.7363,1.8447
2003-01-08,1.7415,1.8463
2003-01-09,1.7444,1.8497
2003-01-10,1.7364,1.8461
2003-01-13,1.7386,1.8464
2003-01-14,1.7379,1.8429
2003-01-15,1.733,1.8343
2003-01-16,1.7338,1.8249
2003-01-17,1.7326,1.8313
2003-01-20,1.7337,1.8354
2003-01-21,1.7323,1.8358
2003-01-22,1.736,1.8338
2003-01-23,1.7317,1.8413
2003-01-24,1.7306,1.8385
2003-01-27,1.7314,1.8402
2003-01-28,1.726,1.8338
2003-01-29,1.734,1.8356
2003-01-30,1.7283,1.8346
2003-01-31,1.7402,1.8343
2003-02-03,1.735,1.8342
2003-02-04,1.7428,1.8356
2003-02-05,1.7393,1.8355
2003-02-06,1.7378,1.8345
2003-02-07,1.7408,1.8328
2003-02-10,1.7449,1.8294
2003-02-11,1.7562,1.8335
2003-02-12,1.7572,1.8325
2003-02-13,1.7532,1.8309
2003-02-14,1.7557,1.8291
2003-02-17,1.7538,1.8266
2003-02-18,1.7553,1.8258
2003-02-19,1.7492,1.828
2003-02-20,1.7523,1.8315
2003-02-21,1.7465,1.8277
2003-02-24,1.7439,1.8308
2003-02-25,1.7391,1.8315
2003-02-26,1.7339,1.8316
2003-02-27,1.7354,1.8326
2003-02-28,1.732,1.8367
2003-03-03,1.7382,1.8345
2003-03-04,1.7371,1.8304
2003-03-05,1.7354,1.8284
2003-03-06,1.7333,1.8275
2003-03-07,1.736,1.8275
2003-03-10,1.7335,1.8204
2003-03-11,1.7347,1.8203
2003-03-12,1.7356,1.8216
2003-03-13,1.7473,1.8221
2003-03-14,1.7507,1.8244
2003-03-17,1.7565,1.8218
2003-03-18,1.7568,1.8209
2003-03-19,1.77,1.8258
2003-03-20,1.7689,1.8268
2003-03-21,1.7687,1.8291
2003-03-24,1.7687,1.8289
2003-03-25,1.7658,1.8304
2003-03-26,1.7648,1.8367
2003-03-27,1.7696,1.8482
2003-03-28,1.7683,1.8422
2003-03-31,1.7718,1.8406
2003-04-01,1.7633,1.8406
2003-04-02,1.771,1.8406
2003-04-03,1.7695,1.8469
2003-04-04,1.7763,1.8426
2003-04-07,1.7765,1.839
2003-04-08,1.7835,1.836
2003-04-09,1.7822,1.8368
2003-04-10,1.7823,1.8372
2003-04-11,1.7758,1.8335
2003-04-14,1.7793,1.8365
2003-04-15,1.7811,1.8387
2003-04-16,1.7803,1.8353
2003-04-17,1.7769,1.8355
2003-04-18,1.7682,1.8285
2003-04-21,1.7682,1.8245
2003-04-22,1.7682,1.8229
2003-04-23,1.7737,1.816
2003-04-24,1.7779,1.8192
2003-04-25,1.7775,1.8168
2003-04-28,1.7872,1.8117
2003-04-29,1.7768,1.8084
2003-04-30,1.7787,1.8078
2003-05-01,1.7756,1.8115
2003-05-02,1.7756,1.8115
2003-05-05,1.7683,1.8117
2003-05-06,1.7628,1.8044
2003-05-07,1.7437,1.8027
2003-05-08,1.7419,1.8085
2003-05-09,1.7368,1.8086
2003-05-12,1.7424,1.8115
2003-05-13,1.7336,1.806
2003-05-14,1.7325,1.8047
2003-05-15,1.7315,1.8053
2003-05-16,1.7180000000000002,1.8074
2003-05-19,1.727,1.8017
2003-05-20,1.7252,1.7953
2003-05-21,1.7294,1.7925
2003-05-22,1.726,1.7919999999999998
2003-05-23,1.7193,1.7932
2003-05-26,1.7229,1.8033
2003-05-27,1.7223,1.8008
2003-05-28,1.7209,1.798
2003-05-29,1.7326,1.7936
2003-05-30,1.7354,1.7912
2003-06-02,1.7295,1.784
2003-06-03,1.7275,1.7852
2003-06-04,1.7258,1.787
2003-06-05,1.7253,1.7839
2003-06-06,1.7228,1.795
2003-06-09,1.7227,1.7990000000000002
2003-06-10,1.7273,1.7932
2003-06-11,1.7329,1.793
2003-06-12,1.7355,1.7912
2003-06-13,1.7373,1.7878
2003-06-16,1.733,1.784
2003-06-17,1.7272,1.7873
2003-06-18,1.7284,1.7894
2003-06-19,1.7324,1.7924
2003-06-20,1.7327,1.786
2003-06-23,1.7335,1.7791
2003-06-24,1.7388,1.7733
2003-06-25,1.7399,1.7658
2003-06-26,1.7387,1.7713
2003-06-27,1.753,1.7612
2003-06-30,1.7557,1.7674
2003-07-01,1.7633,1.763
2003-07-02,1.7578,1.7663
2003-07-03,1.7533,1.7731
2003-07-04,1.754,1.7712
2003-07-07,1.7483,1.7679
2003-07-08,1.754,1.7715
2003-07-09,1.7563,1.763
2003-07-10,1.7511,1.7569
2003-07-11,1.7513,1.7512
2003-07-14,1.7546,1.7527
2003-07-15,1.755,1.7481
2003-07-16,1.7555,1.739
2003-07-17,1.7621,1.7348
2003-07-18,1.7598,1.7401
2003-07-21,1.7627,1.7431
2003-07-22,1.7571,1.7317
2003-07-23,1.7576,1.7339
2003-07-24,1.7561,1.7447
2003-07-25,1.7474,1.7458
2003-07-28,1.7485,1.7445
2003-07-29,1.7502,1.7573
2003-07-30,1.7542,1.764
2003-07-31,1.7564,1.7632
2003-08-01,1.7583,1.7637
2003-08-04,1.7622,1.7639
2003-08-05,1.7622,1.7519
2003-08-06,1.7649,1.7558
2003-08-07,1.7634,1.7723
2003-08-08,1.7574,1.7703
2003-08-11,1.7552,1.7678
2003-08-12,1.7551,1.7667
2003-08-13,1.7544,1.7578
2003-08-14,1.7537,1.7597
2003-08-15,1.7528,1.745
2003-08-18,1.75,1.7475
2003-08-19,1.7513,1.7467
2003-08-20,1.7526,1.7494
2003-08-21,1.7471,1.7488
2003-08-22,1.7331,1.7499
2003-08-25,1.7442,1.7546
2003-08-26,1.7458,1.7575
2003-08-27,1.755,1.758
2003-08-28,1.7519999999999998,1.7519
2003-08-29,1.7556,1.7480000000000002
2003-09-01,1.7536,1.7495
2003-09-02,1.7525,1.7487
2003-09-03,1.7585,1.7494
2003-09-04,1.7583,1.7473
2003-09-05,1.7563,1.7463
2003-09-08,1.7562,1.745
2003-09-09,1.7558,1.7483
2003-09-10,1.7562,1.7512
2003-09-11,1.7493,1.7535
2003-09-12,1.7524,1.7559
2003-09-15,1.7517,1.7595
2003-09-16,1.7545,1.7657
2003-09-17,1.7507,1.781
2003-09-18,1.751,1.7814
2003-09-19,1.7493,1.7736
2003-09-22,1.7474,1.7694
2003-09-23,1.726,1.7793
2003-09-24,1.7317,1.7757
2003-09-25,1.7317,1.7786
2003-09-26,1.7323,1.784
2003-09-29,1.732,1.784
2003-09-30,1.7317,1.7783
2003-10-01,1.7272,1.7791
2003-10-02,1.7282,1.7862
2003-10-03,1.7256,1.7851
2003-10-06,1.7246,1.785
2003-10-07,1.7274,1.7803
2003-10-08,1.7232,1.7922
2003-10-09,1.7246,1.789
2003-10-10,1.7222,1.7888
2003-10-13,1.7243,1.7937
2003-10-14,1.7233,1.7947
2003-10-15,1.744,1.8012
2003-10-16,1.7380000000000002,1.8073
2003-10-17,1.7396,1.7901
2003-10-20,1.7407,1.7795
2003-10-21,1.745,1.79
2003-10-22,1.7459,1.7808
2003-10-23,1.7374,1.7859
2003-10-24,1.7437,1.777
2003-10-27,1.7425,1.7806
2003-10-28,1.7413,1.7757
2003-10-29,1.746,1.7816
2003-10-30,1.7372,1.7706
2003-10-31,1.7342,1.769
2003-11-03,1.7393,1.7675
2003-11-04,1.7417,1.7638
2003-11-05,1.7455,1.7642
2003-11-06,1.7404,1.7558
2003-11-07,1.743,1.7619999999999998
2003-11-10,1.7411,1.7674
2003-11-11,1.736,1.7619
2003-11-12,1.7341,1.76
2003-11-13,1.7339,1.7648
2003-11-14,1.7267,1.7651
2003-11-17,1.7212,1.7576
2003-11-18,1.725,1.7634
2003-11-19,1.7223,1.7638
2003-11-20,1.7154,1.7628
2003-11-21,1.7174,1.7704
2003-11-24,1.7202,1.7673
2003-11-25,1.7241,1.7688
2003-11-26,1.7228,1.7736
2003-11-27,1.7243,1.7663
2003-11-28,1.7248,1.7625
2003-12-01,1.7227,1.7619
2003-12-02,1.7227,1.7656
2003-12-03,1.7219,1.7712
2003-12-04,1.7161,1.77
2003-12-05,1.7167,1.7703
2003-12-08,1.7161,1.7753
2003-12-09,1.7111,1.7741
2003-12-10,1.7126,1.7646
2003-12-11,1.7136,1.7644
2003-12-12,1.7132,1.7618
2003-12-15,1.7108,1.7571
2003-12-16,1.7093,1.7479
2003-12-17,1.7063,1.7502
2003-12-18,1.71,1.7453
2003-12-19,1.7081,1.7469
2003-12-22,1.7074,1.7442
2003-12-23,1.7079,1.7452
2003-12-24,1.7084,1.7395
2003-12-25,1.7075,1.7407
2003-12-26,1.7075,1.7407
2003-12-29,1.7075,1.7407
2003-12-30,1.7033,1.7395
2003-12-31,1.7028,1.736
2004-01-01,1.6983,1.7354
2004-01-02,1.6983,1.7354
2004-01-05,1.7016,1.7411
2004-01-06,1.6997,1.7448
2004-01-07,1.6978,1.7363
2004-01-08,1.6978,1.7415
2004-01-09,1.6957,1.7444
2004-01-12,1.6947,1.7364
2004-01-13,1.6915,1.7386
2004-01-14,1.6932,1.7379
2004-01-15,1.6951,1.733
2004-01-16,1.6954,1.7338
2004-01-19,1.7004,1.7326
2004-01-20,1.7086,1.7337
2004-01-21,1.7084,1.7323
2004-01-22,1.6997,1.736
2004-01-23,1.6939,1.7317
2004-01-26,1.6949,1.7306
2004-01-27,1.6953,1.7314
2004-01-28,1.6994,1.726
2004-01-29,1.693,1.734
2004-01-30,1.6998,1.7283
2004-02-02,1.6995,1.7402
2004-02-03,1.6939,1.735
2004-02-04,1.6926,1.7428
2004-02-05,1.6939,1.7393
2004-02-06,1.6923,1.7378
2004-02-09,1.6949,1.7408
2004-02-10,1.6839,1.7449
2004-02-11,1.673,1.7562
2004-02-12,1.6737,1.7572
2004-02-13,1.6732,1.7532
2004-02-16,1.6745,1.7557
2004-02-17,1.6753,1.7538
2004-02-18,1.6748,1.7553
2004-02-19,1.6751,1.7492
2004-02-20,1.6827,1.7523
2004-02-23,1.6866,1.7465
2004-02-24,1.6939,1.7439
2004-02-25,1.695,1.7391
2004-02-26,1.6914,1.7339
2004-02-27,1.703,1.7354
2004-03-01,1.7,1.732
2004-03-02,1.6997,1.732
2004-03-03,1.7044,1.7382
2004-03-04,1.7113,1.7371
2004-03-05,1.716,1.7354
2004-03-08,1.715,1.736
2004-03-09,1.7103,1.736
2004-03-10,1.7046,1.7335
2004-03-11,1.71,1.7347
2004-03-12,1.7122,1.7356
2004-03-15,1.7142,1.7507
2004-03-16,1.7087,1.7507
2004-03-17,1.7015,1.7565
2004-03-18,1.6992,1.7568
2004-03-19,1.6905,1.77
2004-03-22,1.6914,1.7687
2004-03-23,1.6904,1.7687
2004-03-24,1.6893,1.7687
2004-03-25,1.6892,1.7658
2004-03-26,1.693,1.7648
2004-03-29,1.6893,1.7683
2004-03-30,1.6898,1.7683
2004-03-31,1.6840000000000002,1.7718
2004-04-01,1.6737,1.7633
2004-04-02,1.6721,1.771
2004-04-05,1.6732,1.7763
2004-04-06,1.6766,1.7763
2004-04-07,1.6811,1.7765
2004-04-08,1.6769999999999998,1.7835
2004-04-09,1.6785,1.7822
2004-04-12,1.6785,1.7758
2004-04-13,1.6785,1.7758
2004-04-14,1.6658,1.7793
2004-04-15,1.6753,1.7811
2004-04-16,1.6811,1.7803
2004-04-19,1.6827,1.7682
2004-04-20,1.6753,1.7682
2004-04-21,1.6781,1.7682
2004-04-22,1.6919,1.7682
2004-04-23,1.6967,1.7737
2004-04-26,1.6936,1.7775
2004-04-27,1.6977,1.7775
2004-04-28,1.6972,1.7872
2004-04-29,1.6954,1.7768
2004-04-30,1.7062,1.7787
2004-05-03,1.7027,1.7756
2004-05-04,1.7009999999999998,1.7756
2004-05-05,1.6959,1.7683
2004-05-06,1.686,1.7628
2004-05-07,1.6883,1.7437
2004-05-10,1.6902,1.7368
2004-05-11,1.7268,1.7368
2004-05-12,1.7253,1.7424
2004-05-13,1.715,1.7336
2004-05-14,1.7261,1.7325
2004-05-17,1.7279,1.7180000000000002
2004-05-18,1.724,1.7180000000000002
2004-05-19,1.7246,1.727
2004-05-20,1.7147,1.7252
2004-05-21,1.7178,1.7294
2004-05-24,1.7137,1.7193
2004-05-25,1.7148,1.7193
2004-05-26,1.7173,1.7229
2004-05-27,1.7108,1.7223
2004-05-28,1.705,1.7209
2004-05-31,1.7037,1.7354
2004-06-01,1.6986,1.7354
2004-06-02,1.7005,1.7295
2004-06-03,1.7061,1.7275
2004-06-04,1.7121,1.7258
2004-06-07,1.7114,1.7228
2004-06-08,1.7044,1.7228
2004-06-09,1.7073,1.7227
2004-06-10,1.7058,1.7273
2004-06-11,1.7123,1.7329
2004-06-14,1.716,1.7373
2004-06-15,1.7231,1.7373
2004-06-16,1.7193,1.733
2004-06-17,1.7165,1.7272
2004-06-18,1.7155,1.7284
2004-06-21,1.7166,1.7327
2004-06-22,1.7204,1.7327
2004-06-23,1.7184,1.7335
2004-06-24,1.7185,1.7388
2004-06-25,1.7114,1.7399
2004-06-28,1.7078,1.753
2004-06-29,1.7084,1.753
2004-06-30,1.7125,1.7557
2004-07-01,1.7195,1.7633
2004-07-02,1.7156,1.7578
2004-07-05,1.7156,1.754
2004-07-06,1.715,1.754
2004-07-07,1.7149,1.7483
2004-07-08,1.7075,1.754
2004-07-09,1.7074,1.7563
2004-07-12,1.7032,1.7513
2004-07-13,1.6974,1.7513
2004-07-14,1.6988,1.7546
2004-07-15,1.7018,1.755
2004-07-16,1.7063,1.7555
2004-07-19,1.7062,1.7598
2004-07-20,1.7009,1.7598
2004-07-21,1.7041,1.7627
2004-07-22,1.711,1.7571
2004-07-23,1.7155,1.7576
2004-07-26,1.7217,1.7474
2004-07-27,1.7207,1.7474
2004-07-28,1.7198,1.7485
2004-07-29,1.7261,1.7502
2004-07-30,1.7274,1.7542
2004-08-02,1.7221,1.7583
2004-08-03,1.7183,1.7583
2004-08-04,1.7206,1.7622
2004-08-05,1.7247,1.7622
2004-08-06,1.7227,1.7649
2004-08-09,1.7234,1.7574
2004-08-10,1.7167,1.7574
2004-08-11,1.7127,1.7552
2004-08-12,1.7127,1.7551
2004-08-13,1.7158,1.7544
2004-08-16,1.7208,1.7528
2004-08-17,1.7163,1.7528
2004-08-18,1.7162,1.75
2004-08-19,1.714,1.7513
2004-08-20,1.7093,1.7526
2004-08-23,1.7093,1.7331
2004-08-24,1.7088,1.7331
2004-08-25,1.711,1.7442
2004-08-26,1.7137,1.7458
2004-08-27,1.714,1.755
2004-08-30,1.7102,1.7556
2004-08-31,1.714,1.7556
2004-09-01,1.7136,1.7536
2004-09-02,1.7093,1.7525
2004-09-03,1.7028,1.7585
2004-09-06,1.7012,1.7563
2004-09-07,1.7056,1.7563
2004-09-08,1.7027,1.7562
2004-09-09,1.6985,1.7558
2004-09-10,1.6983,1.7562
2004-09-13,1.7006,1.7524
2004-09-14,1.6989,1.7524
2004-09-15,1.6921,1.7517
2004-09-16,1.6889,1.7545
2004-09-17,1.6895,1.7507
2004-09-20,1.692,1.7493
2004-09-21,1.6895,1.7493
2004-09-22,1.69,1.7474
2004-09-23,1.6926,1.726
2004-09-24,1.6946,1.7317
2004-09-27,1.6907,1.7323
2004-09-28,1.6941,1.7323
2004-09-29,1.6951,1.732
2004-09-30,1.6931,1.7317
2004-10-01,1.6872,1.7272
2004-10-04,1.6844,1.7256
2004-10-05,1.6853,1.7256
2004-10-06,1.6861,1.7246
2004-10-07,1.6913,1.7274
2004-10-08,1.689,1.7232
2004-10-11,1.6865,1.7222
2004-10-12,1.6807,1.7222
2004-10-13,1.6855,1.7243
2004-10-14,1.6872,1.7233
2004-10-15,1.6817,1.744
2004-10-18,1.6799,1.7396
2004-10-19,1.6789,1.7396
2004-10-20,1.6751,1.7407
2004-10-21,1.6732,1.745
2004-10-22,1.6723,1.7459
2004-10-25,1.6683,1.7437
2004-10-26,1.6633,1.7437
2004-10-27,1.6646,1.7425
2004-10-28,1.662,1.7413
2004-10-29,1.664,1.746
2004-11-01,1.6636,1.7342
2004-11-02,1.6672,1.7342
2004-11-03,1.6675,1.7393
2004-11-04,1.6677,1.7417
2004-11-05,1.6568,1.7455
2004-11-08,1.6592,1.743
2004-11-09,1.6529,1.743
2004-11-10,1.6518,1.7411
2004-11-11,1.6545,1.736
2004-11-12,1.658,1.7341
2004-11-15,1.6538,1.7267
2004-11-16,1.6507,1.7267
2004-11-17,1.6503,1.7212
2004-11-18,1.6473,1.725
2004-11-19,1.6496,1.7223
2004-11-22,1.6475,1.7174
2004-11-23,1.6447,1.7174
2004-11-24,1.6424,1.7202
2004-11-25,1.6414,1.7241
2004-11-26,1.6404,1.7228
2004-11-29,1.6413,1.7248
2004-11-30,1.6374,1.7248
2004-12-01,1.6376,1.7227
2004-12-02,1.636,1.7227
2004-12-03,1.6352,1.7219
2004-12-06,1.6391,1.7167
2004-12-07,1.6342,1.7167
2004-12-08,1.6344,1.7161
2004-12-09,1.6467,1.7111
2004-12-10,1.6504,1.7126
2004-12-13,1.659,1.7132
2004-12-14,1.6483,1.7132
2004-12-15,1.6442,1.7108
2004-12-16,1.6404,1.7093
2004-12-17,1.6397,1.7063
2004-12-20,1.6468,1.7081
2004-12-21,1.644,1.7081
2004-12-22,1.6413,1.7074
2004-12-23,1.6393,1.7079
2004-12-24,1.6385,1.7084
2004-12-27,1.6396,1.7075
2004-12-28,1.6401,1.7075
2004-12-29,1.6337,1.7075
2004-12-30,1.6404,1.7033
2004-12-31,1.6381,1.7028
2005-01-03,1.6344,1.6983
2005-01-04,1.6372,1.6983
2005-01-05,1.6432,1.7016
2005-01-06,1.6503,1.6997
2005-01-07,1.6511,1.6978
2005-01-10,1.6455,1.6957
2005-01-11,1.6464,1.6957
2005-01-12,1.643,1.6947
2005-01-13,1.6399,1.6915
2005-01-14,1.6292,1.6932
2005-01-17,1.6381,1.6954
2005-01-18,1.6339,1.6954
2005-01-19,1.6361,1.7004
2005-01-20,1.6313,1.7086
2005-01-21,1.6378,1.7084
2005-01-24,1.6398,1.6939
2005-01-25,1.6334,1.6939
2005-01-26,1.6382,1.6949
2005-01-27,1.6347,1.6953
2005-01-28,1.6354,1.6994
2005-01-31,1.6352,1.6998
2005-02-01,1.6367,1.6998
2005-02-02,1.6401,1.6995
2005-02-03,1.6357,1.6939
2005-02-04,1.6374,1.6926
2005-02-07,1.6346,1.6923
2005-02-08,1.6388,1.6923
2005-02-09,1.6489,1.6949
2005-02-10,1.6493,1.6839
2005-02-11,1.6569999999999998,1.673
2005-02-14,1.653,1.6732
2005-02-15,1.6416,1.6732
2005-02-16,1.6396,1.6745
2005-02-17,1.6393,1.6753
2005-02-18,1.6427,1.6748
2005-02-21,1.6381,1.6827
2005-02-22,1.6376,1.6827
2005-02-23,1.6277,1.6866
2005-02-24,1.6264,1.6939
2005-02-25,1.6279,1.695
2005-02-28,1.6346,1.703
2005-03-01,1.6265,1.7
2005-03-02,1.6229,1.6997
2005-03-03,1.6293,1.7044
2005-03-04,1.6267,1.7113
2005-03-07,1.6298,1.716
2005-03-08,1.6279,1.715
2005-03-09,1.6233,1.7103
2005-03-10,1.6214,1.7046
2005-03-11,1.6206,1.71
2005-03-14,1.6199,1.7122
2005-03-15,1.6223,1.7142
2005-03-16,1.6199,1.7087
2005-03-17,1.6214,1.7015
2005-03-18,1.6233,1.6992
2005-03-21,1.6276,1.6905
2005-03-22,1.6307,1.6914
2005-03-23,1.6348,1.6904
2005-03-24,1.6393,1.6893
2005-03-25,1.6471,1.6892
2005-03-28,1.6471,1.693
2005-03-29,1.6471,1.6893
2005-03-30,1.6516,1.6898
2005-03-31,1.6514,1.6840000000000002
2005-04-01,1.649,1.6737
2005-04-04,1.6551,1.6721
2005-04-05,1.6655,1.6732
2005-04-06,1.665,1.6766
2005-04-07,1.6624,1.6811
2005-04-08,1.6546,1.6769999999999998
2005-04-11,1.6607,1.6785
2005-04-12,1.6494,1.6785
2005-04-13,1.6471,1.6785
2005-04-14,1.6432,1.6658
2005-04-15,1.6548,1.6753
2005-04-18,1.6584,1.6811
2005-04-19,1.6557,1.6827
2005-04-20,1.6522,1.6753
2005-04-21,1.6482,1.6781
2005-04-22,1.6514,1.6919
2005-04-25,1.6472,1.6967
2005-04-26,1.6461,1.6936
2005-04-27,1.6473,1.6977
2005-04-28,1.6478,1.6972
2005-04-29,1.6466,1.6954
2005-05-02,1.6355,1.7062
2005-05-03,1.6378,1.7027
2005-05-04,1.6395,1.7009999999999998
2005-05-05,1.6352,1.6959
2005-05-06,1.6361,1.686
2005-05-09,1.6408,1.6883
2005-05-10,1.6441,1.6902
2005-05-11,1.6447,1.7268
2005-05-12,1.6417,1.7253
2005-05-13,1.6512,1.715
2005-05-16,1.6572,1.7261
2005-05-17,1.6604,1.7279
2005-05-18,1.6567,1.724
2005-05-19,1.6526,1.7246
2005-05-20,1.6542,1.7147
2005-05-23,1.6583,1.7178
2005-05-24,1.6607,1.7137
2005-05-25,1.6547,1.7148
2005-05-26,1.6578,1.7173
2005-05-27,1.661,1.7108
2005-05-30,1.6585,1.705
2005-05-31,1.6613,1.7037
2005-06-01,1.6667,1.6986
2005-06-02,1.6757,1.7005
2005-06-03,1.6729,1.7061
2005-06-06,1.6676,1.7121
2005-06-07,1.6627,1.7114
2005-06-08,1.6597,1.7044
2005-06-09,1.6603,1.7073
2005-06-10,1.663,1.7058
2005-06-13,1.6659,1.7123
2005-06-14,1.6786,1.716
2005-06-15,1.6744,1.7231
2005-06-16,1.676,1.7193
2005-06-17,1.6724,1.7165
2005-06-20,1.6713,1.7155
2005-06-21,1.6717,1.7166
2005-06-22,1.6752,1.7204
2005-06-23,1.6722,1.7184
2005-06-24,1.6697,1.7185
2005-06-27,1.6732,1.7114
2005-06-28,1.6756,1.7078
2005-06-29,1.6809,1.7084
2005-06-30,1.6852,1.7125
2005-07-01,1.6852,1.7195
2005-07-04,1.689,1.7156
2005-07-05,1.694,1.7156
2005-07-06,1.6996,1.715
2005-07-07,1.696,1.7149
2005-07-08,1.6954,1.7075
2005-07-11,1.7044,1.7074
2005-07-12,1.6976,1.7032
