Date,NOK,YTD
2015-06-01,7.7812,5.9584
2015-06-02,7.9555,5.9841
2015-06-03,7.8661,5.9955
2015-06-04,7.8269,5.996
2015-06-05,7.7202,5.9921
2015-06-08,7.8521,5.9969
2015-06-09,7.9081,5.9738
2015-06-10,7.8034,5.9522
2015-06-11,7.7126,5.9711
2015-06-12,7.8223,5.9855
2015-06-15,7.7496,5.9939
2015-06-16,7.7661,6.0038
2015-06-17,7.778,5.9999
2015-06-18,7.7352,5.992000000000001
2015-06-19,7.7438,6.0234
2015-06-22,7.8109,6.1043
2015-06-23,7.7056,6.1392
2015-06-24,7.7878,6.1224
2015-06-25,7.8204,6.0974
2015-06-26,7.8168,6.1392
2015-06-29,7.8316,6.1418
2015-06-30,7.9103,6.1439
2015-07-01,7.8568,6.1528
2015-07-02,7.877000000000002,6.1645
2015-07-03,7.9478,6.1694
2015-07-06,7.9758,6.215
2015-07-07,8.0937,6.1904
2015-07-08,8.2179,6.1816
2015-07-09,8.2275,6.1789
2015-07-10,8.1586,6.1777
2015-07-13,7.9575,6.1577
2015-07-14,8.0582,6.1618
2015-07-15,8.152000000000001,6.1716
2015-07-16,8.1211,6.193
2015-07-17,8.1513,6.1964
2015-07-20,8.1555,6.1978
2015-07-21,8.1971,6.1793
2015-07-22,8.2051,6.2121
2015-07-23,8.1627,6.1895
2015-07-24,8.1489,6.1816
2015-07-27,8.2233,6.2062
2015-07-28,8.1769,6.205
2015-07-29,8.1828,6.206
2015-07-30,8.1573,6.2268
2015-07-31,8.1634,6.251
2015-08-03,8.2078,6.2822
2015-08-04,8.2189,6.3001
2015-08-05,8.2033,6.2796
2015-08-06,8.2656,6.267
2015-08-07,8.2921,6.3024
2015-08-10,8.2634,6.2612
2015-08-11,8.2354,6.2444
2015-08-12,8.2166,6.1848
2015-08-13,8.1363,6.176
2015-08-14,8.1686,6.1658
2015-08-17,8.1797,6.1512
2015-08-18,8.2509,6.1402
2015-08-19,8.277999999999999,6.1507
2015-08-20,8.3036,6.1386
2015-08-21,8.2558,6.1755
2015-08-24,8.2213,6.1552
2015-08-25,8.1491,6.1427
2015-08-26,8.1597,6.1754
2015-08-27,8.3336,6.175
2015-08-28,8.3326,6.1892
2015-08-31,8.289,6.1864
2015-09-01,8.3446,6.1772
2015-09-02,8.3268,6.1928
2015-09-03,8.2643,6.1929
2015-09-04,8.2581,6.2052
2015-09-07,8.2748,6.237
2015-09-08,8.312000000000001,6.2844
2015-09-09,8.2642,6.297999999999999
2015-09-10,8.2593,6.3335
2015-09-11,8.2038,6.3427
2015-09-14,8.2277,6.3455
2015-09-15,8.1884,6.3727
2015-09-16,8.1771,6.4093
2015-09-17,8.2281,6.3935
2015-09-18,8.1475,6.4094
2015-09-21,8.0891,6.3623
2015-09-22,8.196,6.3445
2015-09-23,8.2604,6.3429
2015-09-24,8.2843,6.3291
2015-09-25,8.4183,6.3769
2015-09-28,8.5311,6.4073
2015-09-29,8.5783,6.4149
2015-09-30,8.4988,6.4529999999999985
2015-10-01,8.5017,6.4524
2015-10-02,8.4789,6.4604
2015-10-05,8.4341,6.4504
2015-10-06,8.3544,6.4826
2015-10-07,8.354,6.4922
2015-10-08,8.2176,6.4766
2015-10-09,8.1913,6.4804
2015-10-12,8.0879,6.4178
2015-10-13,8.0524,6.5343
2015-10-14,8.1493,6.4907
2015-10-15,8.0982,6.5554
2015-10-16,8.0575,6.6161
2015-10-19,8.099,6.6331
2015-10-20,8.1047,6.5363
2015-10-21,8.1205,6.5685
2015-10-22,8.1579,6.5562
2015-10-23,8.1976,6.6032
2015-10-26,8.3476,6.5585
2015-10-27,8.3789,6.5882
2015-10-28,8.4649,6.6212
2015-10-29,8.498,6.6218
2015-10-30,8.57,6.648
2015-11-02,8.5259,6.7157
2015-11-03,8.4636,6.779
2015-11-04,8.5104,6.775
2015-11-05,8.5299,6.8543
2015-11-06,8.5514,6.8702
2015-11-09,8.5341,6.8039
2015-11-10,8.6187,6.8559
2015-11-11,8.6607,6.7464
2015-11-12,8.6068,6.8307
2015-11-13,8.6929,6.7711
2015-11-16,8.6696,6.7891
2015-11-17,8.6776,6.7972
2015-11-18,8.657,6.7574
2015-11-19,8.6569,6.7357
2015-11-20,8.6606,6.7754
2015-11-23,8.6111,6.7725
2015-11-24,8.6309,6.7638
2015-11-25,8.6461,6.7744
2015-11-26,8.6728,6.8118
2015-11-27,8.6628,6.8216
2015-11-30,8.6848,6.8886
2015-12-01,8.6903,6.9675
2015-12-02,8.6807,6.9569
2015-12-03,8.6134,7.0002
2015-12-04,8.5971,7.0197
2015-12-07,8.4842,7.0839
2015-12-08,8.6285,7.1271
2015-12-09,8.7977,7.1769
2015-12-10,8.7168,7.122999999999998
2015-12-11,8.6238,7.1631
2015-12-14,8.711,7.2465
2015-12-15,8.713,7.3245
2015-12-16,8.6392,7.3849
2015-12-17,8.7401,7.6111
2015-12-18,8.7732,7.4313
2015-12-21,8.7671,7.3785
2015-12-22,8.7935,7.3414
2015-12-23,8.7135,7.3876
2015-12-24,8.7276,7.3929
2015-12-25,8.6891,7.4892
2015-12-28,8.6891,7.4892
2015-12-29,8.701,7.4892
2015-12-30,8.6847,7.4178
2015-12-31,8.801,7.4359
2016-01-01,8.8206,7.4475
2016-01-04,8.8206,7.4475
2016-01-05,8.8525,7.5081
2016-01-06,8.9224,7.6437
2016-01-07,8.9578,7.7048
2016-01-08,8.923,7.7339
2016-01-11,8.9135,7.6717
2016-01-12,8.8878,7.6699
2016-01-13,8.8952,7.7325
2016-01-14,8.8376,7.7364
2016-01-15,8.8195,7.6909
2016-01-18,8.8038,7.6136
2016-01-19,8.8944,7.5928
2016-01-20,8.8525,7.6109
2016-01-21,8.8613,7.6013
2016-01-22,8.9078,7.6124
2016-01-25,8.7606,7.6011
2016-01-26,8.7457,7.7742
2016-01-27,8.7532,7.7681
2016-01-28,8.68,7.795
2016-01-29,8.6641,7.752999999999999
2016-02-01,8.6854,7.7976
2016-02-02,8.6512,7.8138
2016-02-03,8.7209,7.7122
2016-02-04,8.7019,7.5923
2016-02-05,8.5111,7.5402
2016-02-08,8.54,7.5697
2016-02-09,8.6375,7.487999999999999
2016-02-10,8.6067,7.6404
2016-02-11,8.5453,7.582999999999998
2016-02-12,8.556000000000001,7.603
2016-02-15,8.583,7.7176
2016-02-16,8.6148,7.6035
2016-02-17,8.6019,7.5416
2016-02-18,8.6166,7.5099
2016-02-19,8.5921,7.5167
2016-02-22,8.5939,7.592
2016-02-23,8.6096,7.6058
2016-02-24,8.5975,7.6478
2016-02-25,8.7294,7.6139
2016-02-26,8.6527,7.6084
2016-02-29,8.6539,7.5674
2016-03-01,8.7292,7.5674
2016-03-02,8.6525,7.6281
2016-03-03,8.6791,7.6677
2016-03-04,8.6455,7.7091
2016-03-07,8.5533,7.7207
2016-03-08,8.5441,7.7207
2016-03-09,8.5496,7.7917
2016-03-10,8.5632,7.8992
2016-03-11,8.5591,8.0457
2016-03-14,8.5086,8.0948
2016-03-15,8.4666,8.0948
2016-03-16,8.5336,8.1588
2016-03-17,8.5882,8.2277
2016-03-18,8.3784,8.2666
2016-03-21,8.3439,8.0879
2016-03-22,8.378,8.0879
2016-03-23,8.4258,8.0851
2016-03-24,8.4919,7.9064
2016-03-25,8.5117,7.8479
2016-03-28,8.5117,7.8379
2016-03-29,8.5117,7.8379
2016-03-30,8.4723,7.9633
2016-03-31,8.3274,7.9802
2016-04-01,8.2692,8.0895
2016-04-04,8.2576,7.9876
2016-04-05,8.2917,7.9876
2016-04-06,8.3571,7.9876
2016-04-07,8.3592,7.9876
2016-04-08,8.3198,8.0483
2016-04-11,8.2886,8.0397
2016-04-12,8.2361,8.0397
2016-04-13,8.2059,8.1485
2016-04-14,8.2415,8.1008
2016-04-15,8.2332,8.0292
2016-04-18,8.2457,7.8167
2016-04-19,8.2545,7.8167
2016-04-20,8.1617,7.7649
2016-04-21,8.1146,7.8728
2016-04-22,8.1035,7.8738
2016-04-25,8.2077,7.9057
2016-04-26,8.2329,7.9057
2016-04-27,8.1756,7.8298
2016-04-28,8.1406,7.7938
2016-04-29,8.1405,7.6801
2016-05-02,8.0812,7.4761
2016-05-03,8.0336,7.4761
2016-05-04,8.0465,7.4761
2016-05-05,8.1191,7.5888
2016-05-06,8.1288,7.5987
2016-05-09,8.1835,7.3662
2016-05-10,8.1904,7.3662
2016-05-11,8.2215,7.4695
2016-05-12,8.1931,7.561
2016-05-13,8.1061,7.4691
2016-05-16,8.1669,7.3849
2016-05-17,8.157,7.3849
2016-05-18,8.1779,7.3927
2016-05-19,8.2263,7.3593
2016-05-20,8.3588,7.4727
2016-05-23,8.3212,7.5748
2016-05-24,8.3511,7.5748
2016-05-25,8.3592,7.5363
2016-05-26,8.3389,7.6426
2016-05-27,8.2799,7.6593
2016-05-30,8.3112,7.7928
2016-05-31,8.3513,7.7928
2016-06-01,8.3557,7.7812
2016-06-02,8.3303,7.9555
2016-06-03,8.3447,7.8661
2016-06-06,8.3246,7.7202
2016-06-07,8.1888,7.7202
2016-06-08,8.127,7.8521
2016-06-09,8.0906,7.9081
2016-06-10,8.1538,7.8034
2016-06-13,8.2028,7.8223
2016-06-14,8.277000000000001,7.8223
2016-06-15,8.3434,7.7496
2016-06-16,8.3183,7.7661
2016-06-17,8.3943,7.778
2016-06-20,8.3801,7.7438
2016-06-21,8.2576,7.7438
2016-06-22,8.2834,7.8109
2016-06-23,8.2917,7.7056
2016-06-24,8.1652,7.7878
2016-06-27,8.5126,7.8168
2016-06-28,8.5511,7.8168
2016-06-29,8.4697,7.8316
2016-06-30,8.3918,7.9103
2016-07-01,8.3776,7.8568
2016-07-04,8.3498,7.9478
2016-07-05,8.3083,7.9478
2016-07-06,8.3615,7.9758
2016-07-07,8.4486,8.0937
2016-07-08,8.4641,8.2179
2016-07-11,8.4851,8.1586
2016-07-12,8.5131,8.1586
2016-07-13,8.4294,7.9575
2016-07-14,8.4127,8.0582
2016-07-15,8.3577,8.152000000000001
2016-07-18,8.3737,8.1513
2016-07-19,8.4707,8.1513
2016-07-20,8.472000000000001,8.1555
2016-07-21,8.4947,8.1971
2016-07-22,8.4921,8.2051
2016-07-25,8.5207,8.1489
2016-07-26,8.5687,8.1489
2016-07-27,8.5814,8.2233
2016-07-28,8.5877,8.1769
2016-07-29,8.5126,8.1828
2016-08-01,8.5568,8.1634
2016-08-02,8.4607,8.1634
2016-08-03,8.4305,8.2078
2016-08-04,8.4139,8.2189
2016-08-05,8.4517,8.2033
2016-08-08,8.4279,8.2921
2016-08-09,8.4843,8.2921
2016-08-10,8.4465,8.2634
2016-08-11,8.2771,8.2354
2016-08-12,8.2752,8.2166
2016-08-15,8.2125,8.1686
2016-08-16,8.2068,8.1686
2016-08-17,8.1541,8.1797
2016-08-18,8.2309,8.2509
2016-08-19,8.1609,8.277999999999999
2016-08-22,8.2154,8.2558
2016-08-23,8.2506,8.2558
2016-08-24,8.1908,8.2213
2016-08-25,8.2055,8.1491
2016-08-26,8.2171,8.1597
2016-08-29,8.1932,8.3326
2016-08-30,8.3018,8.3326
2016-08-31,8.316,8.289
2016-09-01,8.3332,8.3446
2016-09-02,8.3483,8.3268
2016-09-05,8.324,8.2581
2016-09-06,8.2877,8.2581
2016-09-07,8.2546,8.2748
2016-09-08,8.1822,8.312000000000001
2016-09-09,8.14,8.2642
2016-09-12,8.2064,8.2038
2016-09-13,8.2588,8.2038
2016-09-14,8.208,8.2277
2016-09-15,8.2678,8.1884
2016-09-16,8.2325,8.1771
2016-09-19,8.2509,8.1475
2016-09-20,8.2853,8.1475
2016-09-21,8.283999999999999,8.0891
2016-09-22,8.2796,8.196
2016-09-23,8.104,8.2604
2016-09-26,8.1174,8.4183
2016-09-27,8.1085,8.4183
2016-09-28,8.1201,8.5311
2016-09-29,8.0969,8.5783
2016-09-30,8.0566,8.4988
2016-10-03,8.0517,8.4789
2016-10-04,7.9766,8.4789
2016-10-05,7.9899,8.4341
2016-10-06,8.0164,8.3544
2016-10-07,8.0409,8.354
2016-10-10,8.0799,8.1913
2016-10-11,8.1047,8.1913
2016-10-12,8.1591,8.0879
2016-10-13,8.1933,8.0524
2016-10-14,8.2232,8.1493
2016-10-17,8.2029,8.0575
2016-10-18,8.2149,8.0575
2016-10-19,8.1475,8.099
2016-10-20,8.1597,8.1047
2016-10-21,8.1626,8.1205
2016-10-24,8.2251,8.1976
2016-10-25,8.2504,8.1976
2016-10-26,8.266,8.3476
2016-10-27,8.2769,8.3789
2016-10-28,8.2235,8.4649
2016-10-31,8.281,8.57
2016-11-01,8.2537,8.57
2016-11-02,8.1826,8.5259
2016-11-03,8.177999999999999,8.4636
2016-11-04,8.1865,8.5104
2016-11-07,8.2122,8.5514
2016-11-08,8.2295,8.5514
2016-11-09,8.2219,8.5341
2016-11-10,8.2737,8.6187
2016-11-11,8.3279,8.6607
2016-11-14,8.3591,8.6929
2016-11-15,8.4764,8.6929
2016-11-16,8.4392,8.6696
2016-11-17,8.4769,8.6776
2016-11-18,8.4798,8.657
2016-11-21,8.5651,8.6606
2016-11-22,8.5451,8.6606
2016-11-23,8.53,8.6111
2016-11-24,8.5531,8.6309
2016-11-25,8.6138,8.6461
2016-11-28,8.5621,8.6628
2016-11-29,8.5803,8.6628
2016-11-30,8.5822,8.6848
2016-12-01,8.4805,8.6903
2016-12-02,8.434,8.6807
2016-12-05,8.4439,8.5971
2016-12-06,8.3947,8.5971
2016-12-07,8.3662,8.4842
2016-12-08,8.3791,8.6285
2016-12-09,8.3762,8.7977
2016-12-12,8.5051,8.6238
2016-12-13,8.4464,8.6238
2016-12-14,8.435,8.711
2016-12-15,8.4764,8.713
2016-12-16,8.6374,8.6392
2016-12-19,8.6812,8.7732
2016-12-20,8.6821,8.7732
2016-12-21,8.717,8.7671
2016-12-22,8.6614,8.7935
2016-12-23,8.7107,8.7135
2016-12-26,8.7046,8.6891
2016-12-27,8.7046,8.6891
2016-12-28,8.7198,8.6891
2016-12-29,8.7277,8.701
2016-12-30,8.6825,8.6847
2017-01-02,8.62,8.8206
2017-01-03,8.652000000000001,8.8206
2017-01-04,8.6676,8.8206
2017-01-05,8.6141,8.8525
2017-01-06,8.5911,8.9224
2017-01-09,8.4869,8.923
2017-01-10,8.5767,8.923
2017-01-11,8.5881,8.9135
2017-01-12,8.6292,8.8878
2017-01-13,8.4863,8.8952
2017-01-16,8.4964,8.8195
2017-01-17,8.548,8.8195
2017-01-18,8.4575,8.8038
2017-01-19,8.4706,8.8944
2017-01-20,8.4545,8.8525
2017-01-23,8.4641,8.9078
2017-01-24,8.3938,8.9078
2017-01-25,8.3344,8.7606
2017-01-26,8.3266,8.7457
2017-01-27,8.3379,8.7532
2017-01-30,8.3503,8.6641
2017-01-31,8.3498,8.6641
2017-02-01,8.2641,8.6854
2017-02-02,8.2326,8.6512
2017-02-03,8.1953,8.7209
2017-02-06,8.2458,8.5111
2017-02-07,8.258,8.5111
2017-02-08,8.3221,8.54
2017-02-09,8.3296,8.6375
2017-02-10,8.3109,8.6067
2017-02-13,8.3794,8.556000000000001
2017-02-14,8.375,8.556000000000001
2017-02-15,8.3583,8.583
2017-02-16,8.3868,8.6148
2017-02-17,8.3261,8.6019
2017-02-20,8.3235,8.5921
2017-02-21,8.3429,8.5921
2017-02-22,8.3646,8.5939
2017-02-23,8.3851,8.6096
2017-02-24,8.3297,8.5975
2017-02-27,8.3292,8.6527
2017-02-28,8.3483,8.6527
2017-03-01,8.3696,8.7292
2017-03-02,8.4134,8.6525
2017-03-03,8.4487,8.6791
2017-03-06,8.4527,8.6455
2017-03-07,8.4661,8.5533
2017-03-08,8.4572,8.5441
2017-03-09,8.4798,8.5496
2017-03-10,8.5734,8.5632
2017-03-13,8.6182,8.5591
2017-03-14,8.5621,8.5086
2017-03-15,8.6078,8.4666
2017-03-16,8.6004,8.5336
2017-03-17,8.5389,8.5882
2017-03-20,8.4775,8.3784
2017-03-21,8.4894,8.3439
2017-03-22,8.4478,8.378
2017-03-23,8.4633,8.4258
2017-03-24,8.4812,8.4919
2017-03-27,8.4954,8.5117
2017-03-28,8.4662,8.5117
2017-03-29,8.5072,8.5117
2017-03-30,8.5512,8.4723
2017-03-31,8.5401,8.3274
2017-04-03,8.5757,8.2692
2017-04-04,8.5797,8.2576
2017-04-05,8.618,8.2917
2017-04-06,8.5845,8.3571
2017-04-07,8.5963,8.3592
2017-04-10,8.6155,8.3198
2017-04-11,8.6446,8.2886
2017-04-12,8.595,8.2361
2017-04-13,8.5842,8.2059
2017-04-14,8.5638,8.2415
2017-04-17,8.5638,8.2332
2017-04-18,8.5638,8.2457
2017-04-19,8.5277,8.2545
2017-04-20,8.5341,8.1617
2017-04-21,8.5733,8.1146
2017-04-24,8.6444,8.1035
2017-04-25,8.5223,8.2077
2017-04-26,8.5537,8.2329
2017-04-27,8.5821,8.1756
2017-04-28,8.5807,8.1406
2017-05-01,8.5309,8.1405
2017-05-02,8.5309,8.0812
2017-05-03,8.5918,8.0336
2017-05-04,8.5977,8.0465
2017-05-05,8.676,8.1191
2017-05-08,8.6692,8.1288
2017-05-09,8.6364,8.1835
2017-05-10,8.646,8.1904
2017-05-11,8.6781,8.2215
2017-05-12,8.5939,8.1931
2017-05-15,8.6121,8.1061
2017-05-16,8.5057,8.1669
2017-05-17,8.4924,8.157
2017-05-18,8.4293,8.1779
2017-05-19,8.4566,8.2263
2017-05-22,8.4017,8.3588
2017-05-23,8.3361,8.3212
2017-05-24,8.3602,8.3511
2017-05-25,8.3841,8.3592
2017-05-26,8.3226,8.3389
2017-05-29,8.3975,8.2799
2017-05-30,8.4077,8.3112
2017-05-31,8.4488,8.3513
2017-06-01,8.4117,8.3557
2017-06-02,8.4584,8.3303
2017-06-05,8.462,8.3447
2017-06-06,8.4354,8.3246
2017-06-07,8.4525,8.1888
2017-06-08,8.4713,8.127
2017-06-09,8.481,8.0906
2017-06-12,8.5199,8.1538
2017-06-13,8.4649,8.2028
2017-06-14,8.4283,8.277000000000001
2017-06-15,8.4031,8.3434
2017-06-16,8.4827,8.3183
2017-06-19,8.4727,8.3943
2017-06-20,8.4399,8.3801
2017-06-21,8.5093,8.2576
2017-06-22,8.5366,8.2834
2017-06-23,8.4927,8.2917
2017-06-26,8.468,8.1652
2017-06-27,8.472999999999999,8.5126
2017-06-28,8.4412,8.5511
2017-06-29,8.4413,8.4697
2017-06-30,8.3852,8.3918
2017-07-03,8.387,8.3776
2017-07-04,8.3618,8.3498
2017-07-05,8.3546,8.3083
2017-07-06,8.3825,8.3615
2017-07-07,8.3705,8.4486
2017-07-10,8.3783,8.4641
2017-07-11,8.3573,8.4851
2017-07-12,8.3402,8.5131
2017-07-13,8.2704,8.4294
2017-07-14,8.2787,8.4127
2017-07-17,8.221,8.3577
2017-07-18,8.1624,8.3737
2017-07-19,8.0541,8.4707
2017-07-20,8.0654,8.472000000000001
2017-07-21,8.0975,8.4947
2017-07-24,8.0154,8.4921
2017-07-25,8.0293,8.5207
2017-07-26,7.9558,8.5687
2017-07-27,7.9778,8.5814
2017-07-28,7.9509,8.5877
2017-07-31,7.9457,8.5126
2017-08-01,7.9347,8.5568
2017-08-02,7.9024,8.4607
2017-08-03,7.9047,8.4305
2017-08-04,7.9062,8.4139
2017-08-07,7.8883,8.4517
2017-08-08,7.9512,8.4279
2017-08-09,7.8911,8.4843
2017-08-10,7.9616,8.4465
2017-08-11,7.9573,8.2771
2017-08-14,7.9877,8.2752
2017-08-15,7.9239,8.2125
2017-08-16,7.9647,8.2068
2017-08-17,7.9518,8.1541
2017-08-18,7.9715,8.2309
2017-08-21,7.9372,8.1609
2017-08-22,7.8992,8.2154
2017-08-23,7.9027,8.2506
2017-08-24,7.893,8.1908
2017-08-25,7.8422,8.2055
2017-08-28,7.8149,8.2171
2017-08-29,7.7669,8.1932
2017-08-30,7.7121,8.3018
2017-08-31,7.7916,8.316
2017-09-01,7.8469,8.3332
2017-09-04,7.7647,8.3483
2017-09-05,7.8062,8.324
2017-09-06,7.8039,8.2877
2017-09-07,7.7751,8.2546
2017-09-08,7.7636,8.1822
2017-09-11,7.7192,8.14
2017-09-12,7.8111,8.2064
2017-09-13,7.8432,8.2588
2017-09-14,7.8456,8.208
2017-09-15,7.9049,8.2678
2017-09-18,7.8031,8.2325
2017-09-19,7.818,8.2509
2017-09-20,7.8032,8.2853
2017-09-21,7.7821,8.283999999999999
2017-09-22,7.8139,8.2796
2017-09-25,7.7914,8.104
2017-09-26,7.8137,8.1174
2017-09-27,7.8767,8.1085
2017-09-28,7.9512,8.1201
2017-09-29,7.9449,8.0969
2017-10-02,7.9726,8.0566
2017-10-03,7.9845,8.0517
2017-10-04,7.9882,7.9766
2017-10-05,7.9353,7.9899
2017-10-06,7.9629,8.0164
2017-10-09,8.0055,8.0409
2017-10-10,7.9847,8.0799
2017-10-11,7.9465,8.1047
2017-10-12,7.9281,8.1591
2017-10-13,7.8948,8.1933
2017-10-16,7.9077,8.2232
2017-10-17,7.8906,8.2029
2017-10-18,7.9309,8.2149
2017-10-19,7.9645,8.1475
2017-10-20,7.9593,8.1597
2017-10-23,7.9662,8.1626
2017-10-24,7.9968,8.2251
2017-10-25,7.9826,8.2504
2017-10-26,8.0087,8.266
2017-10-27,8.0716,8.2769
2017-10-30,8.2161,8.2235
2017-10-31,8.1674,8.281
2017-11-01,8.1834,8.2537
2017-11-02,8.1476,8.1826
2017-11-03,8.1441,8.177999999999999
2017-11-06,8.1361,8.1865
2017-11-07,8.1432,8.2122
2017-11-08,8.177,8.2295
2017-11-09,8.1734,8.2219
2017-11-10,8.1285,8.2737
2017-11-13,8.113999999999999,8.3279
2017-11-14,8.1428,8.3591
2017-11-15,8.1671,8.4764
2017-11-16,8.2356,8.4392
2017-11-17,8.2026,8.4769
2017-11-20,8.2376,8.4798
2017-11-21,8.2589,8.5651
2017-11-22,8.2685,8.5451
2017-11-23,8.2324,8.53
2017-11-24,8.1358,8.5531
2017-11-27,8.134,8.6138
2017-11-28,8.1604,8.5621
2017-11-29,8.1973,8.5803
2017-11-30,8.2362,8.5822
2017-12-01,8.3043,8.4805
2017-12-04,8.309,8.434
2017-12-05,8.3159,8.4439
2017-12-06,8.2914,8.3947
2017-12-07,8.2572,8.3662
2017-12-08,8.2728,8.3791
2017-12-11,8.3176,8.3762
2017-12-12,8.3778,8.5051
2017-12-13,8.3499,8.4464
2017-12-14,8.3719,8.435
2017-12-15,8.2552,8.4764
2017-12-18,8.2863,8.6374
2017-12-19,8.3572,8.6812
2017-12-20,8.3629,8.6821
2017-12-21,8.3312,8.717
2017-12-22,8.4103,8.6614
2017-12-25,8.3492,8.7107
2017-12-26,8.3492,8.7046
2017-12-27,8.3492,8.7046
2017-12-28,8.2896,8.7198
2017-12-29,8.267999999999999,8.7277
2018-01-01,8.205,8.6825
2018-01-02,8.205,8.62
2018-01-03,8.1018,8.652000000000001
2018-01-04,8.1045,8.6676
2018-01-05,8.0941,8.6141
2018-01-08,8.0878,8.5911
2018-01-09,8.0834,8.4869
2018-01-10,8.1055,8.5767
2018-01-11,8.0427,8.5881
2018-01-12,8.0498,8.6292
2018-01-15,7.9583,8.4863
2018-01-16,7.8772,8.4964
2018-01-17,7.8747,8.548
2018-01-18,7.8849,8.4575
2018-01-19,7.8474,8.4706
2018-01-22,7.8534,8.4545
2018-01-23,7.862,8.4641
2018-01-24,7.8684,8.3938
2018-01-25,7.7943,8.3344
2018-01-26,7.7261,8.3266
2018-01-29,7.6918,8.3379
2018-01-30,7.7186,8.3503
2018-01-31,7.6989,8.3498
2018-02-01,7.676,8.2641
2018-02-02,7.6816,8.2326
2018-02-05,7.6579,8.1953
2018-02-06,7.7257,8.2458
2018-02-07,7.8679999999999986,8.258
2018-02-08,7.8309,8.3221
2018-02-09,7.9056,8.3296
2018-02-12,7.9836,8.3109
2018-02-13,7.9487,8.3794
2018-02-14,7.899,8.375
2018-02-15,7.8675,8.3583
2018-02-16,7.7924,8.3868
2018-02-19,7.7672,8.3261
2018-02-20,7.782,8.3235
2018-02-21,7.8349,8.3429
2018-02-22,7.8314,8.3646
2018-02-23,7.8929,8.3851
2018-02-26,7.8681,8.3297
2018-02-27,7.8168,8.3292
2018-02-28,7.8278,8.3483
2018-03-01,7.8724,8.3696
2018-03-02,7.9369,8.4134
2018-03-05,7.8117,8.4487
2018-03-06,7.8277,8.4527
2018-03-07,7.7455,8.4661
2018-03-08,7.7938,8.4572
