Date,HUF,YTD
2009-11-11,181.87,205.97
2009-11-12,179.07,209.19
2009-11-13,181.7,216.28
2009-11-16,180.79,215.37
2009-11-17,178.7,213.45
2009-11-18,178.82,212.09
2009-11-19,177.54,214.25
2009-11-20,179.61,214.5
2009-11-23,182.03,215.23
2009-11-24,178.75,211.7
2009-11-25,178.8,206.29
2009-11-26,177.27,204.75
2009-11-27,179.0,201.07
2009-11-30,182.54,202.83
2009-12-01,182.31,203.94
2009-12-02,180.35,207.96
2009-12-03,179.26,205.84
2009-12-04,178.51,207.82
2009-12-07,178.62,206.81
2009-12-08,182.84,209.49
2009-12-09,185.07,205.73
2009-12-10,185.34,205.08
2009-12-11,184.69,204.06
2009-12-14,185.08,200.11
2009-12-15,186.51,198.28
2009-12-16,190.56,197.44
2009-12-17,190.65,196.04
2009-12-18,193.87,188.53
2009-12-21,193.24,183.78
2009-12-22,191.07,190.7
2009-12-23,192.09,190.49
2009-12-24,191.72,189.3
2009-12-25,189.56,191.19
2009-12-28,189.56,191.19
2009-12-29,189.73,191.19
2009-12-30,188.83,186.85
2009-12-31,189.78,188.91
2010-01-01,187.71,191.64
2010-01-04,187.71,191.64
2010-01-05,187.54,191.46
2010-01-06,186.26,196.68
2010-01-07,187.37,200.02
2010-01-08,188.97,195.76
2010-01-11,188.73,199.58
2010-01-12,183.58,201.79
2010-01-13,185.19,208.6
2010-01-14,183.22,209.42
2010-01-15,184.59,210.62
2010-01-18,185.61,215.09
2010-01-19,186.34,209.42
2010-01-20,187.65,215.1
2010-01-21,190.34,222.08
2010-01-22,192.29,220.43
2010-01-25,192.44,217.78
2010-01-26,191.63,226.53
2010-01-27,193.65,219.72
2010-01-28,193.11,216.58
2010-01-29,193.8,214.78
2010-02-01,194.15,219.11
2010-02-02,195.03,233.36
2010-02-03,193.91,233.53
2010-02-04,193.09,232.9
2010-02-05,196.87,232.88
2010-02-08,200.2,229.94
2010-02-09,200.29,228.67
2010-02-10,197.67,221.33
2010-02-11,197.63,221.87
2010-02-12,197.19,228.78
2010-02-15,199.29,232.64
2010-02-16,199.44,232.57
2010-02-17,199.55,237.64
2010-02-18,197.31,243.11
2010-02-19,199.88,240.33
2010-02-22,200.68,236.43
2010-02-23,197.97,241.8
2010-02-24,198.72,232.11
2010-02-25,199.68,234.31
2010-02-26,200.5,234.18
2010-03-01,198.89,234.72
2010-03-02,199.22,237.63
2010-03-03,197.0,243.75
2010-03-04,195.02,243.23
2010-03-05,194.98,246.95
2010-03-08,196.42,248.21
2010-03-09,194.22,250.04
2010-03-10,197.09,247.19
2010-03-11,196.08,239.37
2010-03-12,195.45,234.83
2010-03-15,193.35,236.47
2010-03-16,193.07,230.69
2010-03-17,192.52,226.6
2010-03-18,190.64,231.56
2010-03-19,191.74,229.78
2010-03-22,193.9,218.35
2010-03-23,196.94,220.21
2010-03-24,195.73,224.33
2010-03-25,197.95,222.74
2010-03-26,197.46,222.48
2010-03-29,198.48,221.94
2010-03-30,197.46,228.94
2010-03-31,197.23,233.95
2010-04-01,197.16,231.57
2010-04-02,196.6,230.11
2010-04-05,196.6,223.01
2010-04-06,196.6,220.17
2010-04-07,198.03,218.06
2010-04-08,199.55,223.92
2010-04-09,202.24,224.38
2010-04-12,200.01,218.38
2010-04-13,195.22,218.38
2010-04-14,194.79,218.38
2010-04-15,192.91,218.06
2010-04-16,194.4,220.75
2010-04-19,194.64,222.29
2010-04-20,197.57,225.03
2010-04-21,196.45,230.76
2010-04-22,197.51,232.25
2010-04-23,198.29,230.17
2010-04-26,198.67,227.44
2010-04-27,197.75,223.56
2010-04-28,200.71,225.36
2010-04-29,203.78,227.79
2010-04-30,202.38,218.0
2010-05-03,200.39,218.25
2010-05-04,202.47,218.25
2010-05-05,208.88,217.98
2010-05-06,214.2,211.34
2010-05-07,219.55,214.55
2010-05-10,220.93,206.99
2010-05-11,210.66,206.89
2010-05-12,217.44,204.4
2010-05-13,215.8,203.74
2010-05-14,216.45,206.59
2010-05-17,221.05,213.62
2010-05-18,224.97,214.08
2010-05-19,223.19,210.58
2010-05-20,227.79,204.36
2010-05-21,229.45,202.96
2010-05-24,225.12,202.19
2010-05-25,225.19,199.25
2010-05-26,229.39,200.29
2010-05-27,225.4,203.07
2010-05-28,225.92,203.47
2010-05-31,221.2,205.51
2010-06-01,223.88,200.37
2010-06-02,227.58,197.42
2010-06-03,225.8,197.85
2010-06-04,224.32,199.13
2010-06-07,239.47,203.69
2010-06-08,238.9,203.92
2010-06-09,236.31,207.12
2010-06-10,234.64,200.68
2010-06-11,234.16,197.26
2010-06-14,230.56,200.59
2010-06-15,227.77,198.38
2010-06-16,228.5,202.45
2010-06-17,228.94,201.64
2010-06-18,225.84,205.06
2010-06-21,226.36,203.71
2010-06-22,224.38,200.62
2010-06-23,228.77,201.05
2010-06-24,228.49,201.17
2010-06-25,231.43,197.98
2010-06-28,231.82,198.78
2010-06-29,230.99,195.3
2010-06-30,235.09,196.48
2010-07-01,233.07,192.13
2010-07-02,233.17,192.33
2010-07-05,227.69,191.08
2010-07-06,228.39,194.55
2010-07-07,226.45,196.95
2010-07-08,226.36,194.88
2010-07-09,222.17,200.06
2010-07-12,221.76,196.57
2010-07-13,221.85,199.63
2010-07-14,221.02,198.9
2010-07-15,218.86,197.12
2010-07-16,217.44,193.95
2010-07-19,216.04,193.08
2010-07-20,223.18,194.61
2010-07-21,226.23,191.95
2010-07-22,222.28,190.75
2010-07-23,220.43,191.35
2010-07-26,222.66,190.64
2010-07-27,222.23,187.38
2010-07-28,217.71,187.82
2010-07-29,217.24,188.03
2010-07-30,217.16,191.26
2010-08-02,219.24,190.93
2010-08-03,215.44,188.52
2010-08-04,213.15,185.77
2010-08-05,213.46,185.66
2010-08-06,212.14,185.29
2010-08-09,211.48,187.81
2010-08-10,210.73,190.01
2010-08-11,212.48,189.63
2010-08-12,216.75,192.79
2010-08-13,220.82,193.08
2010-08-16,219.61,187.65
2010-08-17,218.56,188.33
2010-08-18,217.34,194.76
2010-08-19,216.13,193.36
2010-08-20,215.71,194.45
2010-08-23,219.81,190.62
2010-08-24,220.96,187.43
2010-08-25,226.31,187.22
2010-08-26,225.44,186.37
2010-08-27,223.45,187.6
2010-08-30,223.93,188.18
2010-08-31,223.22,188.49
2010-09-01,226.88,190.48
2010-09-02,223.67,191.18
2010-09-03,222.37,194.35
2010-09-06,221.68,191.11
2010-09-07,221.14,192.36
2010-09-08,224.77,189.98
2010-09-09,227.57,187.23
2010-09-10,224.74,186.79
2010-09-13,223.06,187.2
2010-09-14,221.67,187.29
2010-09-15,220.82,188.4
2010-09-16,216.97,186.17
2010-09-17,215.34,183.93
2010-09-20,216.55,183.94
2010-09-21,215.12,184.41
2010-09-22,213.32,185.82
2010-09-23,209.26,183.64
2010-09-24,210.8,183.5
2010-09-27,207.84,182.93
2010-09-28,205.31,184.05
2010-09-29,206.5,184.07
2010-09-30,202.89,185.27
2010-10-01,202.04,184.18
2010-10-04,199.51,185.89
2010-10-05,198.63,184.8
2010-10-06,197.92,182.84
2010-10-07,195.1,181.38
2010-10-08,195.65,182.32
2010-10-11,198.61,183.03
2010-10-12,196.63,183.46
2010-10-13,197.97,182.49
2010-10-14,195.91,180.83
2010-10-15,194.05,179.63
2010-10-18,194.61,180.3
2010-10-19,199.07,180.14
2010-10-20,199.79,178.6
2010-10-21,198.82,176.74
2010-10-22,195.85,177.82
2010-10-25,197.61,177.28
2010-10-26,194.95,177.07
2010-10-27,197.38,178.07
2010-10-28,199.26,180.58
2010-10-29,197.19,184.5
2010-11-01,196.12,184.58
2010-11-02,194.42,184.72
2010-11-03,193.14,186.35
2010-11-04,194.09,189.79
2010-11-05,191.24,187.76
2010-11-08,194.34,185.41
2010-11-09,197.31,184.91
2010-11-10,196.59,182.02
2010-11-11,198.55,181.87
2010-11-12,201.85,179.07
2010-11-15,201.31,181.7
2010-11-16,202.91,180.79
2010-11-17,203.46,178.7
2010-11-18,206.3,178.82
2010-11-19,201.58,177.54
2010-11-22,200.56,179.61
2010-11-23,200.12,182.03
2010-11-24,203.99,178.75
2010-11-25,206.6,178.8
2010-11-26,208.21,177.27
2010-11-29,211.64,179.0
2010-11-30,213.43,182.54
2010-12-01,218.63,182.31
2010-12-02,213.84,180.35
2010-12-03,211.9,179.26
2010-12-06,209.9,178.51
2010-12-07,210.96,178.62
2010-12-08,208.04,182.84
2010-12-09,211.25,185.07
2010-12-10,209.92,185.34
2010-12-13,210.06,184.69
2010-12-14,209.8,185.08
2010-12-15,206.42,186.51
2010-12-16,205.56,190.56
2010-12-17,206.75,190.65
2010-12-20,205.69,193.87
2010-12-21,209.04,193.24
2010-12-22,209.5,191.07
2010-12-23,210.65,192.09
2010-12-24,213.13,191.72
2010-12-27,213.15,189.56
2010-12-28,212.26,189.56
2010-12-29,211.56,189.73
2010-12-30,212.7,188.83
2010-12-31,210.09,189.78
2011-01-03,208.02,187.71
2011-01-04,208.56,187.71
2011-01-05,205.54,187.54
2011-01-06,209.68,186.26
2011-01-07,210.79,187.37
2011-01-10,213.93,188.97
2011-01-11,217.33,188.73
2011-01-12,215.66,183.58
2011-01-13,212.42,185.19
2011-01-14,208.05,183.22
2011-01-17,207.21,184.59
2011-01-18,206.4,185.61
2011-01-19,203.87,186.34
2011-01-20,201.69,187.65
2011-01-21,204.13,190.34
2011-01-24,202.83,192.29
2011-01-25,201.92,192.44
2011-01-26,202.43,191.63
2011-01-27,200.45,193.65
2011-01-28,198.96,193.11
2011-01-31,198.18,193.8
2011-02-01,200.01,194.15
2011-02-02,197.46,195.03
2011-02-03,195.31,193.91
2011-02-04,196.25,193.09
2011-02-07,198.33,196.87
2011-02-08,198.61,200.2
2011-02-09,197.46,200.29
2011-02-10,199.03,197.67
2011-02-11,200.88,197.63
2011-02-14,200.88,197.19
2011-02-15,202.64,199.29
2011-02-16,200.64,199.44
2011-02-17,200.42,199.55
2011-02-18,198.56,197.31
2011-02-21,198.17,199.88
2011-02-22,198.28,200.68
2011-02-23,199.55,197.97
2011-02-24,198.57,198.72
2011-02-25,198.5,199.68
2011-02-28,198.23,200.5
2011-03-01,195.69,198.89
2011-03-02,197.21,199.22
2011-03-03,196.45,197.0
2011-03-04,195.6,195.02
2011-03-07,194.85,194.98
2011-03-08,193.66,196.42
2011-03-09,196.16,194.22
2011-03-10,195.92,197.09
2011-03-11,197.57,196.08
2011-03-14,198.07,195.45
2011-03-15,195.76,193.35
2011-03-16,197.38,193.07
2011-03-17,195.97,192.52
2011-03-18,195.47,190.64
2011-03-21,193.45,191.74
2011-03-22,191.03,193.9
2011-03-23,190.3,196.94
2011-03-24,190.72,195.73
2011-03-25,189.54,197.95
2011-03-28,188.69,197.46
2011-03-29,190.49,198.48
2011-03-30,190.37,197.46
2011-03-31,189.57,197.23
2011-04-01,187.03,197.16
2011-04-04,188.29,196.6
2011-04-05,186.38,196.6
2011-04-06,186.67,196.6
2011-04-07,184.08,198.03
2011-04-08,185.03,199.55
2011-04-11,183.38,202.24
2011-04-12,183.77,200.01
2011-04-13,184.07,195.22
2011-04-14,183.65,194.79
2011-04-15,185.74,192.91
2011-04-18,184.9,194.4
2011-04-19,187.28,194.64
2011-04-20,186.6,197.57
2011-04-21,181.92,196.45
2011-04-22,180.88,197.51
2011-04-25,180.88,198.29
2011-04-26,180.88,198.67
2011-04-27,180.94,197.75
2011-04-28,180.52,200.71
2011-04-29,178.78,203.78
2011-05-02,177.99,202.38
2011-05-03,177.97,200.39
2011-05-04,179.65,202.47
2011-05-05,177.85,208.88
2011-05-06,179.06,214.2
2011-05-09,182.71,219.55
2011-05-10,183.65,220.93
2011-05-11,183.77,210.66
2011-05-12,183.65,217.44
2011-05-13,188.0,215.8
2011-05-16,187.01,216.45
2011-05-17,189.44,221.05
2011-05-18,188.9,224.97
2011-05-19,189.1,223.19
2011-05-20,187.85,227.79
2011-05-23,188.8,229.45
2011-05-24,192.7,225.12
2011-05-25,191.21,225.19
2011-05-26,191.95,229.39
2011-05-27,189.88,225.4
2011-05-30,188.28,225.92
2011-05-31,187.83,221.2
2011-06-01,185.51,223.88
2011-06-02,184.78,227.58
2011-06-03,183.92,225.8
2011-06-06,183.17,224.32
2011-06-07,182.26,239.47
2011-06-08,181.16,238.9
2011-06-09,182.19,236.31
2011-06-10,181.11,234.64
2011-06-13,182.62,234.16
2011-06-14,184.83,230.56
2011-06-15,183.08,227.77
2011-06-16,186.01,228.5
2011-06-17,191.08,228.94
2011-06-20,187.57,225.84
2011-06-21,188.97,226.36
2011-06-22,185.72,224.38
2011-06-23,185.87,228.77
2011-06-24,189.53,228.49
2011-06-27,189.52,231.43
2011-06-28,189.34,231.82
2011-06-29,189.14,230.99
2011-06-30,185.13,235.09
2011-07-01,184.12,233.07
2011-07-04,182.86,233.17
2011-07-05,182.09,227.69
2011-07-06,183.0,228.39
2011-07-07,185.12,226.45
2011-07-08,185.3,226.36
2011-07-11,184.72,222.17
2011-07-12,189.34,221.76
2011-07-13,191.7,221.85
2011-07-14,191.77,221.02
2011-07-15,189.83,218.86
2011-07-18,191.36,217.44
2011-07-19,194.36,216.04
2011-07-20,191.74,223.18
2011-07-21,189.47,226.23
2011-07-22,188.39,222.28
2011-07-25,185.29,220.43
2011-07-26,187.03,222.66
2011-07-27,185.05,222.23
2011-07-28,185.66,217.71
2011-07-29,188.08,217.24
2011-08-01,189.32,217.16
2011-08-02,185.85,219.24
2011-08-03,190.63,215.44
2011-08-04,190.48,213.15
2011-08-05,191.22,213.46
2011-08-08,193.64,212.14
2011-08-09,192.58,211.48
2011-08-10,192.54,210.73
2011-08-11,190.14,212.48
2011-08-12,195.69,216.75
2011-08-15,192.06,220.82
2011-08-16,189.85,219.61
2011-08-17,188.84,218.56
2011-08-18,186.09,217.34
2011-08-19,189.39,216.13
2011-08-22,189.19,215.71
2011-08-23,189.29,219.81
2011-08-24,187.93,220.96
2011-08-25,188.49,226.31
2011-08-26,188.85,225.44
2011-08-29,189.32,223.45
2011-08-30,188.13,223.93
2011-08-31,189.41,223.22
2011-09-01,188.24,226.88
2011-09-02,191.19,223.67
2011-09-05,193.22,222.37
2011-09-06,196.53,221.68
2011-09-07,196.63,221.14
2011-09-08,196.89,224.77
2011-09-09,197.2,227.57
2011-09-12,202.7,224.74
2011-09-13,206.91,223.06
2011-09-14,207.83,221.67
2011-09-15,208.49,220.82
2011-09-16,206.96,216.97
2011-09-19,208.76,215.34
2011-09-20,212.89,216.55
2011-09-21,211.77,215.12
2011-09-22,214.91,213.32
2011-09-23,217.92,209.26
2011-09-26,217.24,210.8
2011-09-27,214.39,207.84
2011-09-28,210.88,205.31
2011-09-29,213.03,206.5
2011-09-30,214.36,202.89
2011-10-03,216.66,202.04
2011-10-04,220.98,199.51
2011-10-05,227.32,198.63
2011-10-06,224.07,197.92
2011-10-07,223.49,195.1
2011-10-10,220.81,195.65
2011-10-11,215.99,198.61
2011-10-12,216.84,196.63
2011-10-13,212.14,197.97
2011-10-14,212.57,195.91
2011-10-17,211.99,194.05
2011-10-18,213.37,194.61
2011-10-19,218.19,199.07
2011-10-20,213.91,199.79
2011-10-21,214.56,198.82
2011-10-24,216.31,195.85
2011-10-25,214.64,197.61
2011-10-26,213.44,194.95
2011-10-27,213.87,197.38
2011-10-28,215.27,199.26
2011-10-31,212.11,197.19
2011-11-01,216.81,196.12
2011-11-02,227.11,194.42
2011-11-03,221.13,193.14
2011-11-04,219.92,194.09
2011-11-07,220.76,191.24
2011-11-08,223.19,194.34
2011-11-09,222.92,197.31
2011-11-10,227.76,196.59
2011-11-11,228.17,198.55
2011-11-14,227.49,201.85
2011-11-15,231.06,201.31
2011-11-16,232.61,202.91
2011-11-17,232.87,203.46
2011-11-18,231.58,206.3
2011-11-21,224.88,201.58
2011-11-22,228.17,200.56
2011-11-23,225.64,200.12
2011-11-24,231.27,203.99
2011-11-25,231.76,206.6
2011-11-28,237.6,208.21
2011-11-29,231.43,211.64
2011-11-30,231.76,213.43
2011-12-01,229.27,218.63
2011-12-02,224.21,213.84
2011-12-05,223.29,211.9
2011-12-06,223.17,209.9
2011-12-07,224.13,210.96
2011-12-08,224.44,208.04
2011-12-09,224.47,211.25
2011-12-12,227.94,209.92
2011-12-13,230.29,210.06
2011-12-14,230.93,209.8
2011-12-15,234.47,206.42
2011-12-16,232.16,205.56
2011-12-19,232.23,206.75
2011-12-20,232.56,205.69
2011-12-21,229.89,209.04
2011-12-22,231.64,209.5
2011-12-23,234.88,210.65
2011-12-26,235.04,213.13
2011-12-27,235.04,213.15
2011-12-28,233.78,212.26
2011-12-29,234.86,211.56
2011-12-30,241.1,212.7
2012-01-02,243.13,210.09
2012-01-03,243.05,208.02
2012-01-04,242.47,208.56
2012-01-05,247.15,205.54
2012-01-06,249.98,209.68
2012-01-09,249.26,210.79
2012-01-10,247.7,213.93
2012-01-11,243.84,217.33
2012-01-12,245.27,215.66
2012-01-13,241.74,212.42
2012-01-16,242.51,208.05
2012-01-17,244.49,207.21
2012-01-18,243.1,206.4
2012-01-19,238.6,203.87
2012-01-20,233.99,201.69
2012-01-23,236.15,204.13
2012-01-24,231.92,202.83
2012-01-25,232.55,201.92
2012-01-26,230.55,202.43
2012-01-27,224.27,200.45
2012-01-30,223.62,198.96
2012-01-31,225.81,198.18
2012-02-01,223.06,200.01
2012-02-02,222.0,197.46
2012-02-03,223.67,195.31
2012-02-06,221.73,196.25
2012-02-07,224.67,198.33
2012-02-08,222.42,198.61
2012-02-09,218.21,197.46
2012-02-10,218.92,199.03
2012-02-13,222.59,200.88
2012-02-14,219.14,200.88
2012-02-15,221.41,202.64
2012-02-16,221.23,200.64
2012-02-17,226.39,200.42
2012-02-20,220.49,198.56
2012-02-21,216.64,198.17
2012-02-22,217.84,198.28
2012-02-23,218.31,199.55
2012-02-24,217.67,198.57
2012-02-27,215.26,198.5
2012-02-28,217.9,198.23
2012-02-29,215.27,198.23
2012-03-01,214.77,195.69
2012-03-02,216.24,197.21
2012-03-05,218.88,195.6
2012-03-06,220.32,195.6
2012-03-07,223.09,194.85
2012-03-08,225.82,193.66
2012-03-09,221.19,196.16
2012-03-12,221.29,197.57
2012-03-13,223.71,197.57
2012-03-14,225.45,198.07
2012-03-15,223.7,195.76
2012-03-16,223.11,197.38
2012-03-19,221.59,195.47
2012-03-20,220.11,195.47
2012-03-21,219.26,193.45
2012-03-22,220.44,191.03
2012-03-23,222.91,190.3
2012-03-26,222.38,189.54
2012-03-27,220.42,189.54
2012-03-28,218.86,188.69
2012-03-29,219.43,190.49
2012-03-30,221.79,190.37
2012-04-02,220.81,187.03
2012-04-03,221.49,187.03
2012-04-04,220.65,188.29
2012-04-05,224.95,186.38
2012-04-06,226.47,186.67
2012-04-09,226.47,185.03
2012-04-10,226.47,185.03
2012-04-11,225.52,183.38
2012-04-12,227.06,183.77
2012-04-13,225.73,184.07
2012-04-16,225.93,185.74
2012-04-17,229.48,185.74
2012-04-18,226.43,184.9
2012-04-19,226.72,187.28
2012-04-20,227.14,186.6
2012-04-23,224.86,180.88
2012-04-24,227.5,180.88
2012-04-25,226.19,180.88
2012-04-26,217.95,180.88
2012-04-27,217.86,180.94
2012-04-30,217.14,178.78
2012-05-01,217.0,178.78
2012-05-02,217.0,177.99
2012-05-03,215.9,177.97
2012-05-04,215.79,179.65
2012-05-07,216.91,179.06
2012-05-08,219.81,179.06
2012-05-09,219.93,182.71
2012-05-10,224.48,183.65
2012-05-11,222.44,183.77
2012-05-14,223.96,188.0
2012-05-15,226.83,188.0
2012-05-16,227.56,187.01
2012-05-17,231.06,189.44
2012-05-18,234.86,188.9
2012-05-21,233.67,187.85
2012-05-22,233.33,187.85
2012-05-23,232.65,188.8
2012-05-24,238.57,192.7
2012-05-25,238.74,191.21
2012-05-28,239.73,189.88
2012-05-29,237.45,189.88
2012-05-30,237.88,188.28
2012-05-31,240.35,187.83
2012-06-01,243.21,185.51
2012-06-04,248.34,183.92
2012-06-05,243.68,183.92
2012-06-06,243.13,183.17
2012-06-07,240.32,182.26
2012-06-08,234.26,181.16
2012-06-11,237.89,181.11
2012-06-12,235.91,181.11
2012-06-13,237.69,182.62
2012-06-14,236.5,184.83
2012-06-15,237.14,183.08
2012-06-18,235.5,191.08
2012-06-19,231.89,191.08
2012-06-20,228.71,187.57
2012-06-21,225.87,188.97
2012-06-22,225.6,185.72
2012-06-25,229.41,189.53
2012-06-26,230.25,189.53
2012-06-27,229.58,189.52
2012-06-28,230.23,189.34
2012-06-29,231.78,189.14
2012-07-02,228.57,184.12
2012-07-03,227.27,184.12
2012-07-04,227.62,182.86
2012-07-05,227.2,182.09
2012-07-06,230.12,183.0
2012-07-09,232.37,185.3
2012-07-10,235.59,185.3
2012-07-11,234.53,184.72
2012-07-12,235.52,189.34
2012-07-13,236.98,191.7
2012-07-16,237.14,189.83
2012-07-17,236.63,189.83
2012-07-18,233.54,191.36
2012-07-19,233.69,194.36
2012-07-20,231.18,191.74
2012-07-23,234.4,188.39
2012-07-24,238.2,188.39
2012-07-25,239.0,185.29
2012-07-26,237.85,187.03
2012-07-27,232.31,185.05
2012-07-30,229.48,188.08
2012-07-31,228.4,188.08
2012-08-01,227.08,189.32
2012-08-02,227.99,185.85
2012-08-03,226.74,190.63
2012-08-06,227.81,191.22
2012-08-07,222.68,191.22
2012-08-08,222.83,193.64
2012-08-09,225.3,192.58
2012-08-10,225.01,192.54
2012-08-13,227.45,195.69
2012-08-14,226.19,195.69
2012-08-15,225.57,192.06
2012-08-16,227.59,189.85
2012-08-17,226.72,188.84
2012-08-20,225.97,189.39
2012-08-21,225.89,189.39
2012-08-22,221.42,189.19
2012-08-23,222.69,189.29
2012-08-24,220.18,187.93
2012-08-27,222.26,188.85
2012-08-28,221.59,188.85
2012-08-29,223.92,189.32
2012-08-30,225.91,188.13
2012-08-31,227.43,189.41
2012-09-03,224.92,191.19
2012-09-04,226.69,191.19
2012-09-05,226.37,193.22
2012-09-06,226.27,196.53
2012-09-07,225.86,196.63
2012-09-10,225.88,197.2
2012-09-11,223.4,197.2
2012-09-12,222.79,202.7
2012-09-13,219.7,206.91
2012-09-14,219.62,207.83
2012-09-17,215.16,206.96
2012-09-18,216.25,206.96
2012-09-19,217.42,208.76
2012-09-20,217.74,212.89
2012-09-21,219.55,211.77
2012-09-24,217.31,217.92
2012-09-25,219.32,217.92
2012-09-26,219.09,217.24
2012-09-27,222.48,214.39
2012-09-28,221.31,210.88
2012-10-01,220.33,214.36
2012-10-02,221.43,214.36
2012-10-03,220.85,216.66
2012-10-04,221.75,220.98
2012-10-05,220.53,227.32
2012-10-08,217.47,223.49
2012-10-09,218.98,223.49
2012-10-10,218.79,220.81
2012-10-11,218.91,215.99
2012-10-12,218.18,216.84
2012-10-15,216.96,212.57
2012-10-16,214.73,212.57
2012-10-17,213.48,211.99
2012-10-18,212.65,213.37
2012-10-19,211.31,218.19
2012-10-22,214.27,214.56
2012-10-23,214.02,214.56
2012-10-24,216.66,216.31
2012-10-25,217.04,214.64
2012-10-26,215.29,213.44
2012-10-29,218.46,215.27
2012-10-30,221.07,215.27
2012-10-31,219.55,212.11
2012-11-01,218.62,216.81
2012-11-02,217.51,227.11
2012-11-05,219.0,219.92
2012-11-06,221.16,219.92
2012-11-07,220.16,220.76
2012-11-08,221.32,223.19
2012-11-09,223.44,222.92
2012-11-12,224.04,228.17
2012-11-13,222.69,228.17
2012-11-14,223.98,227.49
2012-11-15,224.0,231.06
2012-11-16,222.86,232.61
2012-11-19,222.97,231.58
2012-11-20,222.08,231.58
2012-11-21,219.81,224.88
2012-11-22,219.66,228.17
2012-11-23,216.44,225.64
2012-11-26,217.28,231.76
2012-11-27,217.39,231.76
2012-11-28,216.08,237.6
2012-11-29,218.06,231.43
2012-11-30,214.95,231.76
2012-12-03,216.41,224.21
2012-12-04,215.89,224.21
2012-12-05,215.7,223.29
2012-12-06,216.32,223.17
2012-12-07,216.86,224.13
2012-12-10,220.04,224.47
2012-12-11,219.27,224.47
2012-12-12,217.15,227.94
2012-12-13,216.51,230.29
2012-12-14,216.79,230.93
2012-12-17,216.93,232.16
2012-12-18,218.23,232.16
2012-12-19,218.85,232.23
2012-12-20,215.61,232.56
2012-12-21,216.01,229.89
2012-12-24,217.43,234.88
2012-12-25,219.54,234.88
2012-12-26,219.54,235.04
2012-12-27,219.54,235.04
2012-12-28,219.68,233.78
2012-12-31,220.58,241.1
2013-01-01,221.54,241.1
2013-01-02,221.54,243.13
2013-01-03,219.96,243.05
2013-01-04,222.17,242.47
2013-01-07,223.6,249.98
2013-01-08,223.61,249.98
2013-01-09,223.67,249.26
2013-01-10,222.63,247.7
2013-01-11,222.37,243.84
2013-01-14,223.41,241.74
2013-01-15,222.68,241.74
2013-01-16,221.15,242.51
2013-01-17,222.18,244.49
2013-01-18,219.61,243.1
2013-01-21,219.71,233.99
2013-01-22,219.58,233.99
2013-01-23,221.01,236.15
2013-01-24,220.98,231.92
2013-01-25,220.92,232.55
2013-01-28,221.17,224.27
2013-01-29,221.96,224.27
2013-01-30,221.4,223.62
2013-01-31,218.65,225.81
2013-02-01,215.7,223.06
2013-02-04,214.28,223.67
2013-02-05,216.37,223.67
2013-02-06,215.95,221.73
2013-02-07,217.67,224.67
2013-02-08,217.3,222.42
2013-02-11,218.5,218.92
2013-02-12,217.85,218.92
2013-02-13,216.76,222.59
2013-02-14,214.47,219.14
2013-02-15,219.49,221.41
2013-02-18,219.42,226.39
2013-02-19,218.67,226.39
2013-02-20,217.84,220.49
2013-02-21,217.88,216.64
2013-02-22,221.8,217.84
2013-02-25,221.86,217.67
2013-02-26,220.64,217.67
2013-02-27,225.53,215.26
2013-02-28,225.66,217.9
2013-03-01,225.3,214.77
2013-03-04,227.1,216.24
2013-03-05,228.12,218.88
2013-03-06,229.3,220.32
2013-03-07,229.04,223.09
2013-03-08,230.21,225.82
2013-03-11,227.38,221.19
2013-03-12,233.49,221.29
2013-03-13,233.39,223.71
2013-03-14,235.46,225.45
2013-03-15,235.99,223.7
2013-03-18,233.16,223.11
2013-03-19,237.58,221.59
2013-03-20,235.78,220.11
2013-03-21,235.59,219.26
2013-03-22,236.58,220.44
2013-03-25,237.3,222.91
2013-03-26,236.92,222.38
2013-03-27,236.76,220.42
2013-03-28,238.19,218.86
2013-03-29,237.74,219.43
2013-04-01,237.74,221.79
2013-04-02,237.74,220.81
