Date,CHF,YTD
2017-07-20,0.95326,0.98568
2017-07-21,0.96117,0.9881
2017-07-24,0.94924,0.98702
2017-07-25,0.94609,0.98602
2017-07-26,0.94604,0.98698
2017-07-27,0.95775,0.98845
2017-07-28,0.96049,0.99427
2017-07-31,0.96828,0.98215
2017-08-01,0.96862,0.9739
2017-08-02,0.96631,0.96802
2017-08-03,0.96872,0.96578
2017-08-04,0.96973,0.9683
2017-08-07,0.96849,0.97288
2017-08-08,0.97313,0.97275
2017-08-09,0.97156,0.9816
2017-08-10,0.96266,0.98384
2017-08-11,0.96667,0.97666
2017-08-14,0.96218,0.97364
2017-08-15,0.96821,0.9758
2017-08-16,0.97216,0.97433
2017-08-17,0.97404,0.96051
2017-08-18,0.967,0.96337
2017-08-21,0.96141,0.95866
2017-08-22,0.96607,0.95815
2017-08-23,0.96542,0.96285
2017-08-24,0.96551,0.96093
2017-08-25,0.96349,0.96654
2017-08-28,0.9646,0.9659
2017-08-29,0.95505,0.96838
2017-08-30,0.94505,0.97914
2017-08-31,0.95854,0.98057
2017-09-01,0.96795,0.98428
2017-09-04,0.95982,0.98493
2017-09-05,0.9575,0.97909
2017-09-06,0.95938,0.97929
2017-09-07,0.95541,0.97885
2017-09-08,0.9533,0.96921
2017-09-11,0.94569,0.96645
2017-09-12,0.95057,0.97346
2017-09-13,0.95902,0.97408
2017-09-14,0.95968,0.97137
2017-09-15,0.96727,0.97566
2017-09-18,0.95963,0.97219
2017-09-19,0.95949,0.97461
2017-09-20,0.9635,0.98119
2017-09-21,0.96044,0.97845
2017-09-22,0.97312,0.97605
2017-09-25,0.96882,0.96699
2017-09-26,0.9743,0.97084
2017-09-27,0.97158,0.9683
2017-09-28,0.9753,0.9697
2017-09-29,0.973,0.97024
2017-10-02,0.97044,0.96925
2017-10-03,0.97062,0.97446
2017-10-04,0.97413,0.9717
2017-10-05,0.97192,0.98101
2017-10-06,0.97701,0.97752
2017-10-09,0.98001,0.97827
2017-10-10,0.9788,0.98259
2017-10-11,0.97669,0.98208
2017-10-12,0.97413,0.98727
2017-10-13,0.97436,0.98966
2017-10-16,0.97655,0.98786
2017-10-17,0.97551,0.98973
2017-10-18,0.97831,0.9889
2017-10-19,0.98315,0.99027
2017-10-20,0.97524,0.98861
2017-10-23,0.9813,0.98834
2017-10-24,0.98646,0.9944
2017-10-25,0.98742,0.99357
2017-10-26,0.99194,0.99779
2017-10-27,0.99362,0.99204
2017-10-30,1.0023,0.99186
2017-10-31,0.99922,0.99387
2017-11-01,0.99863,0.98849
2017-11-02,1.0024,0.98168
2017-11-03,1.0002,0.97224
2017-11-06,0.99811,0.97496
2017-11-07,1.0003,0.97124
2017-11-08,0.99957,0.97532
2017-11-09,0.99922,0.97645
2017-11-10,0.99647,0.97922
2017-11-13,0.99459,0.98779
2017-11-14,0.99442,0.98423
2017-11-15,0.99132,0.99647
2017-11-16,0.98606,0.99935
2017-11-17,0.99278,1.0034
2017-11-20,0.99161,1.0019
2017-11-21,0.99109,1.0077
2017-11-22,0.99343,1.009
2017-11-23,0.98808,1.0106
2017-11-24,0.98017,1.0122
2017-11-27,0.98089,1.017
2017-11-28,0.98042,1.0136
2017-11-29,0.9825,1.0154
2017-11-30,0.98622,1.0166
2017-12-01,0.98734,1.0158
2017-12-04,0.98368,1.0129
2017-12-05,0.98314,1.0102
2017-12-06,0.98531,1.0089
2017-12-07,0.98824,1.0092
2017-12-08,0.9927,1.0097
2017-12-11,0.99676,1.0085
2017-12-12,0.99008,1.0187
2017-12-13,0.99193,1.0166
2017-12-14,0.99242,1.0124
2017-12-15,0.98658,1.0097
2017-12-18,0.9884,1.0301
2017-12-19,0.98788,1.0299
2017-12-20,0.98478,1.0275
2017-12-21,0.98793,1.0312
2017-12-22,0.9887,1.0257
2017-12-25,0.99004,1.0251
2017-12-26,0.99004,1.0254
2017-12-27,0.99004,1.0254
2017-12-28,0.98966,1.0296
2017-12-29,0.98073,1.0301
2018-01-01,0.97574,1.025
2018-01-02,0.97574,1.0188
2018-01-03,0.97124,1.0235
2018-01-04,0.97613,1.0305
2018-01-05,0.97497,1.0259
2018-01-08,0.97609,1.0193
2018-01-09,0.97795,1.0128
2018-01-10,0.98282,1.0195
2018-01-11,0.97774,1.0161
2018-01-12,0.97662,1.0208
2018-01-15,0.97116,1.0059
2018-01-16,0.96107,1.0063
2018-01-17,0.96443,1.0109
2018-01-18,0.96484,1.0026
2018-01-19,0.9602,1.0039
2018-01-22,0.95945,1.0057
2018-01-23,0.96119,1.0089
2018-01-24,0.96163,1.0011
2018-01-25,0.95005,0.99907
2018-01-26,0.9414,0.99898
2018-01-29,0.93535,0.99935
2018-01-30,0.93408,1.0007
2018-01-31,0.93302,1.0037
2018-02-01,0.93369,0.99191
2018-02-02,0.93129,0.98981
2018-02-05,0.92827,0.98908
2018-02-06,0.9324,0.99572
2018-02-07,0.93852,0.99608
2018-02-08,0.941,0.99841
2018-02-09,0.94311,0.99737
2018-02-12,0.93702,0.99813
2018-02-13,0.93802,1.0038
2018-02-14,0.93424,1.0041
2018-02-15,0.93286,1.0034
2018-02-16,0.92412,1.0092
2018-02-19,0.92434,0.99953
2018-02-20,0.92772,0.99878
2018-02-21,0.93493,1.0032
2018-02-22,0.93819,1.0097
2018-02-23,0.93744,1.0123
2018-02-26,0.93544,1.0085
2018-02-27,0.93588,1.0038
2018-02-28,0.93805,1.0073
2018-03-01,0.94318,1.0048
2018-03-02,0.94643,1.0108
2018-03-05,0.93502,1.013
2018-03-06,0.93841,1.0104
2018-03-07,0.93675,1.0096
2018-03-08,0.94008,1.0146
