Date,DKK,YTD
2005-06-24,6.172999999999999,6.1498
2005-06-27,6.1645,6.1313
2005-06-28,6.1239,6.1229
2005-06-29,6.1591,6.0879
2005-06-30,6.1798,6.1077
2005-07-01,6.1623,6.1148
2005-07-04,6.167000000000002,6.1091
2005-07-05,6.2657,6.1199
2005-07-06,6.2718,6.0520000000000005
2005-07-07,6.2565,6.042000000000002
2005-07-08,6.2341,6.0169
2005-07-11,6.2623,6.0207
2005-07-12,6.2103,6.0091
2005-07-13,6.1295,5.9977
2005-07-14,6.1236,6.0102
2005-07-15,6.181,6.0056
2005-07-18,6.1787,6.0086
2005-07-19,6.1891,6.0188
2005-07-20,6.2365,5.9907
2005-07-21,6.1865,6.0043
2005-07-22,6.1244,6.0484
2005-07-25,6.1447,6.0624
2005-07-26,6.1835,6.0995
2005-07-27,6.2237,6.1138
2005-07-28,6.2232,6.1105
2005-07-29,6.1661,6.1782
2005-08-01,6.1681,6.1818
2005-08-02,6.1057,6.1763
2005-08-03,6.1062,6.1685
2005-08-04,6.0619,6.1853
2005-08-05,6.0564,6.2048
2005-08-08,6.0242,6.1746
2005-08-09,6.0319,6.1626
2005-08-10,6.0336,6.0707
2005-08-11,6.0288,6.0547
2005-08-12,6.0146,6.0793
2005-08-15,5.99,6.0688
2005-08-16,6.0303,6.0874
2005-08-17,6.06,6.0289
2005-08-18,6.066,6.0266
2005-08-19,6.1049,6.0303
2005-08-22,6.1193,6.0176
2005-08-23,6.096,6.0504
2005-08-24,6.0967,6.0718
2005-08-25,6.1086,6.1272
2005-08-26,6.0767,6.155
2005-08-29,6.0601,6.1458
2005-08-30,6.0710000000000015,6.1538
2005-08-31,6.122999999999998,6.1723
2005-09-01,6.1143,6.1415
2005-09-02,6.0207,6.1125
2005-09-05,5.9458,6.1103
2005-09-06,5.9467,6.1083
2005-09-07,5.973,6.1609
2005-09-08,5.9894,6.1563
2005-09-09,6.0045,6.1767
2005-09-12,6.0043,6.0995
2005-09-13,6.0547,6.086
2005-09-14,6.0738,6.0779999999999985
2005-09-15,6.0552,6.0787
2005-09-16,6.1,6.0779999999999985
2005-09-19,6.0912,6.1184
2005-09-20,6.1438,6.0920000000000005
2005-09-21,6.1374,6.1307
2005-09-22,6.1015,6.0587
2005-09-23,6.1034,6.0742
2005-09-26,6.157,6.04
2005-09-27,6.2021,6.0441
2005-09-28,6.2159,6.0707
2005-09-29,6.199,6.0316
2005-09-30,6.1864,6.0383
2005-10-03,6.197,5.9969
2005-10-04,6.2539,5.994
2005-10-05,6.2512,6.0473
2005-10-06,6.2463,6.0473
2005-10-07,6.1863,6.0587
2005-10-10,6.1444,6.0502
2005-10-11,6.1734,6.0413
2005-10-12,6.2071,6.0039
2005-10-13,6.2148,6.0419
2005-10-14,6.2292,6.0637
2005-10-17,6.2198,6.0092
2005-10-18,6.2079,5.9919
2005-10-19,6.2522,5.9634
2005-10-20,6.245,5.9464
2005-10-21,6.2435,5.9072
2005-10-24,6.2115,5.8986
2005-10-25,6.2459,5.898
2005-10-26,6.2074,5.812
2005-10-27,6.1863,5.8156
2005-10-28,6.1507,5.8121
2005-10-31,6.1471,5.8486
2005-11-01,6.2067,5.8354
2005-11-02,6.2147,5.8304
2005-11-03,6.2237,5.8504
2005-11-04,6.1988,5.8277
2005-11-07,6.2549,5.7737
2005-11-08,6.3126,5.782
2005-11-09,6.3565,5.7541
2005-11-10,6.3565,5.756
2005-11-11,6.3419,5.7263
2005-11-14,6.3758,5.765
2005-11-15,6.3662,5.7516
2005-11-16,6.3917,5.7366
2005-11-17,6.3861,5.7298
2005-11-18,6.377000000000002,5.7062
2005-11-21,6.3844,5.7059
2005-11-22,6.3156,5.7071
2005-11-23,6.376,5.7018
2005-11-24,6.3358,5.6773
2005-11-25,6.3325,5.6523
2005-11-28,6.3419,5.6226
2005-11-29,6.3594,5.6119
2005-11-30,6.3216,5.6078
2005-12-01,6.3333,5.5876
2005-12-02,6.3462,5.5892
2005-12-05,6.3712,5.5807
2005-12-06,6.3331,5.5865
2005-12-07,6.323,5.5294
2005-12-08,6.3615,5.5211
2005-12-09,6.3321,5.5871
2005-12-12,6.3212,5.5853
2005-12-13,6.2463,5.6334
2005-12-14,6.2471,5.6002
2005-12-15,6.1982,5.5816
2005-12-16,6.2103,5.5548
2005-12-19,6.2189,5.5456
2005-12-20,6.2244,5.603
2005-12-21,6.2377,5.5561
2005-12-22,6.2816,5.5501
2005-12-23,6.3093,5.5552
2005-12-26,6.2896,5.5273
2005-12-27,6.2896,5.4945
2005-12-28,6.2947,5.5009
2005-12-29,6.2613,5.457999999999998
2005-12-30,6.3076,5.4645
2006-01-02,6.3241,5.4676
2006-01-03,6.3082,5.4613
2006-01-04,6.2839,5.5061
2006-01-05,6.1755,5.5631
2006-01-06,6.1722,5.6258
2006-01-09,6.1692,5.6436
2006-01-10,6.1762,5.6363
2006-01-11,6.1824,5.6783
2006-01-12,6.1692,5.6606
2006-01-13,6.1589,5.6629
2006-01-16,6.1959,5.622999999999998
2006-01-17,6.1603,5.6831
2006-01-18,6.1787,5.6865
2006-01-19,6.1533,5.697
2006-01-20,6.1811,5.6866
2006-01-23,6.1836,5.7527
2006-01-24,6.0779999999999985,5.7407
2006-01-25,6.0795,5.6965
2006-01-26,6.07,5.7139
2006-01-27,6.0904,5.723
2006-01-30,6.1313,5.7135
2006-01-31,6.1777,5.7092
2006-02-01,6.1593,5.709
2006-02-02,6.1732,5.7115
2006-02-03,6.1871,5.6976
2006-02-06,6.189,5.7256
2006-02-07,6.2321,5.7443
2006-02-08,6.2369,5.7955
2006-02-09,6.2493,5.83
2006-02-10,6.2356,5.8312
2006-02-13,6.2363,5.8245
2006-02-14,6.2794,5.7893
2006-02-15,6.2741,5.7406
2006-02-16,6.2713,5.7194
2006-02-17,6.2964,5.7077
2006-02-20,6.2929,5.7078
2006-02-21,6.2544,5.7087
2006-02-22,6.2678,5.702000000000001
2006-02-23,6.2838,5.6418
2006-02-24,6.2399,5.6363
2006-02-27,6.2714,5.6118
2006-02-28,6.2941,5.6527
2006-03-01,6.2829,5.6144
2006-03-02,6.2409,5.6311
2006-03-03,6.2581,5.6815
2006-03-06,6.2078,5.6631
2006-03-07,6.2097,5.6758
2006-03-08,6.2619,5.6402
2006-03-09,6.2604,5.6204
2006-03-10,6.2581,5.5793
2006-03-13,6.259,5.5529
2006-03-14,6.2573,5.5502
2006-03-15,6.2445,5.5689
2006-03-16,6.2047,5.5648
2006-03-17,6.1825,5.5688
2006-03-20,6.1236,5.5669
2006-03-21,6.1295,5.6087
2006-03-22,6.1453,5.6425
2006-03-23,6.1825,5.6531
2006-03-24,6.1895,5.7081
2006-03-27,6.2336,5.7385
2006-03-28,6.2052,5.7385
2006-03-29,6.1748,5.7385
2006-03-30,6.2119,5.763
2006-03-31,6.1688,5.7555
2006-04-03,6.1652,5.7463
2006-04-04,6.1861,5.7491
2006-04-05,6.1085,5.783
2006-04-06,6.0862,5.8158
2006-04-07,6.0616,5.7932
2006-04-10,6.127999999999999,5.7644
2006-04-11,6.1674,5.8108
2006-04-12,6.165,5.7429
2006-04-13,6.1546,5.7375
2006-04-14,6.1703,5.7654
2006-04-17,6.1703,5.8126
2006-04-18,6.1703,5.792000000000002
2006-04-19,6.0905,5.7481
2006-04-20,6.0432,5.7348
2006-04-21,6.0429,5.7106
2006-04-24,6.0589,5.7049
2006-04-25,6.0338,5.6968
2006-04-26,6.0048,5.745
2006-04-27,6.0041,5.7383
2006-04-28,6.0095,5.7641
2006-05-01,5.9510000000000005,5.7706
2006-05-02,5.9510000000000005,5.7467
2006-05-03,5.8981,5.7882
2006-05-04,5.908,5.7905
2006-05-05,5.9221,5.7469
2006-05-08,5.8772,5.7472
2006-05-09,5.8461,5.7491
2006-05-10,5.8734,5.8026
2006-05-11,5.836,5.7896
2006-05-12,5.8643,5.7781
2006-05-15,5.7731,5.8279
2006-05-16,5.8119,5.8905
2006-05-17,5.8171,5.8992
2006-05-18,5.7875,5.8903
2006-05-19,5.8362,5.8995
2006-05-22,5.8395,5.89
2006-05-23,5.8463,5.907
2006-05-24,5.806,5.9365
2006-05-25,5.8021,5.9035
2006-05-26,5.847,5.9271
2006-05-29,5.8279,5.9441
2006-05-30,5.8454,5.9305
2006-05-31,5.8083,5.9675
2006-06-01,5.7956,6.0354
2006-06-02,5.856,6.0847
2006-06-05,5.8201,6.0674
2006-06-06,5.756,6.0541
2006-06-07,5.8062,6.0622
2006-06-08,5.8321,6.0584
2006-06-09,5.8568,6.0407
2006-06-12,5.8902,6.0836
2006-06-13,5.9301,6.0878
2006-06-14,5.9298,6.1691
2006-06-15,5.9337,6.1443
2006-06-16,5.9117,6.1677
2006-06-19,5.892,6.1435
2006-06-20,5.9207,6.1141
2006-06-21,5.9421,6.0979
2006-06-22,5.9004,6.1585
2006-06-23,5.9258,6.1489
2006-06-26,5.9642,6.172999999999999
2006-06-27,5.936,6.1645
2006-06-28,5.934,6.1239
2006-06-29,5.9325,6.1591
2006-06-30,5.9528,6.1798
2006-07-03,5.8674,6.1623
2006-07-04,5.8324,6.167000000000002
2006-07-05,5.8326,6.2657
2006-07-06,5.831,6.2718
2006-07-07,5.8576,6.2565
2006-07-10,5.8375,6.2341
2006-07-11,5.8494,6.2623
2006-07-12,5.8569,6.2103
2006-07-13,5.8634,6.1295
2006-07-14,5.8775,6.1236
2006-07-17,5.8892,6.181
2006-07-18,5.9475,6.1787
2006-07-19,5.9531,6.1891
2006-07-20,5.9774,6.2365
2006-07-21,5.9006,6.1865
2006-07-24,5.8833,6.1244
2006-07-25,5.9055,6.1447
2006-07-26,5.9047,6.1835
2006-07-27,5.9275,6.2237
2006-07-28,5.8581,6.2232
2006-07-31,5.8922,6.1661
2006-08-01,5.8446,6.1681
2006-08-02,5.8484,6.1057
2006-08-03,5.8299,6.1062
2006-08-04,5.8376,6.0619
2006-08-07,5.8329,6.0564
2006-08-08,5.8065,6.0242
2006-08-09,5.8115,6.0319
2006-08-10,5.7928,6.0336
2006-08-11,5.8028,6.0288
2006-08-14,5.8401,6.0146
2006-08-15,5.8663,5.99
2006-08-16,5.8631,6.0303
2006-08-17,5.8319,6.06
2006-08-18,5.7936,6.066
2006-08-21,5.8283,6.1049
2006-08-22,5.7754,6.1193
2006-08-23,5.8234,6.096
2006-08-24,5.8238,6.0967
2006-08-25,5.8146,6.1086
2006-08-28,5.8461,6.0767
2006-08-29,5.8285,6.0601
2006-08-30,5.8252,6.0710000000000015
2006-08-31,5.8197,6.122999999999998
2006-09-01,5.8045,6.1143
2006-09-04,5.8203,6.0207
2006-09-05,5.805,5.9458
2006-09-06,5.8235,5.9467
2006-09-07,5.8316,5.973
2006-09-08,5.8603,5.9894
2006-09-11,5.8686,6.0045
2006-09-12,5.8689,6.0043
2006-09-13,5.8703,6.0547
2006-09-14,5.8844,6.0738
2006-09-15,5.8636,6.0552
2006-09-18,5.8861,6.1
2006-09-19,5.8908,6.0912
2006-09-20,5.8964,6.1438
2006-09-21,5.8855,6.1374
2006-09-22,5.8592,6.1015
2006-09-25,5.8206,6.1034
2006-09-26,5.8423,6.157
2006-09-27,5.8756,6.2021
2006-09-28,5.881,6.2159
2006-09-29,5.8679999999999986,6.199
2006-10-02,5.8907,6.1864
2006-10-03,5.8788,6.197
2006-10-04,5.8542,6.2539
2006-10-05,5.8787,6.2512
2006-10-06,5.8616,6.2463
2006-10-09,5.8875,6.1863
2006-10-10,5.9165,6.1444
2006-10-11,5.9464,6.1734
2006-10-12,5.944,6.2071
2006-10-13,5.9498,6.2148
2006-10-16,5.94,6.2292
2006-10-17,5.9573,6.2198
2006-10-18,5.9531,6.2079
2006-10-19,5.9444,6.2522
2006-10-20,5.9352,6.245
2006-10-23,5.9084,6.2435
2006-10-24,5.938,6.2115
2006-10-25,5.9447,6.2459
2006-10-26,5.9262,6.2074
2006-10-27,5.8916,6.1863
2006-10-30,5.8777,6.1507
2006-10-31,5.8617,6.1471
2006-11-01,5.871,6.2067
2006-11-02,5.8436,6.2147
2006-11-03,5.8387,6.2237
2006-11-06,5.8424,6.1988
2006-11-07,5.8706,6.2549
2006-11-08,5.8474,6.3126
2006-11-09,5.8366,6.3565
2006-11-10,5.8286,6.3565
2006-11-13,5.7973,6.3419
2006-11-14,5.8126,6.3758
2006-11-15,5.8164,6.3662
2006-11-16,5.8311,6.3917
2006-11-17,5.825,6.3861
2006-11-20,5.8386,6.377000000000002
2006-11-21,5.8078,6.3844
2006-11-22,5.8191,6.3156
2006-11-23,5.7857,6.376
2006-11-24,5.7552,6.3358
2006-11-27,5.6998,6.3325
2006-11-28,5.6847,6.3419
2006-11-29,5.6701,6.3594
2006-11-30,5.666,6.3216
2006-12-01,5.6474,6.3333
2006-12-04,5.6284,6.3462
2006-12-05,5.6035,6.3712
2006-12-06,5.5929,6.3331
2006-12-07,5.6171,6.323
2006-12-08,5.6068,6.3615
2006-12-11,5.6162,6.3321
2006-12-12,5.6577,6.3212
2006-12-13,5.6289,6.2463
2006-12-14,5.6188,6.2471
2006-12-15,5.6507,6.1982
2006-12-18,5.6879,6.2103
2006-12-19,5.692,6.2189
2006-12-20,5.6648,6.2244
2006-12-21,5.6449,6.2377
2006-12-22,5.6568,6.2816
2006-12-25,5.6501,6.3093
2006-12-26,5.6501,6.2896
2006-12-27,5.6501,6.2896
2006-12-28,5.6648,6.2947
2006-12-29,5.6610000000000005,6.2613
2007-01-01,5.6614,6.3076
2007-01-02,5.6614,6.3241
2007-01-03,5.6191,6.3082
2007-01-04,5.6346,6.2839
2007-01-05,5.6868,6.1755
2007-01-08,5.6964,6.1722
2007-01-09,5.7302,6.1692
2007-01-10,5.7258,6.1762
2007-01-11,5.7391,6.1824
2007-01-12,5.7410000000000005,6.1692
2007-01-15,5.7806,6.1589
2007-01-16,5.7584,6.1959
2007-01-17,5.7534,6.1603
2007-01-18,5.773,6.1787
2007-01-19,5.7685,6.1533
2007-01-22,5.7524,6.1811
2007-01-23,5.7620000000000005,6.1836
2007-01-24,5.7163,6.0779999999999985
2007-01-25,5.7323,6.0795
2007-01-26,5.7436,6.07
2007-01-29,5.778,6.0904
2007-01-30,5.7697,6.1313
2007-01-31,5.7464,6.1777
2007-02-01,5.7552,6.1593
2007-02-02,5.7257,6.1732
2007-02-05,5.7252,6.1871
2007-02-06,5.767,6.189
2007-02-07,5.7536,6.2321
2007-02-08,5.7384,6.2369
2007-02-09,5.737,6.2493
2007-02-12,5.7301,6.2356
2007-02-13,5.7531,6.2363
2007-02-14,5.7237,6.2794
2007-02-15,5.6974,6.2741
2007-02-16,5.6741,6.2713
2007-02-19,5.6828,6.2964
2007-02-20,5.6773,6.2929
2007-02-21,5.6720000000000015,6.2544
2007-02-22,5.6717,6.2678
2007-02-23,5.6886,6.2838
2007-02-26,5.6763,6.2399
2007-02-27,5.6639,6.2714
2007-02-28,5.6337,6.2941
2007-03-01,5.6413,6.2829
2007-03-02,5.6338,6.2409
2007-03-05,5.6593,6.2581
2007-03-06,5.693,6.2078
2007-03-07,5.6857,6.2097
2007-03-08,5.6703,6.2619
2007-03-09,5.6632,6.2604
2007-03-12,5.6623,6.2581
2007-03-13,5.6626,6.259
2007-03-14,5.6365,6.2573
2007-03-15,5.6517,6.2445
2007-03-16,5.6327,6.2047
2007-03-19,5.5902,6.1825
2007-03-20,5.5988,6.1236
2007-03-21,5.6018,6.1295
2007-03-22,5.6039,6.1453
2007-03-23,5.5802,6.1825
2007-03-26,5.5905,6.1895
2007-03-27,5.6161,6.2336
2007-03-28,5.5821,6.2052
2007-03-29,5.5808,6.1748
2007-03-30,5.5796,6.2119
2007-04-02,5.5945,6.1688
2007-04-03,5.5741,6.1652
2007-04-04,5.5782,6.1861
2007-04-05,5.5827,6.1085
2007-04-06,5.5741,6.0862
2007-04-09,5.5741,6.0616
2007-04-10,5.5741,6.127999999999999
2007-04-11,5.5534,6.1674
2007-04-12,5.5558,6.165
2007-04-13,5.5363,6.1546
2007-04-16,5.5092,6.1703
2007-04-17,5.5015,6.1703
2007-04-18,5.5024,6.1703
2007-04-19,5.4899,6.0905
2007-04-20,5.4795,6.0432
2007-04-23,5.4772,6.0429
2007-04-24,5.4969,6.0589
2007-04-25,5.4868,6.0338
2007-04-26,5.4591,6.0048
2007-04-27,5.4801,6.0041
2007-04-30,5.4607,6.0095
2007-05-01,5.4763,5.9510000000000005
2007-05-02,5.4763,5.9510000000000005
2007-05-03,5.4845,5.8981
2007-05-04,5.474,5.908
2007-05-07,5.4949,5.9221
2007-05-08,5.4731,5.8772
2007-05-09,5.4965,5.8461
2007-05-10,5.5061,5.8734
2007-05-11,5.5088,5.836
2007-05-14,5.5256,5.8643
2007-05-15,5.4995,5.7731
2007-05-16,5.5045,5.8119
2007-05-17,5.4909,5.8171
2007-05-18,5.5146,5.7875
2007-05-21,5.5301,5.8362
2007-05-22,5.544,5.8395
2007-05-23,5.5398,5.8463
2007-05-24,5.5244,5.806
2007-05-25,5.5409,5.8021
2007-05-28,5.5441,5.847
2007-05-29,5.5391,5.8279
2007-05-30,5.5149,5.8454
2007-05-31,5.551,5.8083
2007-06-01,5.5369,5.7956
2007-06-04,5.5441,5.856
2007-06-05,5.5252,5.8201
2007-06-06,5.5039,5.756
2007-06-07,5.5108,5.8062
2007-06-08,5.5283,5.8321
2007-06-11,5.5777,5.8568
2007-06-12,5.5752,5.8902
2007-06-13,5.5812,5.9301
2007-06-14,5.605,5.9298
2007-06-15,5.5969,5.9337
2007-06-18,5.5926,5.9117
2007-06-19,5.5536,5.892
2007-06-20,5.5549,5.9207
2007-06-21,5.5442,5.9421
2007-06-22,5.5561,5.9004
2007-06-25,5.5377,5.9258
2007-06-26,5.529,5.9642
2007-06-27,5.5286,5.936
2007-06-28,5.5382,5.934
2007-06-29,5.5265,5.9325
2007-07-02,5.5107,5.9528
2007-07-03,5.4762,5.8674
2007-07-04,5.4714,5.8324
2007-07-05,5.4645,5.8326
2007-07-06,5.4556,5.831
2007-07-09,5.4732,5.8576
2007-07-10,5.4624,5.8375
2007-07-11,5.4439,5.8494
2007-07-12,5.4094,5.8569
2007-07-13,5.397,5.8634
2007-07-16,5.3995,5.8775
2007-07-17,5.3997,5.8892
2007-07-18,5.4035,5.9475
2007-07-19,5.4004,5.9531
2007-07-20,5.3842,5.9774
2007-07-23,5.3908,5.9006
2007-07-24,5.3837,5.8833
2007-07-25,5.3791,5.9055
2007-07-26,5.4144,5.9047
2007-07-27,5.4229,5.9275
2007-07-30,5.4507,5.8581
2007-07-31,5.4475,5.8922
2007-08-01,5.4285,5.8446
2007-08-02,5.4459,5.8484
2007-08-03,5.4460000000000015,5.8299
2007-08-06,5.4346,5.8376
2007-08-07,5.3862,5.8329
2007-08-08,5.3958,5.8065
2007-08-09,5.3965,5.8115
2007-08-10,5.4216,5.7928
2007-08-13,5.4527,5.8028
2007-08-14,5.4521,5.8401
2007-08-15,5.4758,5.8663
2007-08-16,5.5222,5.8631
2007-08-17,5.5516,5.8319
2007-08-20,5.5306,5.7936
2007-08-21,5.5218,5.8283
2007-08-22,5.5091,5.7754
2007-08-23,5.5151,5.8234
2007-08-24,5.4822,5.8238
2007-08-27,5.466,5.8146
2007-08-28,5.449,5.8461
2007-08-29,5.448,5.8285
2007-08-30,5.4628,5.8252
2007-08-31,5.4719,5.8197
2007-09-03,5.4353,5.8045
2007-09-04,5.464,5.8203
2007-09-05,5.4851,5.805
2007-09-06,5.482,5.8235
2007-09-07,5.4482,5.8316
2007-09-10,5.4371,5.8603
2007-09-11,5.3983,5.8686
2007-09-12,5.3872,5.8689
2007-09-13,5.364,5.8703
2007-09-14,5.3591,5.8844
2007-09-17,5.3743,5.8636
2007-09-18,5.3679,5.8861
2007-09-19,5.372999999999998,5.8908
2007-09-20,5.3315,5.8964
2007-09-21,5.3127,5.8855
2007-09-24,5.3051,5.8592
2007-09-25,5.2818,5.8206
2007-09-26,5.2858,5.8423
2007-09-27,5.2778,5.8756
2007-09-28,5.257999999999999,5.881
2007-10-01,5.2574,5.8679999999999986
2007-10-02,5.2381,5.8907
2007-10-03,5.2627,5.8788
2007-10-04,5.2514,5.8542
2007-10-05,5.2822,5.8787
2007-10-08,5.2715,5.8616
2007-10-09,5.289,5.8875
2007-10-10,5.3089,5.9165
2007-10-11,5.2677,5.9464
2007-10-12,5.2476,5.944
2007-10-15,5.2571,5.9498
2007-10-16,5.2377,5.94
2007-10-17,5.267,5.9573
2007-10-18,5.2492,5.9531
2007-10-19,5.2129,5.9444
2007-10-22,5.2172,5.9352
2007-10-23,5.2625,5.9084
2007-10-24,5.23,5.938
2007-10-25,5.2384,5.9447
2007-10-26,5.2097,5.9262
2007-10-29,5.1828,5.8916
2007-10-30,5.18,5.8777
2007-10-31,5.1743,5.8617
2007-11-01,5.16,5.871
2007-11-02,5.1679,5.8436
2007-11-05,5.1481,5.8387
2007-11-06,5.1452,5.8424
2007-11-07,5.1242,5.8706
2007-11-08,5.0632,5.8474
2007-11-09,5.083,5.8366
2007-11-12,5.0765,5.8286
2007-11-13,5.1118,5.7973
2007-11-14,5.102,5.8126
2007-11-15,5.0692,5.8164
2007-11-16,5.091,5.8311
2007-11-19,5.0872,5.825
2007-11-20,5.0859,5.8386
2007-11-21,5.0405,5.8078
2007-11-22,5.032,5.8191
2007-11-23,5.0272,5.7857
2007-11-26,5.0342,5.7552
2007-11-27,5.0222,5.6998
2007-11-28,5.0132,5.6847
2007-11-29,5.0565,5.6701
2007-11-30,5.06,5.666
2007-12-03,5.0522,5.6474
2007-12-04,5.0843,5.6284
2007-12-05,5.0586,5.6035
2007-12-06,5.0662,5.5929
2007-12-07,5.1248,5.6171
2007-12-10,5.0921,5.6068
2007-12-11,5.0691,5.6162
2007-12-12,5.085,5.6577
2007-12-13,5.084,5.6289
2007-12-14,5.0817,5.6188
2007-12-17,5.1432,5.6507
2007-12-18,5.1847,5.6879
2007-12-19,5.1762,5.692
2007-12-20,5.1869,5.6648
2007-12-21,5.2004,5.6449
2007-12-24,5.1894,5.6568
2007-12-25,5.1821,5.6501
2007-12-26,5.1821,5.6501
2007-12-27,5.1821,5.6501
2007-12-28,5.1370000000000005,5.6648
2007-12-31,5.0753,5.6610000000000005
2008-01-01,5.0664,5.6614
2008-01-02,5.0664,5.6614
2008-01-03,5.0757,5.6191
2008-01-04,5.052,5.6346
2008-01-07,5.0593,5.6868
2008-01-08,5.06,5.6964
2008-01-09,5.0653,5.7302
2008-01-10,5.0736,5.7258
2008-01-11,5.0797,5.7391
2008-01-14,5.0341,5.7410000000000005
2008-01-15,4.9985,5.7806
2008-01-16,5.0014,5.7584
2008-01-17,5.0339,5.7534
2008-01-18,5.0721,5.773
2008-01-21,5.0797,5.7685
2008-01-22,5.1456,5.7524
2008-01-23,5.1406,5.7620000000000005
2008-01-24,5.1125,5.7163
2008-01-25,5.0827,5.7323
2008-01-28,5.0675,5.7436
2008-01-29,5.0509,5.778
2008-01-30,5.0446,5.7697
2008-01-31,5.0321,5.7464
2008-02-01,5.012,5.7552
2008-02-04,5.006,5.7257
2008-02-05,5.0257,5.7252
2008-02-06,5.0748,5.767
2008-02-07,5.0973,5.7536
2008-02-08,5.1152,5.7384
2008-02-11,5.1352,5.737
2008-02-12,5.1257,5.7301
2008-02-13,5.1273,5.7531
2008-02-14,5.1115,5.7237
2008-02-15,5.0965,5.6974
2008-02-18,5.08,5.6741
2008-02-19,5.0939,5.6828
2008-02-20,5.0568,5.6773
2008-02-21,5.0857,5.6720000000000015
2008-02-22,5.0591,5.6717
2008-02-25,5.0209,5.6886
2008-02-26,5.0319,5.6763
2008-02-27,5.0121,5.6639
2008-02-28,4.9552,5.6337
2008-02-29,4.9289999999999985,5.6337
2008-03-03,4.913,5.6338
2008-03-04,4.9007,5.6338
2008-03-05,4.8995,5.6593
2008-03-06,4.9021,5.693
2008-03-07,4.8629,5.6857
2008-03-10,4.8345,5.6632
2008-03-11,4.8615,5.6632
2008-03-12,4.8483,5.6623
2008-03-13,4.8172,5.6626
2008-03-14,4.7876,5.6365
2008-03-17,4.792,5.6327
2008-03-18,4.7301,5.6327
2008-03-19,4.7299,5.5902
2008-03-20,4.7536,5.5988
2008-03-21,4.8368,5.6018
2008-03-24,4.8368,5.5802
2008-03-25,4.8368,5.5802
2008-03-26,4.7914,5.5905
2008-03-27,4.7482,5.6161
2008-03-28,4.7249,5.5821
2008-03-31,4.7207,5.5796
2008-04-01,4.7159,5.5796
2008-04-02,4.7616,5.5945
2008-04-03,4.7707,5.5741
2008-04-04,4.8039,5.5782
2008-04-07,4.7439,5.5741
2008-04-08,4.7532,5.5741
2008-04-09,4.7533,5.5741
2008-04-10,4.7439,5.5741
2008-04-11,4.6997,5.5534
2008-04-14,4.711,5.5363
2008-04-15,4.6999,5.5363
2008-04-16,4.7128,5.5092
2008-04-17,4.6838,5.5015
2008-04-18,4.7008,5.5024
2008-04-21,4.7282,5.4795
2008-04-22,4.6935,5.4795
2008-04-23,4.6839,5.4772
2008-04-24,4.6815,5.4969
2008-04-25,4.7325,5.4868
2008-04-28,4.785,5.4801
2008-04-29,4.775,5.4801
2008-04-30,4.7918,5.4607
2008-05-01,4.8018,5.4763
2008-05-02,4.8018,5.4763
2008-05-05,4.8271,5.474
2008-05-06,4.8269,5.474
2008-05-07,4.806,5.4949
2008-05-08,4.8362,5.4731
2008-05-09,4.8621,5.4965
2008-05-12,4.8269,5.5088
2008-05-13,4.8355,5.5088
2008-05-14,4.8229,5.5256
2008-05-15,4.8336,5.4995
2008-05-16,4.8228,5.5045
2008-05-19,4.8138,5.5146
2008-05-20,4.7899,5.5146
2008-05-21,4.7696,5.5301
2008-05-22,4.7348,5.544
2008-05-23,4.7349,5.5398
2008-05-26,4.739,5.5409
2008-05-27,4.7333,5.5409
2008-05-28,4.7332,5.5441
2008-05-29,4.7648,5.5391
2008-05-30,4.7966,5.5149
2008-06-02,4.8096,5.5369
2008-06-03,4.8058,5.5369
2008-06-04,4.7831,5.5441
2008-06-05,4.8226,5.5252
2008-06-06,4.8428,5.5039
2008-06-09,4.7825,5.5283
2008-06-10,4.7262,5.5283
2008-06-11,4.8047,5.5777
2008-06-12,4.8077,5.5752
2008-06-13,4.8373,5.5812
2008-06-16,4.8622,5.5969
2008-06-17,4.8244,5.5969
2008-06-18,4.819,5.5926
2008-06-19,4.8146,5.5536
2008-06-20,4.8182,5.5549
2008-06-23,4.7777,5.5561
2008-06-24,4.8053,5.5561
2008-06-25,4.7912,5.5377
2008-06-26,4.7813,5.529
2008-06-27,4.7415,5.5286
2008-06-30,4.7358,5.5265
2008-07-01,4.731,5.5265
2008-07-02,4.7274,5.5107
2008-07-03,4.7184,5.4762
2008-07-04,4.6947,5.4714
2008-07-07,4.7585,5.4556
2008-07-08,4.7647,5.4556
2008-07-09,4.754,5.4732
2008-07-10,4.7469,5.4624
2008-07-11,4.7492,5.4439
2008-07-14,4.7116,5.397
2008-07-15,4.708,5.397
2008-07-16,4.6652,5.3995
2008-07-17,4.6945,5.3997
2008-07-18,4.7062,5.4035
2008-07-21,4.7167,5.3842
2008-07-22,4.7051,5.3842
2008-07-23,4.6869,5.3908
2008-07-24,4.7404,5.3837
2008-07-25,4.7596,5.3791
2008-07-28,4.7425,5.4229
2008-07-29,4.7388,5.4229
2008-07-30,4.7512,5.4507
2008-07-31,4.7866,5.4475
2008-08-01,4.7795,5.4285
2008-08-04,4.7899,5.4460000000000015
2008-08-05,4.7928,5.4460000000000015
2008-08-06,4.8173,5.4346
2008-08-07,4.8205,5.3862
2008-08-08,4.8225,5.3958
2008-08-11,4.949,5.4216
2008-08-12,4.9692,5.4216
2008-08-13,5.0042,5.4527
2008-08-14,5.0053,5.4521
2008-08-15,5.0038,5.4758
2008-08-18,5.0639,5.5516
