Date,AUD,YTD
2010-10-15,1.0031,1.0971
2010-10-18,1.0038,1.0908
2010-10-19,1.0137,1.0904
2010-10-20,1.0216,1.0863
2010-10-21,1.0209,1.0768
2010-10-22,1.0137,1.084
2010-10-25,1.0189,1.0823
2010-10-26,1.0054,1.0809
2010-10-27,1.0141,1.0822
2010-10-28,1.0283,1.0891
2010-10-29,1.0217,1.1043
2010-11-01,1.0259,1.1006
2010-11-02,1.0121,1.0996
2010-11-03,1.0002,1.105
2010-11-04,1.0031,1.1154
2010-11-05,0.9868,1.1027
2010-11-08,0.98445,1.1006
2010-11-09,0.98944,1.0924
2010-11-10,0.9843,1.0772
2010-11-11,0.99971,1.0788
2010-11-12,0.99869,1.0729
2010-11-15,1.009,1.0764
2010-11-16,1.0144,1.0774
2010-11-17,1.0192,1.0694
2010-11-18,1.0237,1.0772
2010-11-19,1.0121,1.0715
2010-11-22,1.0167,1.0895
2010-11-23,1.0125,1.1002
2010-11-24,1.0217,1.0831
2010-11-25,1.022,1.0858
2010-11-26,1.0206,1.0764
2010-11-29,1.0371,1.0906
2010-11-30,1.0393,1.1065
2010-12-01,1.0459,1.0951
2010-12-02,1.0381,1.085
2010-12-03,1.0349,1.0777
2010-12-06,1.0198,1.0765
2010-12-07,1.0131,1.079
2010-12-08,1.0042,1.1004
2010-12-09,1.0212,1.0997
2010-12-10,1.0165,1.0985
2010-12-13,1.0117,1.0912
2010-12-14,1.0093,1.0894
2010-12-15,0.99985,1.0972
2010-12-16,1.0057,1.1036
2010-12-17,1.0102,1.1112
2010-12-20,1.0127,1.1291
2010-12-21,1.0065,1.1269
2010-12-22,1.0021,1.1283
2010-12-23,1.0024,1.1387
2010-12-24,0.99885,1.1397
2010-12-27,0.99641,1.1317
2010-12-28,0.99825,1.1317
2010-12-29,0.9881,1.1261
2010-12-30,0.98774,1.1134
2010-12-31,0.98486,1.1184
2011-01-03,0.98309,1.1112
2011-01-04,0.9803,1.1112
2011-01-05,0.99084,1.104
2011-01-06,1.0002,1.0919
2011-01-07,1.0036,1.0925
2011-01-10,1.0076,1.0914
2011-01-11,1.0104,1.0937
2011-01-12,1.0144,1.0733
2011-01-13,1.0096,1.082
2011-01-14,1.0003,1.0801
2011-01-17,1.0134,1.0763
2011-01-18,1.0045,1.0816
2011-01-19,1.0034,1.0795
2011-01-20,0.994,1.0884
2011-01-21,1.0082,1.0945
2011-01-24,1.0107,1.0995
2011-01-25,1.0088,1.1078
2011-01-26,1.0094,1.1049
2011-01-27,1.0032,1.1142
2011-01-28,1.0094,1.1126
2011-01-31,1.003,1.1099
2011-02-01,1.0052,1.1198
2011-02-02,0.99215,1.1319
2011-02-03,0.9908,1.1347
2011-02-04,0.98814,1.1269
2011-02-07,0.98349,1.1357
2011-02-08,0.98539,1.1556
2011-02-09,0.98695,1.1528
2011-02-10,0.98996,1.1431
2011-02-11,0.99669,1.1426
2011-02-14,1.0015,1.126
2011-02-15,0.99926,1.1322
2011-02-16,0.99948,1.1247
2011-02-17,0.99978,1.1158
2011-02-18,0.99543,1.1067
2011-02-21,0.98914,1.1141
2011-02-22,0.98924,1.1222
2011-02-23,0.99766,1.1091
2011-02-24,0.99709,1.11
2011-02-25,0.99339,1.1214
2011-02-28,0.98656,1.1258
2011-03-01,0.98316,1.1231
2011-03-02,0.9817,1.1168
2011-03-03,0.98624,1.1067
2011-03-04,0.9826,1.1081
2011-03-07,0.98811,1.1084
2011-03-08,0.98396,1.1076
2011-03-09,0.99137,1.0957
2011-03-10,0.98787,1.1019
2011-03-11,0.99747,1.0915
2011-03-14,0.99964,1.0922
2011-03-15,0.99269,1.0891
2011-03-16,1.0159,1.0961
2011-03-17,1.0082,1.0934
2011-03-18,1.0151,1.083
2011-03-21,1.0078,1.085
2011-03-22,0.99436,1.087
2011-03-23,0.9879,1.0998
2011-03-24,0.9908,1.0905
2011-03-25,0.98301,1.0987
2011-03-28,0.97818,1.0946
2011-03-29,0.97477,1.1067
2011-03-30,0.97817,1.0938
2011-03-31,0.97005,1.0866
2011-04-01,0.96685,1.0936
2011-04-04,0.96521,1.0904
2011-04-05,0.96362,1.0904
2011-04-06,0.96922,1.0904
2011-04-07,0.96266,1.084
2011-04-08,0.95316,1.0802
2011-04-11,0.95042,1.0826
2011-04-12,0.94915,1.0743
2011-04-13,0.95252,1.0773
2011-04-14,0.95315,1.0783
2011-04-15,0.9525,1.0711
2011-04-18,0.95017,1.0715
2011-04-19,0.95096,1.0727
2011-04-20,0.95245,1.0888
2011-04-21,0.93772,1.0736
2011-04-22,0.92992,1.0758
2011-04-25,0.92992,1.0788
2011-04-26,0.92992,1.0866
2011-04-27,0.92981,1.0762
2011-04-28,0.92467,1.0831
2011-04-29,0.91835,1.0829
2011-05-02,0.91252,1.0766
2011-05-03,0.91346,1.0734
2011-05-04,0.92043,1.0794
2011-05-05,0.92239,1.092
2011-05-06,0.93715,1.1026
2011-05-09,0.93656,1.1059
2011-05-10,0.92999,1.1255
2011-05-11,0.92596,1.1035
2011-05-12,0.92324,1.1183
2011-05-13,0.94192,1.1149
2011-05-16,0.9362,1.1127
2011-05-17,0.94683,1.1219
2011-05-18,0.9451,1.1372
2011-05-19,0.94475,1.1408
2011-05-20,0.93845,1.1798
2011-05-23,0.93868,1.2097
2011-05-24,0.95093,1.2111
2011-05-25,0.94599,1.2078
2011-05-26,0.95238,1.231
2011-05-27,0.94459,1.2007
2011-05-30,0.93558,1.193
2011-05-31,0.9354,1.1736
2011-06-01,0.93876,1.1844
2011-06-02,0.93073,1.2007
2011-06-03,0.93797,1.1983
2011-06-06,0.93816,1.1794
2011-06-07,0.93156,1.1909999999999998
2011-06-08,0.93482,1.2214
2011-06-09,0.94304,1.2208
2011-06-10,0.94368,1.2053
2011-06-13,0.94187,1.188
2011-06-14,0.94636,1.1793
2011-06-15,0.93944,1.1608
2011-06-16,0.93668,1.1667
2011-06-17,0.95287,1.1616
2011-06-20,0.94184,1.1551
2011-06-21,0.95033,1.1517
2011-06-22,0.94399,1.1324
2011-06-23,0.94374,1.1431
2011-06-24,0.95159,1.146
2011-06-27,0.94747,1.1563
2011-06-28,0.95776,1.1566
2011-06-29,0.95575,1.1443
2011-06-30,0.94177,1.1682
2011-07-01,0.93302,1.1737
2011-07-04,0.93339,1.1967
2011-07-05,0.93248,1.1846
2011-07-06,0.93534,1.1903
2011-07-07,0.93728,1.1756
2011-07-08,0.93178,1.1794
2011-07-11,0.92901,1.143
2011-07-12,0.93682,1.1436
2011-07-13,0.9434,1.1452
2011-07-14,0.93711,1.1406
2011-07-15,0.92959,1.134
2011-07-18,0.93765,1.1307
2011-07-19,0.94247,1.1394
2011-07-20,0.93736,1.1533
2011-07-21,0.93039,1.1459
2011-07-22,0.93137,1.1303
2011-07-25,0.9196,1.1265
2011-07-26,0.92135,1.1186
2011-07-27,0.91224,1.1155
2011-07-28,0.90593,1.105
2011-07-29,0.9068,1.1175
2011-08-01,0.91515,1.1095
2011-08-02,0.90468,1.1104
2011-08-03,0.92272,1.0975
2011-08-04,0.93077,1.0974
2011-08-05,0.94638,1.0953
2011-08-08,0.95641,1.0944
2011-08-09,0.9652,1.0896
2011-08-10,0.98058,1.0883
2011-08-11,0.96687,1.1017
2011-08-12,0.98105,1.1064
2011-08-15,0.96702,1.1197
2011-08-16,0.96093,1.1157
2011-08-17,0.96031,1.1216
2011-08-18,0.94543,1.1082
2011-08-19,0.9572,1.108
2011-08-22,0.95815,1.1108
2011-08-23,0.95615,1.1261
2011-08-24,0.95222,1.1163
2011-08-25,0.95386,1.134
2011-08-26,0.95327,1.1376
2011-08-29,0.95313,1.128
2011-08-30,0.94202,1.1266
2011-08-31,0.93987,1.115
2011-09-01,0.93626,1.1281
2011-09-02,0.93448,1.1048
2011-09-05,0.93497,1.0999
2011-09-06,0.94655,1.0982
2011-09-07,0.9473,1.0899
2011-09-08,0.94201,1.0971
2011-09-09,0.94076,1.0904
2011-09-12,0.94992,1.0814
2011-09-13,0.96844,1.0797
2011-09-14,0.96841,1.0727
2011-09-15,0.97611,1.0707
2011-09-16,0.97253,1.0673
2011-09-19,0.96701,1.0673
2011-09-20,0.97691,1.0632
2011-09-21,0.97243,1.0575
2011-09-22,0.97961,1.0558
2011-09-23,1.0181,1.0463
2011-09-26,1.0304,1.0552
2011-09-27,1.0218,1.0473
2011-09-28,1.0082,1.0407
2011-09-29,1.0106,1.041
2011-09-30,1.0183,1.0285
2011-10-03,1.0275,1.0309
2011-10-04,1.0383,1.0283
2011-10-05,1.0609,1.0327
2011-10-06,1.0432,1.0405
2011-10-07,1.0344,1.0263
2011-10-10,1.0217,1.0116
2011-10-11,1.0064,1.0272
2011-10-12,1.0057,1.0156
2011-10-13,0.9886,1.0176
2011-10-14,0.98609,1.0122
2011-10-17,0.97537,1.0031
2011-10-18,0.97314,1.0038
2011-10-19,0.98633,1.0137
2011-10-20,0.96919,1.0216
2011-10-21,0.97407,1.0209
2011-10-24,0.97123,1.0137
2011-10-25,0.96132,1.0189
2011-10-26,0.95452,1.0054
2011-10-27,0.96381,1.0141
2011-10-28,0.93945,1.0283
2011-10-31,0.93715,1.0217
2011-11-01,0.94458,1.0259
2011-11-02,0.97138,1.0121
2011-11-03,0.96336,1.0002
2011-11-04,0.95949,1.0031
2011-11-07,0.96421,0.9868
2011-11-08,0.96754,0.98445
2011-11-09,0.96744,0.98944
2011-11-10,0.97777,0.9843
2011-11-11,0.98333,0.99971
2011-11-14,0.98374,0.99869
2011-11-15,0.97745,1.009
2011-11-16,0.98662,1.0144
2011-11-17,0.98806,1.0192
2011-11-18,0.99429,1.0237
2011-11-21,0.99286,1.0121
2011-11-22,1.0116,1.0167
2011-11-23,1.0135,1.0125
2011-11-24,1.028,1.0217
2011-11-25,1.0242,1.022
2011-11-28,1.0329,1.0206
2011-11-29,1.0065,1.0371
2011-11-30,0.9997,1.0393
2011-12-01,0.98114,1.0459
2011-12-02,0.97702,1.0381
2011-12-05,0.97217,1.0349
2011-12-06,0.97247,1.0198
2011-12-07,0.9776,1.0131
2011-12-08,0.97503,1.0042
2011-12-09,0.97025,1.0212
2011-12-12,0.98468,1.0165
2011-12-13,0.98891,1.0117
2011-12-14,0.98748,1.0093
2011-12-15,1.0023,0.99985
2011-12-16,1.0065,1.0057
2011-12-19,0.99969,1.0102
2011-12-20,1.0036,1.0127
2011-12-21,1.0006,1.0065
2011-12-22,0.9915,1.0021
2011-12-23,0.98705,1.0024
2011-12-26,0.9843,0.99885
2011-12-27,0.9843,0.99641
2011-12-28,0.98416,0.99825
2011-12-29,0.9805,0.9881
2011-12-30,0.99302,0.98774
2012-01-02,0.98331,0.98486
2012-01-03,0.97889,0.98309
2012-01-04,0.9678,0.9803
2012-01-05,0.96942,0.99084
2012-01-06,0.97343,1.0002
2012-01-09,0.97621,1.0036
2012-01-10,0.97957,1.0076
2012-01-11,0.96651,1.0104
2012-01-12,0.97193,1.0144
2012-01-13,0.966,1.0096
2012-01-16,0.96813,1.0003
2012-01-17,0.97001,1.0134
2012-01-18,0.96005,1.0045
2012-01-19,0.96205,1.0034
2012-01-20,0.95972,0.994
2012-01-23,0.95946,1.0082
2012-01-24,0.94738,1.0107
2012-01-25,0.95586,1.0088
2012-01-26,0.95557,1.0094
2012-01-27,0.93769,1.0032
2012-01-30,0.93769,1.0094
2012-01-31,0.9479,1.003
2012-02-01,0.93852,1.0052
2012-02-02,0.9345,0.99215
2012-02-03,0.93524,0.9908
2012-02-06,0.93549,0.98814
2012-02-07,0.93483,0.98349
2012-02-08,0.9274,0.98539
2012-02-09,0.92293,0.98695
2012-02-10,0.92527,0.98996
2012-02-13,0.93874,0.99669
2012-02-14,0.92998,1.0015
2012-02-15,0.93386,0.99926
2012-02-16,0.93148,0.99948
2012-02-17,0.9373,0.99978
2012-02-20,0.9294,0.99543
2012-02-21,0.92741,0.98914
2012-02-22,0.9367,0.98924
2012-02-23,0.94036,0.99766
2012-02-24,0.93459,0.99709
2012-02-27,0.93319,0.99339
2012-02-28,0.93606,0.98656
2012-02-29,0.92805,0.98656
2012-03-01,0.92345,0.98316
2012-03-02,0.92796,0.9817
2012-03-05,0.9279,0.9826
2012-03-06,0.93449,0.9826
2012-03-07,0.94412,0.98811
2012-03-08,0.94688,0.98396
2012-03-09,0.93951,0.99137
2012-03-12,0.94117,0.99747
2012-03-13,0.95266,0.99747
2012-03-14,0.95305,0.99964
2012-03-15,0.95498,0.99269
2012-03-16,0.95137,1.0159
2012-03-19,0.94549,1.0151
2012-03-20,0.94692,1.0151
2012-03-21,0.95363,1.0078
2012-03-22,0.95607,0.99436
2012-03-23,0.96423,0.9879
2012-03-26,0.96247,0.98301
2012-03-27,0.95142,0.98301
2012-03-28,0.9511,0.97818
2012-03-29,0.96154,0.97477
2012-03-30,0.9667,0.97817
2012-04-02,0.96107,0.96685
2012-04-03,0.96411,0.96685
2012-04-04,0.96493,0.96521
2012-04-05,0.97284,0.96362
2012-04-06,0.9726,0.96922
2012-04-09,0.9726,0.95316
2012-04-10,0.9726,0.95316
2012-04-11,0.97156,0.95042
2012-04-12,0.97045,0.94915
2012-04-13,0.96138,0.95252
2012-04-16,0.96136,0.9525
2012-04-17,0.96668,0.9525
2012-04-18,0.96436,0.95017
2012-04-19,0.96448,0.95096
2012-04-20,0.96683,0.95245
2012-04-23,0.96559,0.92992
2012-04-24,0.97243,0.92992
2012-04-25,0.97067,0.92992
2012-04-26,0.96706,0.92992
2012-04-27,0.96375,0.92981
2012-04-30,0.95842,0.91835
2012-05-01,0.95989,0.91835
2012-05-02,0.95989,0.91252
2012-05-03,0.96855,0.91346
2012-05-04,0.97249,0.92043
2012-05-07,0.977,0.93715
2012-05-08,0.98151,0.93715
2012-05-09,0.98503,0.93656
2012-05-10,0.99506,0.92999
2012-05-11,0.98766,0.92596
2012-05-14,0.99482,0.94192
2012-05-15,1.0014,0.94192
2012-05-16,0.99945,0.9362
2012-05-17,1.0059,0.94683
2012-05-18,1.0089,0.9451
2012-05-21,1.0124,0.93845
2012-05-22,1.0172,0.93845
2012-05-23,1.0111,0.93868
2012-05-24,1.0251,0.95093
2012-05-25,1.0227,0.94599
2012-05-28,1.0214,0.94459
2012-05-29,1.0138,0.94459
2012-05-30,1.0171,0.93558
2012-05-31,1.0234,0.9354
2012-06-01,1.0268,0.93876
2012-06-04,1.0365,0.93797
2012-06-05,1.0289,0.93797
2012-06-06,1.0268,0.93816
2012-06-07,1.0141,0.93156
2012-06-08,1.0014,0.93482
2012-06-11,1.0158,0.94368
2012-06-12,1.0046,0.94368
2012-06-13,1.0087,0.94187
2012-06-14,1.0025,0.94636
2012-06-15,1.006,0.93944
2012-06-18,0.99746,0.95287
2012-06-19,0.99215,0.95287
2012-06-20,0.98391,0.94184
2012-06-21,0.98048,0.95033
2012-06-22,0.98216,0.94399
2012-06-25,0.99609,0.95159
2012-06-26,0.99936,0.95159
2012-06-27,0.99655,0.94747
2012-06-28,0.99247,0.95776
2012-06-29,0.99509,0.95575
2012-07-02,0.98006,0.93302
2012-07-03,0.97538,0.93302
2012-07-04,0.97527,0.93339
2012-07-05,0.97301,0.93248
2012-07-06,0.97143,0.93534
2012-07-09,0.97423,0.93178
2012-07-10,0.98284,0.93178
2012-07-11,0.97802,0.92901
2012-07-12,0.97496,0.93682
2012-07-13,0.98776,0.9434
2012-07-16,0.9835,0.92959
2012-07-17,0.98004,0.92959
2012-07-18,0.97231,0.93765
2012-07-19,0.97,0.94247
2012-07-20,0.95833,0.93736
2012-07-23,0.96221,0.93137
2012-07-24,0.97348,0.93137
2012-07-25,0.97229,0.9196
2012-07-26,0.97181,0.92135
2012-07-27,0.96166,0.91224
2012-07-30,0.95859,0.9068
2012-07-31,0.9528,0.9068
2012-08-01,0.95042,0.91515
2012-08-02,0.95064,0.90468
2012-08-03,0.94905,0.92272
2012-08-06,0.95133,0.94638
2012-08-07,0.94733,0.94638
2012-08-08,0.94411,0.95641
2012-08-09,0.94877,0.9652
2012-08-10,0.94618,0.98058
2012-08-13,0.95099,0.98105
2012-08-14,0.94732,0.98105
2012-08-15,0.94948,0.96702
2012-08-16,0.95512,0.96093
2012-08-17,0.95366,0.96031
2012-08-20,0.95882,0.9572
2012-08-21,0.95805,0.9572
2012-08-22,0.95261,0.95815
2012-08-23,0.95807,0.95615
2012-08-24,0.95451,0.95222
2012-08-27,0.96194,0.95327
2012-08-28,0.96217,0.95327
2012-08-29,0.96382,0.95313
2012-08-30,0.96357,0.94202
2012-08-31,0.96795,0.93987
2012-09-03,0.96749,0.93448
2012-09-04,0.97693,0.93448
2012-09-05,0.9752,0.93497
2012-09-06,0.98084,0.94655
2012-09-07,0.9765,0.9473
2012-09-10,0.96639,0.94076
2012-09-11,0.96658,0.94076
2012-09-12,0.96199,0.94992
2012-09-13,0.95549,0.96844
2012-09-14,0.95716,0.96841
2012-09-17,0.94433,0.97253
2012-09-18,0.95155,0.97253
2012-09-19,0.95963,0.96701
2012-09-20,0.95793,0.97691
2012-09-21,0.96194,0.97243
2012-09-24,0.95203,1.0181
2012-09-25,0.96121,1.0181
2012-09-26,0.95832,1.0304
2012-09-27,0.96699,1.0218
2012-09-28,0.95961,1.0082
2012-10-01,0.9587,1.0183
2012-10-02,0.96536,1.0183
2012-10-03,0.96914,1.0275
2012-10-04,0.97838,1.0383
2012-10-05,0.97853,1.0609
2012-10-08,0.97539,1.0344
2012-10-09,0.98171,1.0344
2012-10-10,0.97761,1.0217
2012-10-11,0.97556,1.0064
2012-10-12,0.97329,1.0057
2012-10-15,0.97564,0.98609
2012-10-16,0.9761,0.98609
2012-10-17,0.97294,0.97537
2012-10-18,0.96723,0.97314
2012-10-19,0.96295,0.98633
2012-10-22,0.96555,0.97407
2012-10-23,0.96892,0.97407
2012-10-24,0.97363,0.97123
2012-10-25,0.96786,0.96132
2012-10-26,0.96283,0.95452
2012-10-29,0.96731,0.93945
2012-10-30,0.96565,0.93945
2012-10-31,0.96351,0.93715
2012-11-01,0.96421,0.94458
2012-11-02,0.9627,0.97138
2012-11-05,0.96296,0.95949
2012-11-06,0.96564,0.95949
2012-11-07,0.95805,0.96421
2012-11-08,0.95936,0.96754
2012-11-09,0.96027,0.96744
2012-11-12,0.9651,0.98333
2012-11-13,0.95799,0.98333
2012-11-14,0.95991,0.98374
2012-11-15,0.96,0.97745
2012-11-16,0.96817,0.98662
2012-11-19,0.96799,0.99429
2012-11-20,0.96247,0.99429
2012-11-21,0.96268,0.99286
2012-11-22,0.96509,1.0116
2012-11-23,0.96331,1.0135
2012-11-26,0.96003,1.0242
2012-11-27,0.95773,1.0242
2012-11-28,0.95456,1.0329
2012-11-29,0.95718,1.0065
2012-11-30,0.95675,0.9997
2012-12-03,0.96057,0.97702
2012-12-04,0.95864,0.97702
2012-12-05,0.95455,0.97217
2012-12-06,0.95545,0.97247
2012-12-07,0.95288,0.9776
2012-12-10,0.95451,0.97025
2012-12-11,0.95267,0.97025
2012-12-12,0.9529,0.98468
2012-12-13,0.9477,0.98891
2012-12-14,0.94754,0.98748
2012-12-17,0.95016,1.0065
2012-12-18,0.94939,1.0065
2012-12-19,0.94946,0.99969
2012-12-20,0.95226,1.0036
2012-12-21,0.95365,1.0006
2012-12-24,0.95859,0.98705
2012-12-25,0.96195,0.98705
2012-12-26,0.96195,0.9843
2012-12-27,0.96195,0.9843
2012-12-28,0.96352,0.98416
2012-12-31,0.96276,0.99302
2013-01-01,0.96347,0.99302
2013-01-02,0.96347,0.98331
2013-01-03,0.95287,0.97889
2013-01-04,0.95184,0.9678
2013-01-07,0.96019,0.97343
2013-01-08,0.9526,0.97343
2013-01-09,0.95262,0.97621
2013-01-10,0.95121,0.97957
2013-01-11,0.94586,0.96651
2013-01-14,0.94629,0.966
2013-01-15,0.94686,0.966
2013-01-16,0.94943,0.96813
2013-01-17,0.94848,0.97001
2013-01-18,0.94958,0.96005
2013-01-21,0.95122,0.95972
2013-01-22,0.95061,0.95972
2013-01-23,0.94714,0.95946
2013-01-24,0.94786,0.94738
2013-01-25,0.95415,0.95586
2013-01-28,0.95902,0.93769
2013-01-29,0.96177,0.93769
2013-01-30,0.95734,0.93769
2013-01-31,0.95975,0.9479
2013-02-01,0.96007,0.93852
2013-02-04,0.96247,0.93524
2013-02-05,0.95853,0.93524
2013-02-06,0.96255,0.93549
2013-02-07,0.96982,0.93483
2013-02-08,0.96966,0.9274
2013-02-11,0.9677,0.92527
2013-02-12,0.97297,0.92527
2013-02-13,0.97537,0.93874
2013-02-14,0.96706,0.92998
2013-02-15,0.96638,0.93386
2013-02-18,0.96773,0.9373
2013-02-19,0.96959,0.9373
2013-02-20,0.96674,0.9294
2013-02-21,0.96941,0.92741
2013-02-22,0.9752,0.9367
2013-02-25,0.96792,0.93459
2013-02-26,0.96941,0.93459
2013-02-27,0.97599,0.93319
2013-02-28,0.98053,0.93606
2013-03-01,0.97563,0.92345
2013-03-04,0.98008,0.92796
2013-03-05,0.9857,0.9279
2013-03-06,0.97706,0.93449
2013-03-07,0.972,0.94412
2013-03-08,0.97502,0.94688
2013-03-11,0.97311,0.93951
2013-03-12,0.97753,0.94117
2013-03-13,0.96782,0.95266
2013-03-14,0.96857,0.95305
2013-03-15,0.96583,0.95498
2013-03-18,0.96355,0.95137
2013-03-19,0.96264,0.94549
2013-03-20,0.96377,0.94692
2013-03-21,0.96323,0.95363
2013-03-22,0.95856,0.95607
2013-03-25,0.9586,0.96423
2013-03-26,0.95524,0.96247
2013-03-27,0.9535,0.95142
2013-03-28,0.95818,0.9511
2013-03-29,0.96119,0.96154
2013-04-01,0.96119,0.9667
2013-04-02,0.96119,0.96107
2013-04-03,0.95537,0.96411
2013-04-04,0.95393,0.96493
2013-04-05,0.95881,0.97284
2013-04-08,0.9599,0.9726
2013-04-09,0.96007,0.9726
2013-04-10,0.95468,0.9726
2013-04-11,0.94979,0.97156
2013-04-12,0.94603,0.97045
2013-04-15,0.94974,0.96138
2013-04-16,0.96117,0.96136
2013-04-17,0.96382,0.96668
2013-04-18,0.96664,0.96436
2013-04-19,0.96842,0.96448
2013-04-22,0.96775,0.96683
2013-04-23,0.97384,0.96559
2013-04-24,0.97583,0.97243
2013-04-25,0.97332,0.97067
2013-04-26,0.96858,0.96706
2013-04-29,0.97323,0.96375
2013-04-30,0.96629,0.95842
2013-05-01,0.96764,0.95989
2013-05-02,0.96764,0.95989
2013-05-03,0.97574,0.96855
2013-05-06,0.97453,0.97249
2013-05-07,0.97665,0.977
2013-05-08,0.98482,0.98151
2013-05-09,0.98005,0.98503
2013-05-10,0.97839,0.99506
2013-05-13,0.99923,0.98766
2013-05-14,1.0023,0.99482
2013-05-15,1.0079,1.0014
2013-05-16,1.0117,0.99945
2013-05-17,1.0178,1.0059
2013-05-20,1.027,1.0089
2013-05-21,1.0223,1.0124
2013-05-22,1.0218,1.0172
2013-05-23,1.0255,1.0111
2013-05-24,1.0321,1.0251
2013-05-27,1.0316,1.0227
2013-05-28,1.036,1.0214
2013-05-29,1.0322,1.0138
2013-05-30,1.0382,1.0171
2013-05-31,1.0424,1.0234
2013-06-03,1.0411,1.0268
2013-06-04,1.0345,1.0365
2013-06-05,1.0341,1.0289
2013-06-06,1.0444,1.0268
2013-06-07,1.0512,1.0141
2013-06-10,1.0502,1.0014
2013-06-11,1.0586,1.0158
2013-06-12,1.0703,1.0046
2013-06-13,1.0490000000000002,1.0087
2013-06-14,1.0454,1.0025
2013-06-17,1.0404,1.006
2013-06-18,1.0404,0.99746
2013-06-19,1.0566,0.99215
2013-06-20,1.0521,0.98391
2013-06-21,1.0851,0.98048
2013-06-24,1.0847,0.98216
2013-06-25,1.0886,0.99609
2013-06-26,1.0778,0.99936
2013-06-27,1.0775,0.99655
2013-06-28,1.0739,0.99247
2013-07-01,1.0834,0.99509
2013-07-02,1.0884,0.98006
2013-07-03,1.0926,0.97538
2013-07-04,1.1018,0.97527
2013-07-05,1.0967,0.97301
2013-07-08,1.0905,0.97143
2013-07-09,1.1008,0.97423
2013-07-10,1.0908,0.98284
2013-07-11,1.0876,0.97802
2013-07-12,1.0857,0.97496
2013-07-15,1.1076,0.98776
2013-07-16,1.1051,0.9835
2013-07-17,1.0844,0.98004
2013-07-18,1.0866,0.97231
2013-07-19,1.0914,0.97
2013-07-22,1.0851,0.95833
2013-07-23,1.084,0.96221
2013-07-24,1.0825,0.97348
2013-07-25,1.0842,0.97229
2013-07-26,1.0898,0.97181
2013-07-29,1.0814,0.96166
2013-07-30,1.0824,0.95859
2013-07-31,1.1004,0.9528
2013-08-01,1.1092,0.95042
2013-08-02,1.1131,0.95064
2013-08-05,1.1238,0.94905
2013-08-06,1.1247,0.95133
2013-08-07,1.1157,0.94733
2013-08-08,1.1182,0.94411
2013-08-09,1.1022,0.94877
2013-08-12,1.0908,0.94618
2013-08-13,1.0916,0.95099
2013-08-14,1.0947,0.94732
2013-08-15,1.0967,0.94948
2013-08-16,1.0924,0.95512
2013-08-19,1.09,0.95366
2013-08-20,1.0935,0.95882
2013-08-21,1.1022,0.95805
2013-08-22,1.1066,0.95261
2013-08-23,1.1118,0.95807
2013-08-26,1.1141,0.95451
2013-08-27,1.11,0.96194
2013-08-28,1.1154,0.96217
2013-08-29,1.122,0.96382
2013-08-30,1.1186,0.96357
2013-09-02,1.1198,0.96795
2013-09-03,1.1115,0.96749
2013-09-04,1.1071,0.97693
2013-09-05,1.0913,0.9752
2013-09-06,1.0946,0.98084
2013-09-09,1.0909,0.9765
2013-09-10,1.0867,0.96639
2013-09-11,1.0767,0.96658
2013-09-12,1.0769,0.96199
2013-09-13,1.081,0.95549
2013-09-16,1.0816,0.95716
2013-09-17,1.0667,0.94433
2013-09-18,1.0691,0.95155
2013-09-19,1.0696,0.95963
2013-09-20,1.0529,0.95793
2013-09-23,1.0622,0.96194
2013-09-24,1.0596,0.95203
2013-09-25,1.0649,0.96121
2013-09-26,1.0686,0.95832
2013-09-27,1.0659999999999998,0.96699
2013-09-30,1.0742,0.95961
2013-10-01,1.0726,0.9587
2013-10-02,1.0615,0.96536
2013-10-03,1.0698,0.96914
2013-10-04,1.0666,0.97838
2013-10-07,1.06,0.97853
2013-10-08,1.0626,0.97539
2013-10-09,1.0545,0.98171
2013-10-10,1.058,0.97761
2013-10-11,1.0602,0.97556
2013-10-14,1.0554,0.97329
2013-10-15,1.0552,0.97564
2013-10-16,1.05,0.9761
2013-10-17,1.0491,0.97294
2013-10-18,1.0392,0.96723
2013-10-21,1.0357,0.96295
2013-10-22,1.0345,0.96555
2013-10-23,1.0343,0.96892
2013-10-24,1.0397,0.97363
2013-10-25,1.0398,0.96786
2013-10-28,1.043,0.96283
2013-10-29,1.0437,0.96731
2013-10-30,1.0535,0.96565
2013-10-31,1.0521,0.96351
2013-11-01,1.0522,0.96421
2013-11-04,1.0563,0.9627
2013-11-05,1.0525,0.96296
2013-11-06,1.0491,0.96564
2013-11-07,1.0495,0.95805
2013-11-08,1.0541,0.95936
2013-11-11,1.0567,0.96027
2013-11-12,1.0687,0.9651
2013-11-13,1.0721,0.95799
2013-11-14,1.0741,0.95991
2013-11-15,1.0758,0.96
2013-11-18,1.0715,0.96817
2013-11-19,1.0637,0.96799
2013-11-20,1.0621,0.96247
2013-11-21,1.0659,0.96268
2013-11-22,1.079,0.96509
2013-11-25,1.0908,0.96331
2013-11-26,1.0918,0.96003
2013-11-27,1.097,0.95773
2013-11-28,1.0997,0.95456
2013-11-29,1.0973,0.95718
2013-12-02,1.0972,0.95675
2013-12-03,1.0943,0.96057
2013-12-04,1.0954,0.95864
2013-12-05,1.107,0.95455
2013-12-06,1.1062,0.95545
2013-12-09,1.1028,0.95288
2013-12-10,1.1005,0.95451
2013-12-11,1.0937,0.95267
2013-12-12,1.0985,0.9529
