Date,LTL,YTD
2015-03-12,?,2.493
2015-03-13,?,2.4864
2015-03-16,?,2.4765
2015-03-17,?,2.4869
2015-03-18,?,2.483
2015-03-19,?,2.4837
2015-03-20,?,2.4817
2015-03-23,?,2.5089
2015-03-24,?,2.5057
2015-03-25,?,2.5068
2015-03-26,?,2.504
2015-03-27,?,2.5037
2015-03-30,?,2.5097
2015-03-31,?,2.5095
2015-04-01,?,2.5042
2015-04-02,?,2.5038
2015-04-03,?,2.5029
2015-04-06,?,2.5073
2015-04-07,?,2.5203
2015-04-08,?,2.5161
2015-04-09,?,2.5068
2015-04-10,?,2.5031
2015-04-13,?,2.4899
2015-04-14,?,2.489
2015-04-15,?,2.4971
2015-04-16,?,2.5015
2015-04-17,?,2.4948
2015-04-20,?,2.4921
2015-04-21,?,2.4921
2015-04-22,?,2.4921
2015-04-23,?,2.499
2015-04-24,?,2.4959
2015-04-27,?,2.4984
2015-04-28,?,2.4964
2015-04-29,?,2.491
2015-04-30,?,2.4973
2015-05-01,?,2.493
2015-05-04,?,2.493
2015-05-05,?,2.4908
2015-05-06,?,2.4887
2015-05-07,?,2.476
2015-05-08,?,2.4792
2015-05-11,?,2.4746
2015-05-12,?,2.5055
2015-05-13,?,2.5084
2015-05-14,?,2.5197
2015-05-15,?,2.5168
2015-05-18,?,2.5279
2015-05-19,?,2.521
2015-05-20,?,2.5175
2015-05-21,?,2.5199
2015-05-22,?,2.5247
2015-05-25,?,2.5262
2015-05-26,?,2.5332
2015-05-27,?,2.5323
2015-05-28,?,2.5317
2015-05-29,?,2.5373
2015-06-01,?,2.5366
2015-06-02,?,2.5375
2015-06-03,?,2.5368
2015-06-04,?,2.5305
2015-06-05,?,2.5338
2015-06-08,?,2.545
2015-06-09,?,2.531
2015-06-10,?,2.5373
2015-06-11,?,2.5488
2015-06-12,?,2.5488
2015-06-15,?,2.5523
2015-06-16,?,2.5512
2015-06-17,?,2.5516
2015-06-18,?,2.5448
2015-06-19,?,2.5457
2015-06-22,?,2.5351
2015-06-23,?,2.5411
2015-06-24,?,2.5396
2015-06-25,?,2.5355
2015-06-26,?,2.536
2015-06-29,?,2.5377
2015-06-30,?,2.5351
2015-07-01,?,2.528
2015-07-02,?,2.5225
2015-07-03,?,2.5284
2015-07-06,?,2.5303
2015-07-07,?,2.5411
2015-07-08,?,2.5403
2015-07-09,?,2.5409
2015-07-10,?,2.5383
2015-07-13,?,2.5381
2015-07-14,?,2.5398
2015-07-15,?,2.5338
2015-07-16,?,2.5364
2015-07-17,?,2.5516
2015-07-20,?,2.5529
2015-07-21,?,2.5529
2015-07-22,?,2.5542
2015-07-23,?,2.5612
2015-07-24,?,2.5643
2015-07-27,?,2.5629
2015-07-28,?,2.569
2015-07-29,?,2.5704
2015-07-30,?,2.5712
2015-07-31,?,2.5765
2015-08-03,?,2.5808
2015-08-04,?,2.5777
2015-08-05,?,2.5725
2015-08-06,?,2.5802
2015-08-07,?,2.5873
2015-08-10,?,2.5829
2015-08-11,?,2.579
2015-08-12,?,2.5794
2015-08-13,?,2.5871
2015-08-14,?,2.5844
2015-08-17,?,2.5819
2015-08-18,?,2.579
2015-08-19,?,2.58
2015-08-20,?,2.5856
2015-08-21,?,2.5992
2015-08-24,?,2.6035
2015-08-25,?,2.6025
2015-08-26,?,2.6158
2015-08-27,?,2.6173
2015-08-28,?,2.6203
2015-08-31,?,2.6201
2015-09-01,?,2.6181
2015-09-02,?,2.6291
2015-09-03,?,2.6327
2015-09-04,?,2.6255
2015-09-07,?,2.6529
2015-09-08,?,2.6667
2015-09-09,?,2.6669
2015-09-10,?,2.6762
2015-09-11,?,2.6706
2015-09-14,?,2.6708
2015-09-15,?,2.6702
2015-09-16,?,2.6743
2015-09-17,?,2.6665
2015-09-18,?,2.665
2015-09-21,?,2.6824
2015-09-22,?,2.6866
2015-09-23,?,2.688
2015-09-24,?,2.6783
2015-09-25,?,2.692
2015-09-28,?,2.7162
2015-09-29,?,2.7119
2015-09-30,?,2.7185
2015-10-01,?,2.744
2015-10-02,?,2.7397
2015-10-05,?,2.7336
2015-10-06,?,2.7368
2015-10-07,?,2.748
2015-10-08,?,2.7388
2015-10-09,?,2.7306
2015-10-12,?,2.7053
2015-10-13,?,2.7321
2015-10-14,?,2.7232
2015-10-15,?,2.7303
2015-10-16,?,2.726
2015-10-19,?,2.7083
2015-10-20,?,2.6927
2015-10-21,?,2.7032
2015-10-22,?,2.7055
2015-10-23,?,2.7202
2015-10-26,?,2.7254
2015-10-27,?,2.7275
2015-10-28,?,2.7232
2015-10-29,?,2.7085
2015-10-30,?,2.7108
2015-11-02,?,2.7408
2015-11-03,?,2.7569
2015-11-04,?,2.7638
2015-11-05,?,2.7591
2015-11-06,?,2.7667
2015-11-09,?,2.7585
2015-11-10,?,2.7861
2015-11-11,?,2.7653
2015-11-12,?,2.7791
2015-11-13,?,2.7696
2015-11-16,?,2.772
2015-11-17,?,2.7765
2015-11-18,?,2.7631
2015-11-19,?,2.7591
2015-11-20,?,2.7545
2015-11-23,?,2.7536
2015-11-24,?,2.7796
2015-11-25,?,2.7823
2015-11-26,?,2.7791
2015-11-27,?,2.7678
2015-11-30,?,2.7667
2015-12-01,?,2.766
2015-12-02,?,2.7691
2015-12-03,?,2.7791
2015-12-04,?,2.8001
2015-12-07,?,2.8046
2015-12-08,?,2.7931
2015-12-09,?,2.8168
2015-12-10,?,2.7915
2015-12-11,?,2.7863
2015-12-14,?,2.7782
2015-12-15,?,2.7733
2015-12-16,?,2.7787
2015-12-17,?,2.7541
2015-12-18,?,2.7738
2015-12-21,?,2.8106
2015-12-22,?,2.812
2015-12-23,?,2.8165
2015-12-24,?,2.8272
2015-12-25,?,2.8258
2015-12-28,?,2.8258
2015-12-29,?,2.8258
2015-12-30,?,2.8309
2015-12-31,?,2.8395
2016-01-01,?,2.8439
2016-01-04,?,2.8439
2016-01-05,?,?
2016-01-06,?,?
2016-01-07,?,?
2016-01-08,?,?
2016-01-11,?,?
2016-01-12,?,?
2016-01-13,?,?
2016-01-14,?,?
2016-01-15,?,?
2016-01-18,?,?
2016-01-19,?,?
2016-01-20,?,?
2016-01-21,?,?
2016-01-22,?,?
2016-01-25,?,?
2016-01-26,?,?
2016-01-27,?,?
2016-01-28,?,?
2016-01-29,?,?
2016-02-01,?,?
2016-02-02,?,?
2016-02-03,?,?
2016-02-04,?,?
2016-02-05,?,?
2016-02-08,?,?
2016-02-09,?,?
2016-02-10,?,?
2016-02-11,?,?
2016-02-12,?,?
2016-02-15,?,?
2016-02-16,?,?
2016-02-17,?,?
2016-02-18,?,?
2016-02-19,?,?
2016-02-22,?,?
2016-02-23,?,?
2016-02-24,?,?
2016-02-25,?,?
2016-02-26,?,?
2016-02-29,?,?
2016-03-01,?,?
2016-03-02,?,?
2016-03-03,?,?
2016-03-04,?,?
2016-03-07,?,?
2016-03-08,?,?
2016-03-09,?,?
2016-03-10,?,?
2016-03-11,?,?
2016-03-14,?,?
2016-03-15,?,?
2016-03-16,?,?
2016-03-17,?,?
2016-03-18,?,?
2016-03-21,?,?
2016-03-22,?,?
2016-03-23,?,?
2016-03-24,?,?
2016-03-25,?,?
2016-03-28,?,?
2016-03-29,?,?
2016-03-30,?,?
2016-03-31,?,?
2016-04-01,?,?
2016-04-04,?,?
2016-04-05,?,?
2016-04-06,?,?
2016-04-07,?,?
2016-04-08,?,?
2016-04-11,?,?
2016-04-12,?,?
2016-04-13,?,?
2016-04-14,?,?
2016-04-15,?,?
2016-04-18,?,?
2016-04-19,?,?
2016-04-20,?,?
2016-04-21,?,?
2016-04-22,?,?
2016-04-25,?,?
2016-04-26,?,?
2016-04-27,?,?
2016-04-28,?,?
2016-04-29,?,?
2016-05-02,?,?
2016-05-03,?,?
2016-05-04,?,?
2016-05-05,?,?
2016-05-06,?,?
2016-05-09,?,?
2016-05-10,?,?
2016-05-11,?,?
2016-05-12,?,?
2016-05-13,?,?
2016-05-16,?,?
2016-05-17,?,?
2016-05-18,?,?
2016-05-19,?,?
2016-05-20,?,?
2016-05-23,?,?
2016-05-24,?,?
2016-05-25,?,?
2016-05-26,?,?
2016-05-27,?,?
2016-05-30,?,?
2016-05-31,?,?
2016-06-01,?,?
2016-06-02,?,?
2016-06-03,?,?
2016-06-06,?,?
2016-06-07,?,?
2016-06-08,?,?
2016-06-09,?,?
2016-06-10,?,?
2016-06-13,?,?
2016-06-14,?,?
2016-06-15,?,?
2016-06-16,?,?
2016-06-17,?,?
2016-06-20,?,?
2016-06-21,?,?
2016-06-22,?,?
2016-06-23,?,?
2016-06-24,?,?
2016-06-27,?,?
2016-06-28,?,?
2016-06-29,?,?
2016-06-30,?,?
2016-07-01,?,?
2016-07-04,?,?
2016-07-05,?,?
2016-07-06,?,?
2016-07-07,?,?
2016-07-08,?,?
2016-07-11,?,?
2016-07-12,?,?
2016-07-13,?,?
2016-07-14,?,?
2016-07-15,?,?
2016-07-18,?,?
2016-07-19,?,?
2016-07-20,?,?
2016-07-21,?,?
2016-07-22,?,?
2016-07-25,?,?
2016-07-26,?,?
2016-07-27,?,?
2016-07-28,?,?
2016-07-29,?,?
2016-08-01,?,?
2016-08-02,?,?
2016-08-03,?,?
2016-08-04,?,?
2016-08-05,?,?
2016-08-08,?,?
2016-08-09,?,?
2016-08-10,?,?
2016-08-11,?,?
2016-08-12,?,?
2016-08-15,?,?
2016-08-16,?,?
2016-08-17,?,?
2016-08-18,?,?
2016-08-19,?,?
2016-08-22,?,?
2016-08-23,?,?
2016-08-24,?,?
2016-08-25,?,?
2016-08-26,?,?
2016-08-29,?,?
2016-08-30,?,?
2016-08-31,?,?
2016-09-01,?,?
2016-09-02,?,?
2016-09-05,?,?
2016-09-06,?,?
2016-09-07,?,?
2016-09-08,?,?
2016-09-09,?,?
2016-09-12,?,?
2016-09-13,?,?
2016-09-14,?,?
2016-09-15,?,?
2016-09-16,?,?
2016-09-19,?,?
2016-09-20,?,?
2016-09-21,?,?
2016-09-22,?,?
2016-09-23,?,?
2016-09-26,?,?
2016-09-27,?,?
2016-09-28,?,?
2016-09-29,?,?
2016-09-30,?,?
2016-10-03,?,?
2016-10-04,?,?
2016-10-05,?,?
2016-10-06,?,?
2016-10-07,?,?
2016-10-10,?,?
2016-10-11,?,?
2016-10-12,?,?
2016-10-13,?,?
2016-10-14,?,?
2016-10-17,?,?
2016-10-18,?,?
2016-10-19,?,?
2016-10-20,?,?
2016-10-21,?,?
2016-10-24,?,?
2016-10-25,?,?
2016-10-26,?,?
2016-10-27,?,?
2016-10-28,?,?
2016-10-31,?,?
2016-11-01,?,?
2016-11-02,?,?
2016-11-03,?,?
2016-11-04,?,?
2016-11-07,?,?
2016-11-08,?,?
2016-11-09,?,?
2016-11-10,?,?
2016-11-11,?,?
2016-11-14,?,?
2016-11-15,?,?
2016-11-16,?,?
2016-11-17,?,?
2016-11-18,?,?
2016-11-21,?,?
2016-11-22,?,?
2016-11-23,?,?
2016-11-24,?,?
2016-11-25,?,?
2016-11-28,?,?
2016-11-29,?,?
2016-11-30,?,?
2016-12-01,?,?
2016-12-02,?,?
2016-12-05,?,?
2016-12-06,?,?
2016-12-07,?,?
2016-12-08,?,?
2016-12-09,?,?
2016-12-12,?,?
2016-12-13,?,?
2016-12-14,?,?
2016-12-15,?,?
2016-12-16,?,?
2016-12-19,?,?
2016-12-20,?,?
2016-12-21,?,?
2016-12-22,?,?
2016-12-23,?,?
2016-12-26,?,?
2016-12-27,?,?
2016-12-28,?,?
2016-12-29,?,?
2016-12-30,?,?
2017-01-02,?,?
2017-01-03,?,?
2017-01-04,?,?
2017-01-05,?,?
2017-01-06,?,?
2017-01-09,?,?
2017-01-10,?,?
2017-01-11,?,?
2017-01-12,?,?
2017-01-13,?,?
2017-01-16,?,?
2017-01-17,?,?
2017-01-18,?,?
2017-01-19,?,?
2017-01-20,?,?
2017-01-23,?,?
2017-01-24,?,?
2017-01-25,?,?
2017-01-26,?,?
2017-01-27,?,?
2017-01-30,?,?
2017-01-31,?,?
2017-02-01,?,?
2017-02-02,?,?
2017-02-03,?,?
2017-02-06,?,?
2017-02-07,?,?
2017-02-08,?,?
2017-02-09,?,?
2017-02-10,?,?
2017-02-13,?,?
2017-02-14,?,?
2017-02-15,?,?
2017-02-16,?,?
2017-02-17,?,?
2017-02-20,?,?
2017-02-21,?,?
2017-02-22,?,?
2017-02-23,?,?
2017-02-24,?,?
2017-02-27,?,?
2017-02-28,?,?
2017-03-01,?,?
2017-03-02,?,?
2017-03-03,?,?
2017-03-06,?,?
2017-03-07,?,?
2017-03-08,?,?
2017-03-09,?,?
2017-03-10,?,?
2017-03-13,?,?
2017-03-14,?,?
2017-03-15,?,?
2017-03-16,?,?
2017-03-17,?,?
2017-03-20,?,?
2017-03-21,?,?
2017-03-22,?,?
2017-03-23,?,?
2017-03-24,?,?
2017-03-27,?,?
2017-03-28,?,?
2017-03-29,?,?
2017-03-30,?,?
2017-03-31,?,?
2017-04-03,?,?
2017-04-04,?,?
2017-04-05,?,?
2017-04-06,?,?
2017-04-07,?,?
2017-04-10,?,?
2017-04-11,?,?
2017-04-12,?,?
2017-04-13,?,?
2017-04-14,?,?
2017-04-17,?,?
2017-04-18,?,?
2017-04-19,?,?
2017-04-20,?,?
2017-04-21,?,?
2017-04-24,?,?
2017-04-25,?,?
2017-04-26,?,?
2017-04-27,?,?
2017-04-28,?,?
2017-05-01,?,?
2017-05-02,?,?
2017-05-03,?,?
2017-05-04,?,?
2017-05-05,?,?
2017-05-08,?,?
2017-05-09,?,?
2017-05-10,?,?
2017-05-11,?,?
2017-05-12,?,?
2017-05-15,?,?
2017-05-16,?,?
2017-05-17,?,?
2017-05-18,?,?
2017-05-19,?,?
2017-05-22,?,?
2017-05-23,?,?
2017-05-24,?,?
2017-05-25,?,?
2017-05-26,?,?
2017-05-29,?,?
2017-05-30,?,?
2017-05-31,?,?
2017-06-01,?,?
2017-06-02,?,?
2017-06-05,?,?
2017-06-06,?,?
2017-06-07,?,?
2017-06-08,?,?
2017-06-09,?,?
2017-06-12,?,?
2017-06-13,?,?
2017-06-14,?,?
2017-06-15,?,?
2017-06-16,?,?
2017-06-19,?,?
2017-06-20,?,?
2017-06-21,?,?
2017-06-22,?,?
2017-06-23,?,?
2017-06-26,?,?
2017-06-27,?,?
2017-06-28,?,?
2017-06-29,?,?
2017-06-30,?,?
2017-07-03,?,?
2017-07-04,?,?
2017-07-05,?,?
2017-07-06,?,?
2017-07-07,?,?
2017-07-10,?,?
2017-07-11,?,?
2017-07-12,?,?
2017-07-13,?,?
2017-07-14,?,?
2017-07-17,?,?
2017-07-18,?,?
2017-07-19,?,?
2017-07-20,?,?
2017-07-21,?,?
2017-07-24,?,?
2017-07-25,?,?
2017-07-26,?,?
2017-07-27,?,?
2017-07-28,?,?
2017-07-31,?,?
2017-08-01,?,?
2017-08-02,?,?
2017-08-03,?,?
2017-08-04,?,?
2017-08-07,?,?
2017-08-08,?,?
2017-08-09,?,?
2017-08-10,?,?
2017-08-11,?,?
2017-08-14,?,?
2017-08-15,?,?
2017-08-16,?,?
2017-08-17,?,?
2017-08-18,?,?
2017-08-21,?,?
2017-08-22,?,?
2017-08-23,?,?
2017-08-24,?,?
2017-08-25,?,?
2017-08-28,?,?
2017-08-29,?,?
2017-08-30,?,?
2017-08-31,?,?
2017-09-01,?,?
2017-09-04,?,?
2017-09-05,?,?
2017-09-06,?,?
2017-09-07,?,?
2017-09-08,?,?
2017-09-11,?,?
2017-09-12,?,?
2017-09-13,?,?
2017-09-14,?,?
2017-09-15,?,?
2017-09-18,?,?
2017-09-19,?,?
2017-09-20,?,?
2017-09-21,?,?
2017-09-22,?,?
2017-09-25,?,?
2017-09-26,?,?
2017-09-27,?,?
2017-09-28,?,?
2017-09-29,?,?
2017-10-02,?,?
2017-10-03,?,?
2017-10-04,?,?
2017-10-05,?,?
2017-10-06,?,?
2017-10-09,?,?
2017-10-10,?,?
2017-10-11,?,?
2017-10-12,?,?
2017-10-13,?,?
2017-10-16,?,?
2017-10-17,?,?
2017-10-18,?,?
2017-10-19,?,?
2017-10-20,?,?
2017-10-23,?,?
2017-10-24,?,?
2017-10-25,?,?
2017-10-26,?,?
2017-10-27,?,?
2017-10-30,?,?
2017-10-31,?,?
2017-11-01,?,?
2017-11-02,?,?
2017-11-03,?,?
2017-11-06,?,?
2017-11-07,?,?
2017-11-08,?,?
2017-11-09,?,?
2017-11-10,?,?
2017-11-13,?,?
2017-11-14,?,?
2017-11-15,?,?
2017-11-16,?,?
2017-11-17,?,?
2017-11-20,?,?
2017-11-21,?,?
2017-11-22,?,?
2017-11-23,?,?
2017-11-24,?,?
2017-11-27,?,?
2017-11-28,?,?
2017-11-29,?,?
2017-11-30,?,?
2017-12-01,?,?
2017-12-04,?,?
2017-12-05,?,?
2017-12-06,?,?
2017-12-07,?,?
2017-12-08,?,?
2017-12-11,?,?
2017-12-12,?,?
2017-12-13,?,?
2017-12-14,?,?
2017-12-15,?,?
2017-12-18,?,?
2017-12-19,?,?
2017-12-20,?,?
2017-12-21,?,?
2017-12-22,?,?
2017-12-25,?,?
2017-12-26,?,?
2017-12-27,?,?
2017-12-28,?,?
2017-12-29,?,?
2018-01-01,?,?
2018-01-02,?,?
2018-01-03,?,?
2018-01-04,?,?
2018-01-05,?,?
2018-01-08,?,?
2018-01-09,?,?
2018-01-10,?,?
2018-01-11,?,?
2018-01-12,?,?
2018-01-15,?,?
2018-01-16,?,?
2018-01-17,?,?
2018-01-18,?,?
2018-01-19,?,?
2018-01-22,?,?
2018-01-23,?,?
2018-01-24,?,?
2018-01-25,?,?
2018-01-26,?,?
2018-01-29,?,?
2018-01-30,?,?
2018-01-31,?,?
2018-02-01,?,?
2018-02-02,?,?
2018-02-05,?,?
2018-02-06,?,?
2018-02-07,?,?
2018-02-08,?,?
2018-02-09,?,?
2018-02-12,?,?
2018-02-13,?,?
2018-02-14,?,?
2018-02-15,?,?
2018-02-16,?,?
2018-02-19,?,?
2018-02-20,?,?
2018-02-21,?,?
2018-02-22,?,?
2018-02-23,?,?
2018-02-26,?,?
2018-02-27,?,?
2018-02-28,?,?
2018-03-01,?,?
2018-03-02,?,?
2018-03-05,?,?
2018-03-06,?,?
2018-03-07,?,?
2018-03-08,?,?
