Date,PLN,YTD
2002-05-14,4.0294,3.981
2002-05-15,4.1081,4.0221
2002-05-16,4.0689,4.0144
2002-05-17,4.0898,3.9832
2002-05-20,4.1177,3.9736
2002-05-21,4.0967,3.9703
2002-05-22,4.0973,3.9919
2002-05-23,4.0861,3.9925
2002-05-24,4.0982,3.9977
2002-05-27,4.092,3.9972
2002-05-28,4.085,3.9955
2002-05-29,4.0591,4.0223
2002-05-30,4.0494,4.0375
2002-05-31,4.0187,4.0049
2002-06-03,4.025,4.0012
2002-06-04,4.0301,3.9845
2002-06-05,4.0211,3.9739
2002-06-06,4.0208,3.9846
2002-06-07,4.0164,3.9904
2002-06-10,4.0142,3.9883
2002-06-11,4.0335,3.983
2002-06-12,4.0434,3.9746
2002-06-13,4.0322,3.9454
2002-06-14,4.0286,3.9614
2002-06-17,4.0322,3.9606
2002-06-18,4.0466,3.9387
2002-06-19,4.0363,3.9649
2002-06-20,4.0176,3.9679
2002-06-21,4.0292,3.9982
2002-06-24,4.0227,3.9882
2002-06-25,4.0202,3.9773
2002-06-26,4.0235,3.9571
2002-06-27,4.0083,3.9539
2002-06-28,4.0467,3.955
2002-07-01,4.07,3.9628
2002-07-02,4.0424,3.9736
2002-07-03,4.0192,4.0181
2002-07-04,4.0983,3.9813
2002-07-05,4.1209,3.9954
2002-07-08,4.1571,4.0279
2002-07-09,4.1654,4.2164
2002-07-10,4.2168,4.3388
2002-07-11,4.1837,4.3198
2002-07-12,4.1648,4.442
2002-07-15,4.1794,4.3531
2002-07-16,4.1843,4.2394
2002-07-17,4.172,4.2017
2002-07-18,4.1069,4.2179
2002-07-19,4.0548,4.1941
2002-07-22,4.0407,4.2225
2002-07-23,4.0174,4.2149
2002-07-24,4.0938,4.2001
2002-07-25,4.12,4.2119
2002-07-26,4.0776,4.1912
2002-07-29,4.0887,4.1998
2002-07-30,4.1396,4.2047
2002-07-31,4.1487,4.2212
2002-08-01,4.1833,4.2379
2002-08-02,4.1926,4.2563
2002-08-05,4.2014,4.2729
2002-08-06,4.178,4.2354
2002-08-07,4.1908,4.2325
2002-08-08,4.1854,4.2424
2002-08-09,4.1889,4.2184
2002-08-12,4.2035,4.2183
2002-08-13,4.1848,4.2103
2002-08-14,4.1856,4.2261
2002-08-15,4.1682,4.256
2002-08-16,4.1743,4.2608
2002-08-19,4.1843,4.2614
2002-08-20,4.1675,4.2903
2002-08-21,4.1568,4.3008
2002-08-22,4.1507,4.2722
2002-08-23,4.1864,4.2733
2002-08-26,4.1953,4.2354
2002-08-27,4.18,4.2138
2002-08-28,4.1665,4.2513
2002-08-29,4.1584,4.2509
2002-08-30,4.1437,4.2303
2002-09-02,4.1412,4.2402
2002-09-03,4.1325,4.2271
2002-09-04,4.1264,4.2314
2002-09-05,4.1167,4.2567
2002-09-06,4.1372,4.2356
2002-09-09,4.1614,4.2481
2002-09-10,4.1735,4.2298
2002-09-11,4.1499,4.2011
2002-09-12,4.155,4.2213
2002-09-13,4.1741,4.2427
2002-09-16,4.1621,4.2491
2002-09-17,4.1851,4.2347
2002-09-18,4.1745,4.2432
2002-09-19,4.1689,4.237
2002-09-20,4.1321,4.2231
2002-09-23,4.1386,4.1846
2002-09-24,4.1324,4.1568
2002-09-25,4.1431,4.1936
2002-09-26,4.1459,4.2238
2002-09-27,4.136,4.2144
2002-09-30,4.1558,4.1925
2002-10-01,4.1507,4.2271
2002-10-02,4.1386,4.223
2002-10-03,4.1448,4.2112
2002-10-04,4.1444,4.1924
2002-10-07,4.1495,4.19
2002-10-08,4.1582,4.148
2002-10-09,4.1636,4.1784
2002-10-10,4.1699,4.164
2002-10-11,4.122,4.1541
2002-10-14,4.1292,4.1152
2002-10-15,4.1257,4.1405
2002-10-16,4.1335,4.1044
2002-10-17,4.1413,4.0825
2002-10-18,4.1565,4.0989
2002-10-21,4.1726,4.0946
2002-10-22,4.1462,4.1146
2002-10-23,4.1257,4.1205
2002-10-24,4.1176,4.1285
2002-10-25,4.0977,4.1174
2002-10-28,4.0602,4.1469
2002-10-29,4.0619,4.0955
2002-10-30,4.0477,4.0955
2002-10-31,4.0497,4.105
2002-11-01,4.0325,4.0975
2002-11-04,4.0036,4.0797
2002-11-05,3.9956,4.1078
2002-11-06,3.9762,4.1116
2002-11-07,3.9816,4.0942
2002-11-08,3.9521,4.0818
2002-11-11,3.9296,4.0619
2002-11-12,3.8849,4.073
2002-11-13,3.9146,4.0711
2002-11-14,3.9311,4.0905
2002-11-15,3.9301,4.1006
2002-11-18,3.9329,4.1037
2002-11-19,3.9099,4.1408
2002-11-20,3.8851,4.1188
2002-11-21,3.9277,4.097
2002-11-22,3.9401,4.0883
2002-11-25,3.9321,4.0947
2002-11-26,3.9622,4.102
2002-11-27,4.0007,4.0939
2002-11-28,3.9762,4.0817
2002-11-29,4.0059,4.0765
2002-12-02,4.0153,4.0765
2002-12-03,4.0036,4.0745
2002-12-04,3.9831,4.0532
2002-12-05,3.9838,4.0275
2002-12-06,4.0003,4.0462
2002-12-09,3.9896,4.0863
2002-12-10,3.956,4.0935
2002-12-11,3.9477,4.0898
2002-12-12,3.9436,4.0585
2002-12-13,3.912,4.0581
2002-12-16,3.8893,4.0323
2002-12-17,3.8848,4.0206
2002-12-18,3.8794,3.9842
2002-12-19,3.9014,3.9773
2002-12-20,3.8878,3.9657
2002-12-23,3.882,3.9631
2002-12-24,3.8733,3.9648
2002-12-25,3.8649,4.0003
2002-12-26,3.8649,4.0003
2002-12-27,3.8649,4.0003
2002-12-30,3.8473,3.9898
2002-12-31,3.8385,3.9661
2003-01-01,3.8343,3.9661
2003-01-02,3.8343,3.9661
2003-01-03,3.834,3.9398
2003-01-06,3.8361,3.9498
2003-01-07,3.8182,3.9385
2003-01-08,3.8331,3.916
2003-01-09,3.8552,3.9365
2003-01-10,3.8277,3.9881
2003-01-13,3.8222,4.0308
2003-01-14,3.8148,4.0427
2003-01-15,3.7981,4.0310000000000015
2003-01-16,3.8186,4.0391
2003-01-17,3.7947,4.1327
2003-01-20,3.8192,4.1669
2003-01-21,3.8141,4.1876
2003-01-22,3.8217,4.1467
2003-01-23,3.914,4.1376
2003-01-24,3.9251,4.1057
2003-01-27,3.8466,4.1283
2003-01-28,3.8464,4.1502
2003-01-29,3.8477,4.1249
2003-01-30,3.7919,4.1039
2003-01-31,3.8028,4.1272
2003-02-03,3.8226,4.1666
2003-02-04,3.8357,4.1532
2003-02-05,3.8291,4.2052
2003-02-06,3.817,4.1886
2003-02-07,3.8417,4.2157
2003-02-10,3.8574,4.259
2003-02-11,3.8571,4.2105
2003-02-12,3.8665,4.1778
2003-02-13,3.8577,4.1708
2003-02-14,3.8657,4.1828
2003-02-17,3.8553,4.1815
2003-02-18,3.8741,4.1719
2003-02-19,3.8664,4.1552
2003-02-20,3.8792,4.159
2003-02-21,3.892,4.1607
2003-02-24,3.8773,4.1722
2003-02-25,3.8977,4.162
2003-02-26,3.8807,4.1842
2003-02-27,3.888,4.1886
2003-02-28,3.887,4.2057
2003-03-03,3.9091,4.2163
2003-03-04,3.9281,4.2092
2003-03-05,3.9584,4.1818
2003-03-06,3.9165,4.1586
2003-03-07,3.9092,4.154
2003-03-10,3.9091,4.1491
2003-03-11,3.9515,4.1499
2003-03-12,3.9555,4.1463
2003-03-13,3.9665,4.1486
2003-03-14,4.0261,4.1537
2003-03-17,4.0262,4.1414
2003-03-18,4.0482,4.1148
2003-03-19,4.0834,4.1148
2003-03-20,4.0711,4.1039
2003-03-21,4.0696,4.1063
2003-03-24,4.0756,4.1085
2003-03-25,4.0758,4.1157
2003-03-26,4.0515,4.1288
2003-03-27,4.0637,4.1282
2003-03-28,4.0648,4.1074
2003-03-31,4.0752,4.1153
2003-04-01,4.0569,4.1153
2003-04-02,4.0674,4.1153
2003-04-03,4.0683,4.1143
2003-04-04,4.0728,4.1027
2003-04-07,4.0686,4.0899
2003-04-08,4.0895,4.0974
2003-04-09,4.0577,4.086
2003-04-10,3.9871,4.1017
2003-04-11,3.9352,4.0918
2003-04-14,3.956,4.0818
2003-04-15,3.9603,4.0671
2003-04-16,3.9313,4.0585
2003-04-17,3.9546,4.0607
2003-04-18,3.9087,4.0495
2003-04-21,3.9087,4.0365
2003-04-22,3.9087,4.0375
2003-04-23,3.8912,4.0402
2003-04-24,3.8928,4.041
2003-04-25,3.9035,4.0458
2003-04-28,3.898,4.0259
2003-04-29,3.8766,4.0118
2003-04-30,3.888,3.9743
2003-05-01,3.8343,4.0006
2003-05-02,3.8343,4.0006
2003-05-05,3.7766,3.9855
2003-05-06,3.7786,4.0146
2003-05-07,3.7678,3.9685
2003-05-08,3.791,3.9567
2003-05-09,3.7712,3.9937
2003-05-12,3.7781,4.0161
2003-05-13,3.7486,4.0127
2003-05-14,3.7656,4.0294
2003-05-15,3.7657,4.1081
2003-05-16,3.7764,4.0689
2003-05-19,3.7709,4.0898
2003-05-20,3.7193,4.1177
2003-05-21,3.7163,4.0967
2003-05-22,3.7325,4.0973
2003-05-23,3.7095,4.0861
2003-05-26,3.6874,4.0982
2003-05-27,3.679,4.092
2003-05-28,3.6762,4.085
2003-05-29,3.715,4.0591
2003-05-30,3.7455,4.0494
2003-06-02,3.728,4.0187
2003-06-03,3.7653,4.025
2003-06-04,3.7487,4.0301
2003-06-05,3.7933,4.0211
2003-06-06,3.7792,4.0208
2003-06-09,3.7129,4.0164
2003-06-10,3.767,4.0142
2003-06-11,3.8149,4.0335
2003-06-12,3.7777,4.0434
2003-06-13,3.7971,4.0322
2003-06-16,3.7707,4.0286
2003-06-17,3.7131,4.0322
2003-06-18,3.7286,4.0466
2003-06-19,3.7567,4.0363
2003-06-20,3.8284,4.0176
2003-06-23,3.7941,4.0292
2003-06-24,3.8374,4.0227
2003-06-25,3.8582,4.0202
2003-06-26,3.8646,4.0235
2003-06-27,3.907,4.0083
2003-06-30,3.9166,4.0467
2003-07-01,3.9184,4.07
2003-07-02,3.8325,4.0424
2003-07-03,3.8544,4.0192
2003-07-04,3.8823,4.0983
2003-07-07,3.8893,4.1209
2003-07-08,3.9049,4.1571
2003-07-09,3.9423,4.1654
2003-07-10,3.9216,4.2168
2003-07-11,3.9252,4.1837
2003-07-14,3.9272,4.1648
2003-07-15,3.9371,4.1794
2003-07-16,3.9298,4.1843
2003-07-17,3.997,4.172
2003-07-18,3.9988,4.1069
2003-07-21,3.9965,4.0548
2003-07-22,3.9503,4.0407
2003-07-23,3.9173,4.0174
2003-07-24,3.8783,4.0938
2003-07-25,3.85,4.12
2003-07-28,3.8592,4.0776
2003-07-29,3.8367,4.0887
2003-07-30,3.8211,4.1396
2003-07-31,3.8301,4.1487
2003-08-01,3.8636,4.1833
2003-08-04,3.9395,4.1926
2003-08-05,3.8749,4.2014
2003-08-06,3.853,4.178
2003-08-07,3.8465,4.1908
2003-08-08,3.8536,4.1854
2003-08-11,3.8531,4.1889
2003-08-12,3.8676,4.2035
2003-08-13,3.863,4.1848
2003-08-14,3.8821,4.1856
2003-08-15,3.8873,4.1682
2003-08-18,3.889,4.1743
2003-08-19,3.9149,4.1843
2003-08-20,3.9471,4.1675
2003-08-21,3.9382,4.1568
2003-08-22,3.9631,4.1507
2003-08-25,4.005,4.1864
2003-08-26,4.0062,4.1953
2003-08-27,4.0292,4.18
2003-08-28,3.9947,4.1665
2003-08-29,4.0109,4.1584
2003-09-01,3.9892,4.1437
2003-09-02,3.9753,4.1412
2003-09-03,4.0151,4.1325
2003-09-04,4.0311,4.1264
2003-09-05,4.0352,4.1167
2003-09-08,4.0655,4.1372
2003-09-09,3.9959,4.1614
2003-09-10,3.9746,4.1735
2003-09-11,3.9611,4.1499
2003-09-12,3.9515,4.155
2003-09-15,3.9807,4.1741
2003-09-16,3.9465,4.1621
2003-09-17,4.0027,4.1851
2003-09-18,4.0356,4.1745
2003-09-19,3.9968,4.1689
2003-09-22,3.9767,4.1321
2003-09-23,3.9309,4.1386
2003-09-24,3.9195,4.1324
2003-09-25,3.9033,4.1431
2003-09-26,3.9146,4.1459
2003-09-29,3.9523,4.136
2003-09-30,3.9876,4.1558
2003-10-01,3.9673,4.1507
2003-10-02,3.9165,4.1386
2003-10-03,3.9068,4.1448
2003-10-06,3.8872,4.1444
2003-10-07,3.9224,4.1495
2003-10-08,3.8748,4.1582
2003-10-09,3.8484,4.1636
2003-10-10,3.8255,4.1699
2003-10-13,3.857,4.122
2003-10-14,3.8658,4.1292
2003-10-15,3.8928,4.1257
2003-10-16,3.9038,4.1335
2003-10-17,3.9737,4.1413
2003-10-20,3.9522,4.1565
2003-10-21,3.9598,4.1726
2003-10-22,3.954,4.1462
2003-10-23,3.9499,4.1257
2003-10-24,3.96,4.1176
2003-10-27,3.9862,4.0977
2003-10-28,3.976,4.0602
2003-10-29,3.975,4.0619
2003-10-30,3.9831,4.0477
2003-10-31,3.9825,4.0497
2003-11-03,4.0442,4.0325
2003-11-04,4.0198,4.0036
2003-11-05,4.0328,3.9956
2003-11-06,4.0019,3.9762
2003-11-07,4.0164,3.9816
2003-11-10,4.0205,3.9521
2003-11-11,3.9889,3.9296
2003-11-12,3.9704,3.8849
2003-11-13,3.955,3.9146
2003-11-14,3.9143,3.9311
2003-11-17,3.8915,3.9301
2003-11-18,3.8759,3.9329
2003-11-19,3.9033,3.9099
2003-11-20,3.8717,3.8851
2003-11-21,3.8954,3.9277
2003-11-24,3.9222,3.9401
2003-11-25,3.9215,3.9321
2003-11-26,3.9511,3.9622
2003-11-27,3.9394,4.0007
2003-11-28,3.9162,3.9762
2003-12-01,3.9225,4.0059
2003-12-02,3.8677,4.0153
2003-12-03,3.9016,4.0036
2003-12-04,3.8439,3.9831
2003-12-05,3.8499,3.9838
2003-12-08,3.836,4.0003
2003-12-09,3.8054,3.9896
2003-12-10,3.8091,3.956
2003-12-11,3.7937,3.9477
2003-12-12,3.8222,3.9436
2003-12-15,3.8032,3.912
2003-12-16,3.8092,3.8893
2003-12-17,3.768,3.8848
2003-12-18,3.7726,3.8794
2003-12-19,3.7537,3.9014
2003-12-22,3.7484,3.8878
2003-12-23,3.7417,3.882
2003-12-24,3.7499,3.8733
2003-12-25,3.7635,3.8649
2003-12-26,3.7635,3.8649
2003-12-29,3.7635,3.8649
2003-12-30,3.744,3.8473
2003-12-31,3.7518,3.8385
2004-01-01,3.7228,3.8343
2004-01-02,3.7228,3.8343
2004-01-05,3.7348,3.834
2004-01-06,3.701,3.8361
2004-01-07,3.6785,3.8182
2004-01-08,3.6911,3.8331
2004-01-09,3.7001,3.8552
2004-01-12,3.6852,3.8277
2004-01-13,3.6613,3.8222
2004-01-14,3.6943,3.8148
2004-01-15,3.7408,3.7981
2004-01-16,3.7531,3.8186
2004-01-19,3.7721,3.7947
2004-01-20,3.818,3.8192
2004-01-21,3.7736,3.8141
2004-01-22,3.7347,3.8217
2004-01-23,3.7025,3.914
2004-01-26,3.6974,3.9251
2004-01-27,3.7369,3.8466
2004-01-28,3.7736,3.8464
2004-01-29,3.7672,3.8477
2004-01-30,3.802,3.7919
2004-02-02,3.8557,3.8028
2004-02-03,3.8417,3.8226
2004-02-04,3.8132,3.8357
2004-02-05,3.817,3.8291
2004-02-06,3.8439,3.817
2004-02-09,3.8808,3.8417
2004-02-10,3.8095,3.8574
2004-02-11,3.7814,3.8571
2004-02-12,3.8388,3.8665
2004-02-13,3.7913,3.8577
2004-02-16,3.7882,3.8657
2004-02-17,3.8132,3.8553
2004-02-18,3.7892,3.8741
2004-02-19,3.8131,3.8664
2004-02-20,3.8499,3.8792
2004-02-23,3.8969,3.892
2004-02-24,3.8847,3.8773
2004-02-25,3.8772,3.8977
2004-02-26,3.8503,3.8807
2004-02-27,3.9133,3.888
2004-03-01,3.9234,3.887
2004-03-02,3.9205,3.887
2004-03-03,3.9315,3.9091
2004-03-04,3.9892,3.9281
2004-03-05,3.962,3.9584
2004-03-08,3.9728,3.9092
2004-03-09,3.8909,3.9092
2004-03-10,3.8612,3.9091
2004-03-11,3.8764,3.9515
2004-03-12,3.8996,3.9555
2004-03-15,3.8944,4.0261
2004-03-16,3.8466,4.0261
2004-03-17,3.832,4.0262
2004-03-18,3.8612,4.0482
2004-03-19,3.8631,4.0834
2004-03-22,3.8237,4.0696
2004-03-23,3.8305,4.0696
2004-03-24,3.8278,4.0756
2004-03-25,3.853,4.0758
2004-03-26,3.8844,4.0515
2004-03-29,3.9012,4.0648
2004-03-30,3.893,4.0648
2004-03-31,3.881,4.0752
2004-04-01,3.8724,4.0569
2004-04-02,3.8558,4.0674
2004-04-05,3.854,4.0728
2004-04-06,3.8984,4.0728
2004-04-07,3.9036,4.0686
2004-04-08,3.9031,4.0895
2004-04-09,3.9135,4.0577
2004-04-12,3.9135,3.9352
2004-04-13,3.9135,3.9352
2004-04-14,3.9495,3.956
2004-04-15,3.9876,3.9603
2004-04-16,4.0241,3.9313
2004-04-19,4.0034,3.9087
2004-04-20,3.9651,3.9087
2004-04-21,3.9959,3.9087
2004-04-22,4.0215,3.9087
2004-04-23,4.0172,3.8912
2004-04-26,4.0052,3.9035
2004-04-27,4.024,3.9035
2004-04-28,4.0174,3.898
2004-04-29,4.0249,3.8766
2004-04-30,4.0476,3.888
2004-05-03,4.0268,3.8343
2004-05-04,4.009,3.8343
2004-05-05,3.9571,3.7766
2004-05-06,3.9189,3.7786
2004-05-07,3.937,3.7678
2004-05-10,3.934,3.7712
2004-05-11,4.0223,3.7712
2004-05-12,4.0255,3.7781
2004-05-13,4.0207,3.7486
2004-05-14,4.0337,3.7656
2004-05-17,4.0393,3.7764
2004-05-18,3.9753,3.7764
2004-05-19,3.9521,3.7709
2004-05-20,3.927,3.7193
2004-05-21,3.9328,3.7163
2004-05-24,3.8895,3.7095
2004-05-25,3.8774,3.7095
2004-05-26,3.8522,3.6874
2004-05-27,3.8492,3.679
2004-05-28,3.8268,3.6762
2004-05-31,3.7933,3.7455
2004-06-01,3.8084,3.7455
2004-06-02,3.7997,3.728
2004-06-03,3.7977,3.7653
2004-06-04,3.8102,3.7487
2004-06-07,3.8047,3.7792
2004-06-08,3.774,3.7792
2004-06-09,3.7382,3.7129
2004-06-10,3.7895,3.767
2004-06-11,3.8066,3.8149
2004-06-14,3.8179,3.7971
2004-06-15,3.8038,3.7971
2004-06-16,3.8024,3.7707
2004-06-17,3.7935,3.7131
2004-06-18,3.7985,3.7286
2004-06-21,3.8039,3.8284
2004-06-22,3.7853,3.8284
2004-06-23,3.7911,3.7941
2004-06-24,3.7858,3.8374
2004-06-25,3.7603,3.8582
2004-06-28,3.7633,3.907
2004-06-29,3.7232,3.907
2004-06-30,3.7329,3.9166
2004-07-01,3.7216,3.9184
2004-07-02,3.6986,3.8325
2004-07-05,3.7141,3.8823
2004-07-06,3.6857,3.8823
2004-07-07,3.6729,3.8893
2004-07-08,3.6592,3.9049
2004-07-09,3.6685,3.9423
2004-07-12,3.6571,3.9252
2004-07-13,3.626,3.9252
2004-07-14,3.613,3.9272
2004-07-15,3.6104,3.9371
2004-07-16,3.5769,3.9298
2004-07-19,3.5865,3.9988
2004-07-20,3.5605,3.9988
2004-07-21,3.6143,3.9965
2004-07-22,3.6326,3.9503
2004-07-23,3.6326,3.9173
2004-07-26,3.6315,3.85
2004-07-27,3.6512,3.85
2004-07-28,3.6366,3.8592
2004-07-29,3.6643,3.8367
2004-07-30,3.6495,3.8211
2004-08-02,3.6478,3.8636
2004-08-03,3.634,3.8636
2004-08-04,3.6758,3.9395
2004-08-05,3.7011,3.8749
2004-08-06,3.6647,3.853
2004-08-09,3.6489,3.8536
2004-08-10,3.5801,3.8536
2004-08-11,3.5726,3.8531
2004-08-12,3.6153,3.8676
2004-08-13,3.5964,3.863
2004-08-16,3.6467,3.8873
2004-08-17,3.5992,3.8873
2004-08-18,3.5935,3.889
2004-08-19,3.6009,3.9149
2004-08-20,3.6132,3.9471
2004-08-23,3.6298,3.9631
2004-08-24,3.6298,3.9631
2004-08-25,3.6524,4.005
2004-08-26,3.6519,4.0062
2004-08-27,3.6822,4.0292
2004-08-30,3.6941,4.0109
2004-08-31,3.7045,4.0109
2004-09-01,3.6811,3.9892
2004-09-02,3.6488,3.9753
2004-09-03,3.6456,4.0151
2004-09-06,3.6402,4.0352
2004-09-07,3.6498,4.0352
2004-09-08,3.6284,4.0655
2004-09-09,3.6426,3.9959
2004-09-10,3.5994,3.9746
2004-09-13,3.6026,3.9515
2004-09-14,3.5943,3.9515
2004-09-15,3.5773,3.9807
2004-09-16,3.5647,3.9465
2004-09-17,3.5766,4.0027
2004-09-20,3.5618,3.9968
2004-09-21,3.5589,3.9968
2004-09-22,3.516,3.9767
2004-09-23,3.5254,3.9309
2004-09-24,3.5265,3.9195
2004-09-27,3.542,3.9146
2004-09-28,3.5639,3.9146
2004-09-29,3.5473,3.9523
2004-09-30,3.5395,3.9876
2004-10-01,3.5295,3.9673
2004-10-04,3.5152,3.9068
2004-10-05,3.5142,3.9068
2004-10-06,3.5075,3.8872
2004-10-07,3.5182,3.9224
2004-10-08,3.5323,3.8748
2004-10-11,3.5168,3.8255
2004-10-12,3.4746,3.8255
2004-10-13,3.4904,3.857
2004-10-14,3.5119,3.8658
2004-10-15,3.4701,3.8928
2004-10-18,3.4730000000000003,3.9737
2004-10-19,3.4393,3.9737
2004-10-20,3.4282,3.9522
2004-10-21,3.4133,3.9598
2004-10-22,3.4135,3.954
2004-10-25,3.3998,3.96
2004-10-26,3.3831,3.96
2004-10-27,3.4082,3.9862
2004-10-28,3.3992,3.976
2004-10-29,3.4163,3.975
2004-11-01,3.3955,3.9825
2004-11-02,3.3852,3.9825
2004-11-03,3.3902,4.0442
2004-11-04,3.3713,4.0198
2004-11-05,3.3510000000000004,4.0328
2004-11-08,3.3373,4.0164
2004-11-09,3.2960000000000003,4.0164
2004-11-10,3.3023,4.0205
2004-11-11,3.2827,3.9889
2004-11-12,3.3257,3.9704
2004-11-15,3.3189,3.9143
2004-11-16,3.293,3.9143
2004-11-17,3.2832,3.8915
2004-11-18,3.2686,3.8759
2004-11-19,3.2663,3.9033
2004-11-22,3.2601,3.8954
2004-11-23,3.2443,3.8954
2004-11-24,3.2109,3.9222
2004-11-25,3.2068,3.9215
2004-11-26,3.1919,3.9511
2004-11-29,3.1827,3.9162
2004-11-30,3.1797,3.9162
2004-12-01,3.1647,3.9225
2004-12-02,3.1432,3.8677
2004-12-03,3.1343,3.9016
2004-12-06,3.1386,3.8499
2004-12-07,3.1044,3.8499
2004-12-08,3.1022,3.836
2004-12-09,3.162,3.8054
2004-12-10,3.1475,3.8091
2004-12-13,3.1898,3.8222
2004-12-14,3.1671,3.8222
2004-12-15,3.1378,3.8032
2004-12-16,3.1066,3.8092
2004-12-17,3.1051,3.768
2004-12-20,3.1261,3.7537
2004-12-21,3.0814,3.7537
2004-12-22,3.0626,3.7484
2004-12-23,3.0565,3.7417
2004-12-24,3.0262,3.7499
2004-12-27,3.0097,3.7635
2004-12-28,2.9988,3.7635
2004-12-29,2.9727,3.7635
2004-12-30,2.9872,3.744
2004-12-31,2.9947,3.7518
2005-01-03,2.9987,3.7228
2005-01-04,3.0187,3.7228
2005-01-05,3.0572,3.7348
2005-01-06,3.1158,3.701
2005-01-07,3.1246,3.6785
2005-01-10,3.0994,3.7001
2005-01-11,3.111,3.7001
2005-01-12,3.0941,3.6852
2005-01-13,3.0996,3.6613
2005-01-14,3.0772,3.6943
2005-01-17,3.1034,3.7531
2005-01-18,3.1085,3.7531
2005-01-19,3.1221,3.7721
2005-01-20,3.1194,3.818
2005-01-21,3.18,3.7736
2005-01-24,3.1446,3.7025
2005-01-25,3.119,3.7025
2005-01-26,3.1263,3.6974
2005-01-27,3.1278,3.7369
2005-01-28,3.1165,3.7736
2005-01-31,3.1093,3.802
2005-02-01,3.1305,3.802
2005-02-02,3.109,3.8557
2005-02-03,3.1053,3.8417
2005-02-04,3.0689,3.8132
2005-02-07,3.0722,3.8439
2005-02-08,3.0848,3.8439
2005-02-09,3.1229,3.8808
2005-02-10,3.1505,3.8095
2005-02-11,3.1367,3.7814
2005-02-14,3.1286,3.7913
2005-02-15,3.0932,3.7913
2005-02-16,3.0524,3.7882
2005-02-17,3.072,3.8132
2005-02-18,3.0683,3.7892
2005-02-21,3.0604,3.8499
2005-02-22,3.0545,3.8499
2005-02-23,3.0072,3.8969
2005-02-24,2.9935,3.8847
2005-02-25,2.9705,3.8772
2005-02-28,2.9801,3.9133
2005-03-01,2.9468,3.9234
2005-03-02,2.9330000000000003,3.9205
2005-03-03,2.9844,3.9315
2005-03-04,2.9702,3.9892
2005-03-07,2.9956,3.962
2005-03-08,2.9369,3.9728
2005-03-09,2.9360000000000004,3.8909
2005-03-10,2.9252,3.8612
2005-03-11,2.9626,3.8764
2005-03-14,2.9457,3.8996
2005-03-15,2.9963,3.8944
2005-03-16,2.9929,3.8466
2005-03-17,3.0428,3.832
2005-03-18,3.0775,3.8612
2005-03-21,3.0631,3.8631
2005-03-22,3.1265,3.8237
2005-03-23,3.0839,3.8305
2005-03-24,3.1569,3.8278
2005-03-25,3.1742,3.853
2005-03-28,3.1742,3.8844
2005-03-29,3.1742,3.9012
2005-03-30,3.2161,3.893
2005-03-31,3.1769,3.881
2005-04-01,3.1477,3.8724
2005-04-04,3.1543,3.8558
2005-04-05,3.1913,3.854
2005-04-06,3.2238,3.8984
2005-04-07,3.2094,3.9036
2005-04-08,3.1789,3.9031
2005-04-11,3.207,3.9135
2005-04-12,3.1516,3.9135
2005-04-13,3.1415,3.9135
2005-04-14,3.1631,3.9495
2005-04-15,3.2151,3.9876
2005-04-18,3.2192,4.0241
2005-04-19,3.2325,4.0034
2005-04-20,3.2381,3.9651
2005-04-21,3.1862,3.9959
2005-04-22,3.1935,4.0215
2005-04-25,3.198,4.0172
2005-04-26,3.2418,4.0052
2005-04-27,3.2397,4.024
2005-04-28,3.266,4.0174
2005-04-29,3.3097,4.0249
2005-05-02,3.2967,4.0476
2005-05-03,3.3147,4.0268
2005-05-04,3.2899,4.009
2005-05-05,3.2386,3.9571
2005-05-06,3.2069,3.9189
2005-05-09,3.1907,3.937
2005-05-10,3.2125,3.934
2005-05-11,3.242,4.0223
2005-05-12,3.2367,4.0255
2005-05-13,3.2419,4.0207
2005-05-16,3.2969,4.0337
2005-05-17,3.3479,4.0393
2005-05-18,3.3344,3.9753
2005-05-19,3.3256,3.9521
2005-05-20,3.2918,3.927
2005-05-23,3.3105,3.9328
2005-05-24,3.3309,3.8895
2005-05-25,3.3136,3.8774
2005-05-26,3.3297,3.8522
2005-05-27,3.3359,3.8492
2005-05-30,3.3158,3.8268
2005-05-31,3.3226,3.7933
2005-06-01,3.3379,3.8084
2005-06-02,3.4038,3.7997
2005-06-03,3.3595,3.7977
2005-06-06,3.3492,3.8102
2005-06-07,3.3322,3.8047
2005-06-08,3.304,3.774
2005-06-09,3.2953,3.7382
2005-06-10,3.3207,3.7895
2005-06-13,3.293,3.8066
2005-06-14,3.347,3.8179
2005-06-15,3.3424,3.8038
2005-06-16,3.3406,3.8024
2005-06-17,3.3482,3.7935
2005-06-20,3.3289,3.7985
2005-06-21,3.3354,3.8039
2005-06-22,3.357,3.7853
2005-06-23,3.3365,3.7911
2005-06-24,3.3255,3.7858
2005-06-27,3.3343,3.7603
2005-06-28,3.3292,3.7633
2005-06-29,3.3525,3.7232
2005-06-30,3.3616,3.7329
2005-07-01,3.3401,3.7216
2005-07-04,3.3286,3.6986
2005-07-05,3.3772,3.7141
2005-07-06,3.4004,3.6857
2005-07-07,3.4085,3.6729
2005-07-08,3.4377,3.6592
2005-07-11,3.4212,3.6685
2005-07-12,3.4025,3.6571
2005-07-13,3.3733,3.626
2005-07-14,3.4147,3.613
2005-07-15,3.4346,3.6104
2005-07-18,3.4254,3.5769
2005-07-19,3.4131,3.5865
